Time	sp_0	sp_1	sp_6	sp_4	sp_2
1225	4.72895071867314	4.87821665073103	8.27104928132686	9.40027216907464	0.461367698114411
1260	4.652478135622	4.89546671773482	8.347521864378	9.43633920633541	0.430759486367213
1295	4.57990936339351	4.9121243440086	8.42009063660649	9.46982022573838	0.402502585184697
1330	4.51102334991408	4.92822314203749	8.48897665008592	9.50108213988572	0.376421658933095
1365	4.4455862108868	4.94375401227183	8.5544137891132	9.53008989075422	0.352310823453607
1400	4.38341420184186	4.958732121553	8.61658579815813	9.55701350714721	0.330022293843608
1435	4.32431489856396	4.97317756622433	8.67568510143604	9.582054342611	0.309407274132973
1470	4.26810858762099	4.98711122260764	8.73189141237901	9.60540988980687	0.29032698662044
1505	4.21463098706329	5.0005441840584	8.78536901293671	9.62717900845594	0.272653857649748
1540	4.1637344501143	5.01348491653491	8.83626554988569	9.64742782621532	0.256273540161048
1575	4.11526765917227	5.02595742618921	8.88473234082773	9.66635263502877	0.241080359852579
1610	4.06910248783161	5.03798528419489	8.93089751216838	9.68414000104738	0.226988217040629
1645	4.02510537394792	5.04957123008013	8.97489462605208	9.70077795223705	0.213897003008604
1680	3.98316352512804	5.06071950570509	9.01683647487196	9.71626574918837	0.201723210543341
1715	3.94316172391626	5.07144555973887	9.05683827608373	9.73069485307198	0.190390298847624
1750	3.90499789512178	5.08178010493693	9.09500210487822	9.74429213357959	0.179842765441514
1785	3.8685622749998	5.09173287678568	9.1314377250002	9.75708405577684	0.170006632242347
1820	3.83379084695958	5.10130746317673	9.16620915304041	9.76906496600192	0.160841612016752
1855	3.80058250787336	5.11051979696615	9.19941749212664	9.78030544157971	0.152286832769766
1890	3.76885665830762	5.11938310970126	9.23114334169238	9.79086314957188	0.144293785863755
1925	3.73853759708812	5.12791563140816	9.26146240291188	9.80083872218539	0.136823322076309
1960	3.70955113819579	5.13611863619687	9.2904488618042	9.81017873095049	0.129826490939268
1995	3.68183276129059	5.14401363383106	9.3181672387094	9.81901303491904	0.123275691264179
2030	3.6553175139359	5.15160734011531	9.3446824860641	9.82733595905992	0.117133370467919
2065	3.62994582061955	5.1589143470848	9.37005417938045	9.83521293203454	0.111371419266482
2100	3.60565997678089	5.16593674870215	9.39434002321911	9.84259758482678	0.105954950987253
2135	3.58240767246105	5.17269002371899	9.41759232753895	9.84956446825008	0.100862365708998
2170	3.56014077800773	5.17919280280666	9.43985922199227	9.85621723096154	0.0960772810584388
2205	3.53881093079433	5.18545148717037	9.46118906920567	9.86254986669363	0.0915751173785964
2240	3.5183679790188	5.19145457299507	9.48163202098119	9.86839488670381	0.0873176481215071
2275	3.49877939073706	5.19724761845158	9.50122060926294	9.87410409908668	0.0833185941970958
2310	3.47999861328915	5.20281376168471	9.52000138671085	9.8794643776869	0.0795388803619091
2345	3.46199095342851	5.20817536102333	9.53800904657149	9.88461825184995	0.0759747505550747
2380	3.44471475706586	5.21331746594401	9.55528524293414	9.88937241507258	0.0725917174278922
2415	3.42814308397857	5.21827186765282	9.57185691602143	9.89395999242606	0.0693979939561565
2450	3.41223982629316	5.22303474081199	9.58776017370684	9.89828992637876	0.066370889789449
2485	3.39697544504854	5.22762058384866	9.60302455495146	9.90243865327692	0.0635049658844298
2520	3.38232150808212	5.23203257827948	9.61767849191788	9.90638586663741	0.0607874363675466
2555	3.36825295321223	5.23628191496381	9.63174704678777	9.91018455880572	0.0582131979464552
2590	3.3547401307827	5.24036624915281	9.6452598692173	9.91376240931508	0.0557648623583968
2625	3.34175902581803	5.24429942923598	9.65824097418197	9.91719541085249	0.0534402322083005
2660	3.32928193070142	5.24808627899774	9.67071806929858	9.92047406150179	0.0512285125675851
2695	3.31729648578678	5.25172913268623	9.68270351421322	9.92359626872609	0.0491254453026851
2730	3.30577846359959	5.25523657745548	9.69422153640041	9.92659001669597	0.0471255694652178
2765	3.29470562135022	5.25861279175811	9.70529437864978	9.92944805689655	0.0452205250660688
2800	3.28405886535184	5.26185974944143	9.71594113464816	9.93215005316406	0.0434022272295439
2835	3.27382212182857	5.26498682726417	9.72617787817143	9.93474546007147	0.0416701001830081
2870	3.26397719637717	5.26799943795235	9.73602280362283	9.93724393236149	0.0400192459540027
2905	3.25450721653304	5.27090274520892	9.74549278346696	9.93965581400476	0.03844549227475
2940	3.24539556576515	5.27369668638411	9.75460443423485	9.94194672210359	0.0369408307653833
2975	3.23662683882546	5.27638623491136	9.76337316117454	9.94412723406809	0.0355016443432869
3010	3.22818788250536	5.27897669566983	9.77181211749464	9.94621599865906	0.0341259444601408
3045	3.22006766902401	5.28147071016421	9.77993233097599	9.94821258047574	0.0328107142374648
3080	3.21225138344751	5.28387276563504	9.78774861655249	9.95012349334833	0.0315524059873121
3115	3.20472703973747	5.28618869068212	9.79527296026252	9.95197305693875	0.0303499269973529
3150	3.19748202426438	5.28842117475823	9.80251797573561	9.95375720880958	0.0291995765636069
3185	3.19050527303701	5.29057117816638	9.80949472696298	9.95546028049392	0.0280970601918601
3220	3.18378573410681	5.29264025931763	9.81621426589319	9.95707150582915	0.0270385738774787
3255	3.17731487885757	5.29463820671558	9.82268512114243	9.95865574301167	0.0260278682414701
3290	3.17108181330263	5.296563892297	9.82891818669737	9.96017943341519	0.0250591993467867
3325	3.16507601313395	5.29841671677054	9.83492398686605	9.96161418056345	0.0241274121835948
3360	3.15928996148674	5.30020432899789	9.84071003851325	9.96300842279043	0.0232351256730225
3395	3.15371416870673	5.30192685500102	9.84628583129327	9.96434202127043	0.022378256603023
3430	3.14834113314429	5.30358738168076	9.85165886685571	9.96562445520731	0.0215559312249824
3465	3.14316262682523	5.30518938471709	9.85683737317476	9.96686676048877	0.0207672700412255
3500	3.13817119064974	5.30673225019964	9.86182880935026	9.96804681077715	0.0200085501697644
