Time	Fuel (Mean)	Reporter (Mean)	sp_7 (Mean)	Fuel (Std)	Reporter (Std)	sp_7 (Std)
670.706589100931	8.20180734172843	6.35744008924692	3.50164673435578	0.0527184404539654	0.0537482782082984	0.0526262976328973
718.021779991925	7.95250805615744	6.08957537062723	3.77959920909461	0.0516799498840082	0.0536979704448329	0.05270723132521
770.068489972018	7.70223506749262	5.80949923504914	4.06966981575941	0.0505198055614003	0.0534852384538927	0.0526119733466529
827.319870950121	7.45287553716808	5.51898083108601	4.36999744268418	0.0492302290945316	0.0531045693436733	0.0523354645607027
890.296390026034	7.20647046744505	5.22012252561728	4.67839006453748	0.0478036039532004	0.0525538067427048	0.0518761927007611
959.570561009538	6.96519356629883	4.91528674235352	4.99240161743231	0.0462323197904956	0.0518343865605457	0.0512364046695831
1035.77214909139	6.73130525008484	4.6070371833268	5.30939397870826	0.0445098063456951	0.0509509908606575	0.0504217081065671
1119.59389598143	6.50705491046959	4.29812315464246	5.62655503951628	0.0426321328062506	0.0499117155715864	0.0494412429858818
1211.79781756048	6.2946101270179	3.99138171458966	5.94099884258786	0.0405990572818222	0.048727298642379	0.0483068132534245
1313.22213129743	6.09599163410906	3.68960560983525	6.24989962110777	0.0384144716465846	0.0474101803830444	0.0470319003282294
1424.78887640807	5.91302591578416	3.395431989075	6.55060313985353	0.0360865235481386	0.0459730181191995	0.0456301121805533
1547.51229602978	5.74719508516741	3.11130880018361	6.84066060555167	0.0336280844639418	0.0444309111227718	0.0441175377859786
1682.50805761366	5.59950379988783	2.83945059453196	7.11787016167877	0.0310579117081098	0.042803145188629	0.0425144761632362
1831.00339535592	5.47042923781727	2.5817466127599	7.38036650157158	0.0284020135237055	0.0411120463417241	0.0408442124081111
1994.34826687242	5.35994637007163	2.33965392392374	7.62672598031877	0.0256941661456081	0.0393797067215445	0.0391296589214953
2174.02762554056	5.2675849772805	2.11414901674436	7.85601197187584	0.022974004579729	0.0376253439357732	0.0373906339308115
2371.67492007552	5.1922940708689	1.90569160582366	8.0678107302632	0.0202870302837532	0.0358681654468793	0.0356469198032629
2589.08694406397	5.13255131677238	1.71432421208593	8.26212567073843	0.0176826686700007	0.0341275012909453	0.0339183380613505
2828.24017045127	5.08659570537965	1.53980086188453	8.43924579072151	0.0152104771781615	0.0324206219664058	0.0322224928179677
3091.3087194773	5.05272926022328	1.38179029849227	8.59953924279162	0.0129184736292119	0.0307615177491765	0.0305734908000458
3345.95716694963	5.03137599878973	1.2552590750258	8.72785740758015	0.011081976632544	0.0293424885311204	0.0291626741710936
3626.0704591692	5.01634861697194	1.13925168230615	8.84547569943581	0.00944851104667942	0.0279628201277489	0.0277907633352046
3934.19508061072	5.00614132837959	1.03320214119511	8.95297905297626	0.00805231894868399	0.0266309794020053	0.0264664054999465
4231.87290983296	5.00004200725984	0.947274667687651	9.04007415720196	0.00701764003353069	0.0254990415251246	0.0253409591363663
4559.31852197742	4.99601686950411	0.867412764057022	9.12101441539862	0.00614588880065304	0.0243994201801149	0.0242477651295042
4919.50869533632	4.99365675534978	0.793479457089103	9.19594122607586	0.00542559766145689	0.023334323784501	0.0231889555906276
5315.71788603112	4.99254299804276	0.725241504016574	9.26509292967211	0.00485160086033176	0.0223048260892497	0.0221655469448038
5751.5479957954	4.99225026428786	0.66241534778446	9.32875840036419	0.00441838028075949	0.0213121101986148	0.0211787100808236
6230.9611165361	4.99241950092504	0.604710154982069	9.38723344614568	0.00409747723733438	0.020357737681812	0.0202300197298491
6758.31554935088	4.99285945422424	0.551975679351655	9.44067086894494	0.00386388896295906	0.0194455926352914	0.0193233625147007
