Time	sp_11	sp_41	sp_65	SpeciesR	SpeciesL_1	SpeciesR_1	sp_24	sp_51
1200	0.543316368947851	0.0178642497305211	3.92530209573121E-06	8.20078664483945	86.4345304901321	88.2212437707189	1.77169681457817	0.0236231473020653
1210	0.547695898956001	0.0184676427820651	4.26887995579781E-06	8.19573465959287	86.4046011857143	88.2202444572258	1.80077156484378	0.0246337231690214
1220	0.552072701425913	0.0190859518948305	4.63797389729252E-06	8.19068580824824	86.3744401432551	88.2192113923116	1.83006116143222	0.0256782922757791
1230	0.556446778125108	0.0197194109062456	5.03400877897227E-06	8.18564008908022	86.3440477484365	88.2181437541136	1.85956496279233	0.0267576787693949
1240	0.560818130823573	0.020368255235165	5.45845517259259E-06	8.1805975003616	86.3134243884963	88.2170407094803	1.8892823241113	0.0278727180752039
1250	0.565186761293836	0.0210327218812384	5.91282964431604E-06	8.1755580403633	86.2825704522294	88.215901413974	1.91921259731586	0.029024256894589
1260	0.569552671180027	0.0217130334802283	6.4032704968002E-06	8.17052170741112	86.2514863189437	88.2147248656066	1.94935515755574	0.0302132925777113
1270	0.573915862125835	0.0224094138685893	6.93607130600845E-06	8.16548849983034	86.2201723692432	88.2135100476345	1.97970937735172	0.0314408370579632
1280	0.57827633605256	0.0231221219139195	7.50797270554049E-06	8.16045841582532	86.188629008463	88.2122562389214	2.0102745704051	0.0327076211152772
1290	0.582634094723941	0.0238513985439676	8.12136355962104E-06	8.15543145366797	86.1568566299782	88.210962528002	2.04105007957996	0.0340145574144089
1300	0.586989139904957	0.024597486064119	8.77873752941578E-06	8.15040761162903	86.1248556285856	88.2096279903053	2.07203524481789	0.0353625716333564
1310	0.591341473361838	0.0253606281497282	9.48269537382323E-06	8.14538688797808	86.0926264005	88.2082516880931	2.10322940315086	0.0367526025226432
1320	0.595691096862075	0.0261410698384509	1.02359472502667E-05	8.14036928098354	86.0601693433498	88.2068326703986	2.13463188871403	0.0381856019646003
1330	0.600038012174431	0.026939057522577	1.10413150154859E-05	8.13535478891271	86.0274848561733	88.2053699729652	2.16624203275858	0.0396625350326493
1340	0.604382221068954	0.0277548389413623	1.19017345263294E-05	8.13034341003177	85.9945733394138	88.2038626181843	2.19805916366463	0.0411843800505849
1350	0.608723725316984	0.0285886631733615	1.28202579405459E-05	8.12533514260583	85.9614351949164	88.2023096150342	2.23008260695398	0.042752128651858
1360	0.61306252669117	0.0294407806287602	1.38000560175765E-05	8.12032998489889	85.9280708259231	88.2007099590188	2.26231168530303	0.0443667858388575
1370	0.617398626965477	0.0303114430417077	1.48444204193462E-05	8.11532793517394	85.8944806370688	88.1990626321057	2.29474571855561	0.0460293700421941
1380	0.621732027915196	0.031200903462649	1.59567660110564E-05	8.11032899169289	85.8606650343777	88.1973666026647	2.32738402373579	0.0477409131799819
1390	0.626062731124838	0.0321093965843002	1.71529901482844E-05	8.10533315277123	85.8266244116685	88.1956207045553	2.36022594797015	0.0495025678610464
1400	0.6303907384623	0.0330371872708429	1.84309777518309E-05	8.10034041664332	85.7923591840909	88.1938239353278	2.39327078727975	0.0513153430114081
1410	0.634716051722292	0.0339845340483534	1.97935388942685E-05	8.09535078156372	85.7578697628976	88.1919752318548	2.42651784767469	0.0531803027989246
1420	0.639038672672237	0.0349516937951915	2.12454591647993E-05	8.09036424579416	85.7231565586866	88.1900734991394	2.45996643730532	0.0550985410971742
1430	0.643358603079844	0.0359389245550715	2.27917296121671E-05	8.08538080759574	85.6882199833463	88.1881176275879	2.49361586175492	0.0570711661771255
1440	0.647675844713078	0.0369464855253682	2.44375515753326E-05	8.08040046522894	85.6530604500488	88.1861064929229	2.52746542405924	0.0590993007883564
1450	0.651990399340129	0.0379746370454231	2.61883415141497E-05	8.07542321695368	85.6176783732423	88.1840389560974	2.56151442472612	0.0611840822402724
1460	0.656302268729388	0.0390236405848499	2.8049735840041E-05	8.07044906102932	85.5820741686452	88.1819138632086	2.59576216175501	0.0633266624833253
1470	0.660611454649415	0.0400937587318414	3.00275957466741E-05	8.06547799571472	85.5462482532382	88.1797300454113	2.63020793065664	0.0655282081902318
1480	0.664917958868914	0.041185255181475	3.2128012040637E-05	8.06051001926823	85.510201045258	88.1774863188321	2.66485102447254	0.067789900837192
1490	0.669221783156703	0.0422983947240185	3.43573099721142E-05	8.05554512994776	85.4739329641901	88.1751814844828	2.69969073379461	0.0701129367851083
1500	0.673522929281687	0.0434334432332371	3.67220540655623E-05	8.05058332601077	85.4374444307621	88.1728143281745	2.73472634678476	0.0724985273608036
1510	0.677821399088156	0.0445906675290618	3.923365874138E-05	8.04562460570583	85.4007358673308	88.1703836440353	2.76995714935488	0.0749478717415625
1520	0.68211719450203	0.04577033535543	4.19087768277969E-05	8.04066896727192	85.3638076979086	88.1678882363912	2.8053824251998	0.0774621547707553
1530	0.686410317157814	0.0469727159907471	4.4746496404128E-05	8.03571640898058	85.3266603462032	88.1653268027888	2.84100145502239	0.0800426817176565
1540	0.690700768840007	0.048198079499918	4.7755337168171E-05	8.0307669290861	85.2892942379221	88.1626980722404	2.87681351749333	0.0826907189766755
1550	0.694988551334373	0.0494466969706751	5.09441628925066E-05	8.02582052584234	85.2517097999871	88.1600007585397	2.91281788895401	0.0854075478380232
1560	0.699273666427963	0.0507188405018035	5.4322189197318E-05	8.02087719750275	85.2139074605276	88.1572335601898	2.94901384343619	0.0881944645515574
1570	0.703556115909127	0.0520147831913673	5.78989913232099E-05	8.01593694232038	85.1758876488739	88.1543951603332	2.98540065268169	0.0910527803906284
1580	0.707835901567543	0.0533347991249352	6.16845119040277E-05	8.01099975854794	85.1376507955507	88.1514842266795	3.02197758616207	0.0939838217159246
1590	0.71211302519423	0.0546791633638061	6.56890687396769E-05	8.0060656444378	85.0991973322701	88.1484994114353	3.0587439110983	0.0969889300393181
1600	0.716387488581572	0.0560481519332355	6.99233625689421E-05	8.00113459824201	85.0605276919252	88.1454393512319	3.09569889248048	0.10006946208771
1610	0.720659293523335	0.0574420418106607	7.43984848423064E-05	7.99620661821232	85.0216423085835	88.1423026670552	3.13284179308749	0.103226789866877
1620	0.724928441814692	0.0588611109139267	7.91259254947706E-05	7.99128170260025	84.9825416174799	88.1390879641737	3.1701718735067	0.106462300725314
1630	0.729194935252236	0.0603056380895125	8.41175807186722E-05	7.98635984965703	84.9432260550105	88.135793832068	3.20768839215361	0.109777397418085
1640	0.733458775609645	0.0617759075163838	8.94020225882031E-05	7.98144105760378	84.9036960616777	88.1324189367141	3.24539059749984	0.113173391664057
1650	0.737719964692797	0.0632721987072357	9.49877268182982E-05	7.97652532469917	84.8639520754066	88.1289618116299	3.28327774571565	0.116651745099566
1660	0.741978504307984	0.0647947922610855	0.000100884309519758	7.9716126492004	84.8239945353923	88.1254209783682	3.32134909051794	0.120213930303548
1670	0.746234396255739	0.0663439709753906	0.000107106674038103	7.9667030293556	84.7838238828445	88.1217949699528	3.3596038812067	0.123861403752678
1680	0.750487642337957	0.0679200185468333	0.000113670277342431	7.96179646341256	84.7434405601203	88.1180823038795	3.39804136495653	0.127595636938789
1690	0.754738244357904	0.0695232195606035	0.000120591141693421	7.95689294961879	84.7028450107182	88.1142814820673	3.43666078683441	0.131418116407215
1700	0.758986204120236	0.071153859479683	0.000127885866311355	7.95199248622149	84.662037679272	88.1103909908091	3.47546138981755	0.135330343795115
1710	0.763231523431013	0.0728122246341283	0.000135571639044117	7.94709507146761	84.6210190115447	88.1064093007228	3.51444241481123	0.139333835869814
1720	0.767474204097708	0.0744986022103543	0.000143666248035212	7.94220070360381	84.5797894544232	88.1023348667022	3.55360310066654	0.143430124567135
1730	0.771714247929229	0.0762132802404179	0.000152188093391774	7.93730938087656	84.5383494559115	88.098166127868	3.59294268419828	0.147620757029732
1740	0.775951656735925	0.0779565475913013	0.000161156198852576	7.93242110153205	84.4966994651253	88.0939015075186	3.63246040020273	0.151907295645427
1750	0.780186432329608	0.0797286939541956	0.000170590223456042	7.92753586381631	84.4548399322859	88.0895394130813	3.67215548147548	0.156291318085541
1760	0.784418576498369	0.0815300099469041	0.000180515722185945	7.92265366597328	84.4127713087032	88.0850782470978	3.71202715862497	0.160774401597764
1770	0.788648090946235	0.0833607873742109	0.000190976736490128	7.91777450624032	84.3704940467447	88.0805164336189	3.75207465960081	0.165358085311453
1780	0.792874977573373	0.0852213179588731	0.000201977418885974	7.91289838286922	84.3280085999483	88.0758522954113	3.79229721198376	0.170044045420832
1790	0.797099238189237	0.0871118946191674	0.000213541822440625	7.90802529410469	84.2853154228943	88.0710841795767	3.83269404067726	0.174833915906599
1800	0.8013208746041	0.0890328110471904	0.000225694842054427	7.90315523819131	84.2424149712384	88.0662104174117	3.87326436866737	0.179729345780085
1810	0.80553988862904	0.090984361698259	0.00023846223155731	7.89828821337348	84.1993077017061	88.0612293243704	3.91400741704039	0.184731999105304
1820	0.80975628207593	0.0929668417803111	0.000251870620805177	7.89342421789545	84.1559940720862	88.0561392000266	3.95492240500046	0.189843555020999
1830	0.813970056757423	0.0949805472433056	0.000265947532776282	7.88856325000134	84.1124745412249	88.0509383280364	3.99600854988716	0.195065707762701
1840	0.818181214486945	0.0970257747686233	0.00028072140066762	7.88370530793515	84.0687495690202	88.0456249761001	4.03726506719313	0.200400166684771
1850	0.822389757078678	0.0991028217584673	0.000296221584991306	7.8788503899408	84.0248196164157	88.0401973959252	4.07869117058166	0.205848656282457
1860	0.826595686347551	0.101211986325263	0.000312478390670964	7.8739984942621	83.9806851453946	88.034653823188	4.1202860719043	0.211412916213939
1870	0.830799004109228	0.10335356728106	0.000329523084138105	7.8691496191428	83.9363466189736	88.0289924774968	4.16204898121849	0.217094701322386
1880	0.834999712180094	0.105527864126929	0.00034738791042852	7.86430376282657	83.8918045011974	88.0232115623537	4.20397910680513	0.222895781657998
1890	0.839197812420542	0.10773517494545	0.000366131349509947	7.8594609235578	83.847059255876	88.0173092885048	4.24607565894092	0.228817896907947
1900	0.843393306649088	0.10997580054889	0.000385788076815286	7.85462109958011	83.8021113490706	88.0112838275182	4.28833784246928	0.23486284684054
1910	0.84758619666671	0.11225004328955	0.000406383171912907	7.84978428913681	83.7569612483807	88.0051333248966	4.33076485892922	0.241032465691627
1920	0.851776484296681	0.114558205119125	0.000427955366175252	7.84495049047158	83.7116094217823	87.9988559215661	4.37335591002878	0.247328580222975
1930	0.85596417136328	0.116900588608659	0.000450544655799699	7.84011970182811	83.6660563382393	87.9924497423448	4.41611019581737	0.253753032151026
