Time,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100
506,2.049547266779973,2.0218514468506634,1.9765868273958953,1.9376260666250826,1.9348196025147808,1.9810861035958842,2.0527903398243708,2.09574106024966,2.0640468918794475,1.9681524811567097,1.880890994116564,1.8801810933169296,1.9804094147210483,2.1103226109883826,2.1578428801926623,2.066158894193958,1.9000814690096461,1.7986900373191639,1.8536643113718845,2.0340017322737864,2.196861571414989,2.193377836529885,2.0095939248586334,1.7959888290718902,1.7321796601237425,1.8775113404407646,2.127401404698791,2.2733048641076943,2.176107853464713,1.9078889270983799,1.6946616072138936,1.7094421360437109,1.948841090586223,2.2294774654568856,2.3092103460963216,2.1075116888710155,1.7931445248346691,1.62684252556557,1.737099681863374,2.0477088920584148,2.3105936630127824,2.2949907300782852,2.008154326341825,1.6947994202021643,1.6052743198406432,1.806047891985816,2.1503491177477905,2.3538665321613252,2.237683343471649,1.9015315157216532,1.6295753819099246
508,2.0508243713322676,2.0221979708557667,1.9757034652898466,1.9360859365354335,1.933696795879226,1.9812057314548697,2.0541182684698973,2.097314835718073,2.0645916162820925,1.9670804400246606,1.8788711540012413,1.878666177319614,1.9805687051336498,2.112113646197347,2.1598339833491544,2.066548350435728,1.8982835606286201,1.7959122927185112,1.8519127014742427,2.034639230120445,2.1994098696708795,2.195582131538743,2.0092645173702954,1.7930540940379167,1.7286668092803816,1.8759162189087917,2.128956878466616,2.2766245590397123,2.178028779772493,1.9063057513794839,1.6904850524956265,1.705507032710187,1.9479140248236635,2.2322019213138153,2.312972680031991,2.1085408285413267,1.7900472567386947,1.6216713262300884,1.733272585202009,2.0479183493163626,2.3144058886341448,2.2986096703373504,2.0078209339982096,1.690316736882933,1.5996442499661163,1.8029516530191383,2.15193222548,2.3583344742993266,2.2405169291214846,1.8996951339548047,1.6241807808609592
510,2.052122088284284,2.022548609222344,1.9748032354429388,1.9345191628472385,1.9325561752672116,1.9813289425233251,2.0554683396889044,2.0989116064226963,2.065139809267209,1.9659862232584262,1.8768180002619206,1.8771298555171918,1.9807337639590243,2.113933111608174,2.1618512200100395,2.0669349527521907,1.8964506033052602,1.7930907013463715,1.8501373006716195,2.0352895928875316,2.201995921792374,2.1978117619313187,2.0089174138869836,1.7900662448821105,1.7250996631116966,1.8742989080209322,2.130537201767324,2.279990359120065,2.1799662472875596,1.9046829199459625,1.6862371383022896,1.7015105177092154,1.9469718221832006,2.2349656507198037,2.316783970035302,2.109569136756891,1.7868870291456689,1.616414912139937,1.7293824772108917,2.0481253177817624,2.318270286434541,2.3022723400958167,2.007464664794896,1.6857528092412077,1.5939219732148493,1.7997980989774784,2.153529440186815,2.3628621742769265,2.243381523724607,1.8978153795255692,1.6186950374253775
512,2.0534407653037934,2.022903394961982,1.973885784252794,1.9329252335466718,1.931397411871108,1.981455806235033,2.0568409442235382,2.10053173131488,2.065691426069747,1.9648693272043474,1.8747309002422985,1.8755717700649013,1.980904734918602,2.1157815114427616,2.1638949447452203,2.067318440016252,1.8945817968787517,1.7902244488000305,1.8483377371168892,2.035953113078728,2.204620370041786,2.2000669553823067,2.0085519462610804,1.787024115195164,1.721477241087557,1.8726590694440868,2.1321428687013713,2.283402970963804,2.181920159063429,1.9030192513574498,1.6819164015463952,1.6974514936573721,1.946014217452166,2.2377693288263245,2.320644834083279,2.110596048248646,1.7836622501778534,1.611071664901679,1.7254281708523689,2.0483296279173278,2.322187632005849,2.3059791382487496,2.0070845226535767,1.681105876495832,1.58810580197222,1.7965859727370095,2.1551407214861342,2.3674504373410983,2.2462772793624843,1.8958910231010013,1.6131164037608656
514,2.054780756998666,2.0232623605740834,1.9729507488676254,1.9313036244211106,1.9302201693150225,1.9815863936638103,2.058236481347593,2.1021755758073835,2.0662464177367132,1.9637292338468244,1.872609206225339,1.873991555944706,1.9810817664141713,2.1176593614168344,2.165965516644948,2.067698538579239,1.8926763182517221,1.7873127022790336,1.8465136329476874,2.036630092333608,2.2072838700389763,2.2023479366709755,2.0081674200343813,1.7839265080112896,1.7177985435429737,1.8709963609637086,2.133774386030701,2.286863110898854,2.183890400731902,1.901313524741785,1.677521348554956,1.6933288461985396,1.9450409421432948,2.2406136417982507,2.324555889014933,2.1116209644457844,1.7803712867139099,1.6056399438916003,1.7214084627388966,2.0485311028930173,2.326158704316019,2.309730450106807,2.006679471408193,1.6763741479851775,1.5821940343595553,1.7933139945773346,2.1567660142085185,2.372100064602121,2.2492043292092196,1.8939208014102498,1.6074431151047823
516,2.0561424251123612,2.0236255379975585,1.9719977568675748,1.9296537986706261,1.9290241034220075,1.9817207775805685,2.0596553591232327,2.103843511922312,2.0668047309041526,1.962565410298551,1.870452254985063,1.8723888407988742,1.9812650117181474,2.1195671890677623,2.1680632993081868,2.0680749616813188,1.8907333206337482,1.784354610158022,1.844664604256727,2.037320841765266,2.20998709100834,2.204654927211678,2.007763113343835,1.7807721950704476,1.7140625515408363,1.869310436640973,2.1354322734812894,2.290371504728616,2.1858768392945827,1.8995644785552528,1.6730504550276468,1.6891414444347241,1.9440517246734885,2.2434992866099823,2.3285177494034732,2.1126432517585663,1.7770124639982572,1.6001180875232475,1.7173221340528146,2.0487295583292493,2.3301842845605325,2.3135266455045533,2.006248433448125,1.6715558043792615,1.5761849566310195,1.7899808629378342,2.1584052472655118,2.376811851088649,2.2521627856396207,1.8919034170105506,1.6016733921981798
518,2.0575261387263657,2.0239929585595138,1.9710264259327597,1.9279752065045281,1.927808861972757,1.9818590325129883,2.0610979946670933,2.105535918442202,2.067366307561829,1.9613773082699852,1.8682593673240433,1.8707632447607687,1.9814546291726018,2.121505534091596,2.1701886608221006,2.0684474088323586,1.8887519327606181,1.781349301556305,1.8427902610706415,2.0380256823102116,2.2127307160207708,2.206988144546412,2.0073382757832703,1.7775599160823339,1.7102682267663092,1.8676009469932637,2.137117064043215,2.2939288874460524,2.1878793218403136,1.8977708093297279,1.6685021660798693,1.6848881414491057,1.9430462905691053,2.24642697078701,2.332531026314596,2.1136622397885807,1.7735840653514832,1.5945044147280591,1.7131679516210097,2.0489248020372313,2.334265154878484,2.3173680767524703,2.0057902883631344,1.6666489991435844,1.5700768458922911,1.7865852553465738,2.1600583324497613,2.3815865836043804,2.255152738200982,1.889837538163402,1.5958054440510219
520,2.0589322744698215,2.024364652920681,1.9700363634973836,1.9262672847223519,1.926574084455455,1.9820012348079368,2.0625648144261066,2.1072531810642148,2.067931084804895,1.960164363517197,1.8660298475962513,1.8691143802829477,1.9816507823974414,2.1234749486893922,2.1723419737317275,2.0688155651617395,1.8867312580889581,1.7782958859050686,1.8408902073383029,2.03874494509078,2.215515442229231,2.209347801796733,2.006892127219972,1.77428837799503,1.7064145114569615,1.8658675391999797,2.1388293042667437,2.29753600289438,2.1898976741846754,1.8959311704106716,1.6638748963813885,1.680567774930646,1.9420243627001192,2.2493974120869544,2.3365963259418803,2.1146772194660293,1.7700843319973194,1.5887972266701622,1.708944669159841,2.049116633757407,2.338402096921692,2.321255076422556,2.0053038715984965,1.661651860281896,1.5638679731704952,1.7831258295409798,2.1617251631645074,2.3864250383708865,2.2581742514414804,1.8877217988378563,1.5898374710806265
522,2.060361216736627,2.0247406510174413,1.9690271663892884,1.9245294562786293,1.9253194018064383,1.982147462696743,2.0640562544634,2.1089956925573934,2.0684989945717773,1.9589259952671765,1.8637629832148954,1.867441851962711,1.9818536405081555,2.125475997922903,2.1745236149988694,2.069179100735562,1.8846703739658899,1.775193452513211,1.8389640409296437,2.0394789717902713,2.2183419810963816,2.211734107072116,2.006423856565025,1.770956254271602,1.7025003283730795,1.8641098573357997,2.1405695545527,2.301193603369173,2.1919316994276414,1.894044170690632,1.6591670304022095,1.6761791679103408,1.940985661545671,2.252411338113658,2.3407142481098706,2.115687441114123,1.766511463023346,1.582994808718101,1.7046510287068835,2.0493048448972,2.342595890264458,2.3251879549570913,2.0047879731301443,1.6565624923873326,1.5575566068668187,1.7796012248011683,2.1634056130801973,2.3913279784403367,2.2612273625881034,1.8855547988596997,1.5837676686576039
524,2.061813357910273,2.025120982000167,1.9679984204542398,1.9227611298307627,1.9240444361412905,1.9822977963634771,2.0655727607546477,2.1107638529229202,2.0690699633674807,1.957661605619667,1.8614580441449067,1.865745256365223,1.982063378343534,2.1275092600796284,2.176733965949076,2.069537669839616,1.8825683307734384,1.7720410701329654,1.8370113536460975,2.040228115041018,2.2212110586126204,2.2141472628317604,2.0059326204964147,1.7675621841783562,1.6985245808130334,1.8623275426336796,2.142338389435184,2.304902449156254,2.193981176425379,1.8921083733436308,1.6543769227784222,1.6717211296199852,1.9399299054936905,2.2554694858573128,2.3448853846348636,2.1166921124412266,1.762863615494398,1.5770954326979159,1.700285762257324,2.0494892182694535,2.3468473106408307,2.3291669980898675,2.004241336171168,1.6513789790337357,1.5511410166253412,1.7760100635185265,2.165099534716266,2.3962961508610507,2.264312079067157,1.8833351042272557,1.5775942310958018
526,2.0632890985967176,2.0255056741676642,1.966949700164248,1.9209616992693046,1.9227488004760154,1.982452318016358,2.0671147894952346,2.112558069557291,2.069643911971429,1.9563705789245445,1.8591142823797322,1.8640241818443999,1.9822801767038014,2.1295753270472613,2.178973412205596,2.069890910226422,1.8804241510474855,1.7688377865265896,1.8350317312438416,2.0409927388255307,2.224123415502593,2.216587465196569,2.005417542134042,1.7641047720889238,1.694486152678978,1.8605202337800222,2.144136397854456,2.3086633079992858,2.196045858172189,1.8901222945666691,1.6495028988119205,1.6671924564851641,1.9388568111774482,2.258572601153067,2.349110317532861,2.1176903964621143,1.7591389047395316,1.5710973594537896,1.69584759362411,2.0496695278331627,2.351157127995382,2.3331924640689206,2.0036626559226898,1.6460993855414052,1.54461947765359,1.7723509530239778,2.166806757946396,2.4013302835780173,2.267428375860601,1.8810612476166764,1.5713153561250477
528,2.0647888478655743,2.0258947548974504,1.9658805682091656,1.9191305432299062,1.921432098437879,1.98261111196245,2.068682807418647,2.114378757418326,2.0702207551289646,1.9550522811337576,1.8567309314021236,1.8622782083617495,1.9825042225996148,2.131674804697463,2.1812423436089974,2.0702384423245954,1.8782368285711692,1.7655826280355693,1.8330247534711497,2.041773218890828,2.2270798074181455,2.2190549032078892,2.0048777096658834,1.7605825868088332,1.6903839085986425,1.8586875672445846,2.145964183417533,2.312476954490533,2.1981254700885104,1.8880844023354872,1.644543255119086,1.6625919332650445,1.9377660938520664,2.2617214380498876,2.353389617063644,2.118681409350476,1.7553354048355287,1.5649988417442995,1.6913352405423272,2.049845538438376,2.3555261043328195,2.33726458066971,2.003050578384042,1.6407217621540733,1.5379902755324175,1.7686224877022594,2.1685270884260315,2.406431082049805,2.2705761926917303,1.8787317291018164,1.5649292498877294
530,2.0663130234999283,2.026288250571595,1.964790575070772,1.9172670245861623,1.92009392396553,1.9827742646857787,2.070277292126449,2.116226339193874,2.0708004012255157,1.953706059126773,1.8543072056286034,1.8605069073033957,1.9827357095123854,2.1338083132788936,2.183541154121106,2.070579868408685,1.8760053274426742,1.7622745991539608,1.8309899941212244,2.0425699431760074,2.2300810051154047,2.2215497580294,2.0043121749247423,1.7569941609258086,1.686216694109466,1.8568291776478767,2.1478223646437504,2.3163441693777718,2.2002197082109602,1.8859931151827631,1.6394962604448646,1.6579183343524708,1.936657467814193,2.2649167580808385,2.357723839599369,2.1196642182257617,1.7514511493120928,1.5587981275041878,1.6867474170396521,2.0500170055773865,2.3599549913508295,2.341383541987621,2.0024036992392307,1.6352441476664885,1.5312517115547724,1.7648232514204913,2.1702603059413756,2.4115992255626266,2.273755431034273,1.8763450171162221,1.5584341325024542
532,2.067862052255081,2.0266861864978116,1.9636792585785265,1.9153704899225732,1.9187338609979658,1.9829418649290316,2.0718987324302756,2.1181012454730643,2.071382751942407,1.9523312400084585,1.8518422998373245,1.858709841295534,1.9829748376663816,2.1359764878193714,2.185870241711776,2.0709147717276024,1.8737285811175228,1.7589126821076806,1.8289270211020134,2.043383312253063,2.2331277946134724,2.2240722020883164,2.003719951915216,1.7533379901916233,1.6819833359118546,1.854944698168955,2.1497115751922515,2.3202657387798222,2.20232823728045,1.8838468010080869,1.6343601566600374,1.653170425248812,1.9355306468682336,2.2681593294252633,2.362113525305629,2.1206378388785354,1.7474841321062908,1.552493463503447,1.6820828360961306,2.0501836751446887,2.3644445278398885,2.3455495049986954,2.0017205628389543,1.6296645735446023,1.524402108634824,1.7609518203013168,2.1720061626797293,2.4168353632217308,2.2769659509394975,1.8738995496872997,1.551828244240112
534,2.069436370126543,2.0270885868255033,1.9625461434461122,1.9134402689867875,1.9173514831519152,1.9831140037789952,2.0735476287062284,2.120003914919965,2.0719677018932594,1.950927130378309,1.8493353885790662,1.8568865640186154,1.983221814313118,2.138179978536977,2.1882300082268933,2.071242715589674,1.871405491425578,1.7554958364417603,1.8268353965246127,2.0442137397808735,2.236220977331961,2.2266223981518896,2.00310001529073,1.749612532941994,1.677682642198902,1.8530337609966765,2.1516324640679625,2.3242424533026007,2.204450688724498,1.8816437759302642,1.6291331599609489,1.6483469642290027,1.9343853448427168,2.2714499259525875,2.3665591956224086,2.1216012334397645,1.7434323087962895,1.5460830994374473,1.6773402126179502,2.0503452832084483,2.368995436832984,2.3497625858777975,2.000999661299961,1.6239810685830007,1.517439817830691,1.7570067658729271,2.1737643814217606,2.422140109599902,2.280207567676799,1.8713937359753958,1.5451098523596136
536,2.0710364226276106,2.027495474456399,1.961390740787876,1.9114756741202734,1.915946353387198,1.983290774755903,2.075224493262132,2.121934794449417,2.072555138239802,1.9494930155698764,1.8467856255711295,1.8550366200205899,1.9834768540285028,2.1404194512598633,2.1906208592358976,2.0715632424022803,1.869034927563108,1.752022998617805,1.8247146768119487,2.0450616529721835,2.2393613702042887,2.229200498334946,2.0024512987807843,1.7458162095617238,1.6733134030705172,1.8510959978276411,2.15358569580227,2.328275107047078,2.206586658530025,1.8793823031939358,1.6238134622924942,1.6434467042132133,1.933221276160516,2.274789326136749,2.3710613505319516,2.122553308000872,1.7392935981471136,1.5395652924836987,1.6725182667512892,2.0505015557966915,2.3736084224875196,2.3540228560636933,2.0002394337462364,1.6181916641467946,1.5103632255255817,1.7529866586303011,2.1755346536571327,2.427514040022532,2.283480048184234,1.8688259581533357,1.5382772586522753
538,2.0726626650768436,2.0279068709494386,1.9602125476141967,1.9094759996665382,1.9145180236595754,1.9834722739068535,2.076929850718022,2.123894339404815,2.073144940285885,1.948028158859235,1.8441921430739234,1.8531595445295634,1.9837401790232474,2.1426955878544613,2.193043203856946,2.0718758726639983,1.8666157250604463,1.7484930816241513,1.8225644128296141,2.045927493073367,2.242549805763437,2.231806643034043,2.0017726935688684,1.7419474020030938,1.6688743910405273,1.8491310404142483,2.1555719506041884,2.3323644964999093,2.2087357050031575,1.8770605921439933,1.6183992330167953,1.638468394862638,1.932038156466868,2.2781783118295147,2.375620465600225,2.1234929101930455,1.7350658840039292,1.5329383123626856,1.6676157275636987,2.0506522087017416,2.3782841666810604,2.3583303380611818,1.9994382657194911,1.612294400047669,1.5031707613134575,1.748890072043973,2.1773166376259523,2.4329576854686485,2.2867831073267157,1.8661945736648076,1.5313288077451919
540,2.0743155628957903,2.028322796419494,1.959011046304806,1.9074405213559578,1.9130660345606176,1.9836585999034675,2.0786642384003344,2.1258830137375844,2.07373697904842,1.9465318006412928,1.8415540512500952,1.8512548632662869,1.984012019467053,2.1450090866617026,2.1954974545577306,2.0721801039070873,1.8641466847259565,1.7449049746014715,1.8203841500407956,2.046811715856588,2.24578713219646,2.234440959783546,2.0010630466218733,1.7380044533663381,1.6643643616460106,1.847138521166426,2.157591924477354,2.336511419296931,2.2108973464128807,1.8746767972829663,1.6128886208516597,1.6334107849179325,1.9308357033192511,2.2816176668800807,2.380236988778334,2.12441882673611,1.7307470175712814,1.5262004469419534,1.6626313371217758,2.050796947306959,2.383023325302075,2.362685000971193,1.9985944887896394,1.6062873311061288,1.495860906636305,1.744715587054558,2.1791099562896683,2.438471527067453,2.290116403961168,1.863497917902962,1.5242628962149725
542,2.075995591917307,2.028743269429522,1.957785704058987,1.9053684956662753,1.9115899149440911,1.9838498541439804,2.080428206750207,2.127901290188024,2.0743311168038687,1.945003157572724,1.8388704375060694,1.8493220922569276,1.9842926138270722,2.1473606629407764,2.1979840269297934,2.0724754095881117,1.8616265715672238,1.741257542486867,1.818173428687392,2.047714792123889,2.2490742133637687,2.23710356202878,2.000321158972264,1.7339856675519656,1.659782054168803,1.8451180738107766,2.159646329297689,2.340716672849096,2.213071058515741,1.8722290174283582,1.6072797561046825,1.6282726247998547,1.9296136369433656,2.2851081755876255,2.384911336950095,2.125329780969394,1.7263348201197368,1.5193500084242464,1.6575638549951641,2.050935466440273,2.3878265242164427,2.3670867557408615,1.9977063803993678,1.6001685344540721,1.4884322042206106,1.740461797093033,2.1809141952364293,2.4440559901703462,2.2934795368097562,1.8607343073535365,1.5170779825636471
544,2.077703238704825,2.0291683068756963,1.9565359723215856,1.9032591591577765,1.910089181538348,1.9840461408599412,2.0822223197463505,2.1299496504671773,2.074927206608852,1.9434414216802778,1.8361403658159416,1.8473607376466321,1.9845822092211647,2.149751049319896,2.2005033394339937,2.0727612379244444,1.859054113690628,1.7375496256798066,1.8159317839995754,2.04863720822259,2.2524119287787903,2.239794547811154,1.9995457839547666,1.7298893089956842,1.655126192479865,1.8430693341110522,2.1617358928460577,2.3449810528197874,2.2152562719593374,1.8697152949889289,1.6015707532306207,1.6230526694927296,1.928371681059565,2.288650620972598,2.3896438922118715,2.1262244303793234,1.721827086164467,1.5123853401618876,1.6524120632179533,2.0510674502595436,2.392694354890251,2.371535450126995,1.996772163980593,1.5939361176336015,1.4808832683606084,1.7361273136683502,2.1827289005274513,2.4497114379792437,2.29687204014454,1.8579020432497673,1.5097725981084102
546,2.0794390008829207,2.0295979238650403,1.9552612861836671,1.9011117277821097,1.9085633385441831,1.9842475672277007,2.0840471553428923,2.1320285854393326,2.075525091793347,1.9418457594331953,1.8333628760277108,1.845370295514436,1.9848810617864499,2.15218099625337,2.2030558131146725,2.0730370106743576,1.8564280011807452,1.7337800397336003,1.813658746436153,2.049579466571232,2.2558011735432406,2.2425139983599967,1.9987356253998796,1.7257136024977386,1.6503954860179675,1.840991940653983,2.163861358789635,2.3493053514418336,2.217452369562919,1.8671336153810518,1.5957597137415127,1.6177496817323376,1.9271095637842233,2.292245782851778,2.3944349978708956,2.127101364141134,1.7172215871634682,1.5053048241407847,1.6471747717395335,2.051192572175369,2.3976273696494017,2.3760308633680833,1.995790009384486,1.5875882275492994,1.4732127960951797,1.7317107725653076,2.1845535764927515,2.455438164713177,2.300293379289493,1.8549994157892102,1.5023453588359155
548,2.0812033874795577,2.0300321335850398,1.9539610637566245,1.8989253961637074,1.9070118772176057,1.9844542434848857,2.085903305922666,2.134138595304698,2.076124605424865,1.9402153107784392,1.830536983151919,1.8433502516901417,1.9851894370636787,2.1546512724842293,2.205641871279801,2.073302121858352,1.8537468849612824,1.7299475750764641,1.8113538419582724,2.0505420861950947,2.2592428582328132,2.2452619765856205,1.997889335787189,1.7214567331596635,1.6455886309149645,1.8388855357046856,2.1660234866051407,2.3536903556619406,2.2196586834741905,1.8644819066086378,1.5898447295008609,1.61236243552078,1.9258270186105986,2.29589443570132,2.399284954148563,2.1279591006950094,1.7125160757862425,1.4981068891782483,1.6418508243976104,2.0513104948175385,2.4026260765567518,2.380572700562193,1.994758033670835,1.5811230603320212,1.4654195793237592,1.7272108406965343,2.186387683486625,2.4612363882968555,2.3037429459488346,1.8520247089652673,1.4947949782699277
550,2.0829969192803506,2.030470947164688,1.9526347055184852,1.896699336852702,1.9054342754369613,1.9846662830520516,2.087791378766342,2.1362801897817363,2.0767255697419023,1.9385491881374455,1.8276616766328184,1.841300081573841,1.985507610397896,2.1571626655114966,2.2082619391442635,2.0735559364193907,1.8510093756396282,1.7260509967666284,1.8090165923391377,2.051525603270156,2.2627379087276296,2.24803852546799,1.9970055143621614,1.7171168464426432,1.6407043112807376,1.8367497661359455,2.168223051436384,2.358136845099603,2.221874492202275,1.8617580390326274,1.5838238864350298,1.606889719991777,1.9245237854737982,2.299597346291224,2.4041940135756317,2.1287960853802073,1.7077082908068808,1.4907900198792483,1.6364391054465353,2.0514208700520125,2.40769093388806,2.3851605867507373,1.9936743023067767,1.574538872172312,1.4575025179041283,1.722626223653004,2.188230635615504,2.467106242557139,2.307220053374123,1.8489762060686679,1.4871202813981377
552,2.084820129195228,2.0309143735263615,1.9512815936310874,1.8944326995482124,1.9038299972538164,1.9848838026596956,2.089711996537855,2.138453888288609,2.0773277955548664,1.9368464753630619,1.8247359196023023,1.8392192499588274,1.9858358673558985,2.1597159820610425,2.210916443433173,2.0737977888196575,1.8482140423374482,1.722089044286348,1.806646515512572,2.0525305716740987,2.2662872659813256,2.2508436663351947,1.9960827052209376,1.712692048363015,1.6357412006617595,1.8345842844358227,2.1704608438779,2.3626455898070144,2.2240990175279203,1.8589598253587567,1.5776952686968422,1.6013303436506123,1.9231996119044723,2.3033552710739937,2.4091623760670435,2.1296106881542842,1.7027959626784543,1.4833527663955932,1.6309385466741184,2.051523339055983,2.412822344188804,2.389794060711182,1.9925368308292954,1.5678339911807988,1.449460633771363,1.7179556739974366,2.1900817984533663,2.473047768916254,2.31072393138657,1.8458521959162244,1.4793202196995807
554,2.0866735626378854,2.031362419227925,1.9499010912267738,1.892124610290841,1.9021984924270032,1.9851069224808469,2.0916657977865314,2.1406602201230718,2.077931081612592,1.935106226655382,1.8217586481168973,1.8371072108587205,1.9861745041609462,2.162312048558835,2.213605811941943,2.07402698157148,1.8453594115101808,1.7180604313801546,1.8042431259634277,2.0535575635427588,2.2698918857221226,2.2536773970258017,1.9951193953685764,1.70818040584186,1.6306979636880863,1.8323887497980778,2.1727376696756657,2.367217347815901,2.2263314212932293,1.8560850208752082,1.571456963318064,1.5956831390136008,1.921854254275814,2.307168953309593,2.4141901836650623,2.130401201428476,1.6977768198484213,1.475793755031808,1.6253481351397023,2.05161753245928,2.4180206478952813,2.394472568465545,1.99134358703032,1.5610068303310922,1.4412930861122164,1.7131980003442004,2.1919404867626806,2.4790609075742163,2.3142537212755343,1.8426509798657553,1.4713938873082049
556,2.0885577779183535,2.0318150882943398,1.9484925416631467,1.8897741706231852,1.9005391959392084,1.9853357662694067,2.09365343746632,2.1428997246401194,2.07853521393242,1.93332746543514,1.8187287703782633,1.8349634073396959,1.986523828145161,2.164951711605207,2.2163304730495708,2.074242783700092,1.8424439657587512,1.7139638459431437,1.8018059351629747,2.0546071698300854,2.273552738078725,2.2565396899290917,1.9941140127572423,1.7035799472271074,1.625573257924478,1.8301628292999945,2.1750543493351455,2.3718528624567274,2.2285708020747164,1.8531313239748013,1.5651070653891528,1.5899469676724345,1.920487479148355,2.3110391199082487,2.419277514940817,2.1311658380545375,1.6926485958772457,1.468111699739967,1.61966692156536,2.0517030705611603,2.4232861165050843,2.3991954565158298,1.9900924937276703,1.5540559015376636,1.4329991876227604,1.7083520772677676,2.19380596224195,2.48514548817736,2.3178084705992665,1.8393708796769954,1.463340538340465
558,2.09047334664909,2.032272382038088,1.9470552677443953,1.8873804567171328,1.898851527495457,1.9855704615044452,2.095675587472522,2.1451729514265785,2.0791399650917537,1.931509183173361,1.815645165937731,1.8327872713587916,1.986884158220029,2.1676358384485788,2.2190908551813893,2.074444429135929,1.8394661426373418,1.709797949965639,1.7993344520525993,2.0556800008694007,2.2772708071232475,2.2594304898971,1.9930649243119858,1.6988886630081668,1.6203657359422217,1.8279061991721908,2.1774117176260175,2.3765528594352663,2.230816191745182,1.850096376999658,1.5586436838061066,1.5841207258090402,1.919099064716883,2.314966477972289,2.4244243790461364,2.1319027295030426,1.6874090374245494,1.4603054145433667,1.613894029410501,2.051779563632292,2.4286189452844495,2.4039619648226305,1.9887814321894317,1.5469798309166165,1.4245784218688105,1.7034168560791836,2.195677431324268,2.491301219975304,2.3213871279196936,1.8360102462784307,1.4551596054051008
560,2.0924208541649305,2.032734298867604,1.9455885709076102,1.8849425184666708,1.8971348910028527,1.9858111395406386,2.097732937196389,2.147480460471774,2.0797450934788637,1.9296503381759869,1.8125066848855635,1.8305782236093637,1.9872558253653767,2.170365317456866,2.2218873862172472,2.074631115034245,1.8364243334615955,1.705561379541103,1.796828183579264,2.0567766869333983,2.281047090322863,2.262349712022378,1.991970433953099,1.6941045067447493,1.6150740476291041,1.82561854616497,2.179810622972105,2.381318043651151,2.233066551931848,1.846977767449644,1.552064947625535,1.5782033501865804,1.917688802363543,2.3189517110178843,2.429630709409691,2.1326099242780114,1.6820559131686492,1.4523738269254265,1.6080286646578477,2.0518466123125028,2.434019245502795,2.4087712195487976,1.9874082462833749,1.5397773752710218,1.416030461758444,1.6983913765062226,2.197554043054924,2.4975276814750487,2.32498853750928,1.832567469499078,1.4468507193012679
562,2.094400899957264,2.0332008340828955,1.9440917303724772,1.88245937854493,1.8953886740308834,1.9860579357650332,2.0998261940979344,2.1498228223332743,2.080350342500586,1.927749854322211,1.809312147025774,1.8283356733748288,1.9876391731371188,2.173141058584564,2.2247204928408477,2.074802000019907,1.833316882122294,1.701252744944762,1.7942866352863547,2.0578978787899125,2.284882597891158,2.2652972392754696,1.9908287806254472,1.689225396233303,1.6096968427558467,1.8232995690157212,2.182251926714091,2.3861490957428333,2.2353207703805325,1.8437730295994563,1.5453690130700868,1.5721938246419431,1.9162564983208776,2.3229954748575588,2.4348963570742534,2.1332853866181614,1.676587023726245,1.444315992215555,1.6020701263355668,2.0519038081156706,2.439487036188518,2.4136222255967352,1.9859707474267478,1.532447439834191,1.4073551891234077,1.6932747793077505,2.1994348870799643,2.503824309608464,2.3286114340749413,1.829040988822065,1.438413729896628
564,2.0964140981227963,2.0336719796574547,1.9425640022526232,1.879930031424139,1.8936122472516306,1.9863109897603202,2.101956084297261,2.1522006182966513,2.08095543974448,1.9258066197553032,1.806060341037502,1.8260590183919674,1.9880345581940682,2.175963993833278,2.2275905998257004,2.0749562023553842,1.8301420839102185,1.6968706307910493,1.7917093119636853,2.0590442482500975,2.2887783520295675,2.268272919996193,1.9896381363468296,1.6842492149362596,1.6042327738181192,1.820948980021721,2.1847365022316843,2.3910466683431832,2.237577657238107,1.8404796465728746,1.538554071227042,1.566091187104388,1.9148019754481078,2.3270983931245044,2.4402210836751244,2.133926995540592,1.6710002126390322,1.4361311089976148,1.5960178177961621,2.051950734053907,2.4450222354045583,2.418513858975181,1.9844667204149447,1.5249890972937765,1.398552715391299,1.6880663198460475,2.2013189917817018,2.510190388438179,2.332254437551459,1.8254293052132047,1.4298487281596384
566,2.0984610778272113,2.034147724005492,1.9410046186268466,1.877353442357132,1.8918049638591548,1.9865704454747803,2.1041233531847134,2.1546144405280345,2.081560096092849,1.9238194855247692,1.8027500236241318,1.8237476447251304,1.9884423508439706,2.1788350777031646,2.2304981292528523,2.0750927980300893,1.8268981843586485,1.6924135962786078,1.7890957183605707,2.0602164887051533,2.2927353860485833,2.27127656523301,1.988396604289157,1.679173813701209,1.5986804991740209,1.8185665067225154,2.187265233910887,2.396011382030085,2.2398359412684803,1.837095052926411,1.5316183564830885,1.5598945371639035,1.9133250751234074,2.331261052420251,2.445604554063721,2.134532544288678,1.6652933784929786,1.4278185355589037,1.5898712587673602,2.051986965393903,2.4506246510475953,2.4234448590395843,1.982893930209875,1.5174016081064687,1.3896234033127308,1.6827653826322504,2.2032053226013972,2.516625037436946,2.335916048024836,1.8217309940723647,1.4211560692998615
