Time,<OO^3>,<OO^3> (low),<OO^3> (high),<OO^2*OP>,<OO^2*OP> (low),<OO^2*OP> (high),<OO^2*PO>,<OO^2*PO> (low),<OO^2*PO> (high),<OO^2*PP>,<OO^2*PP> (low),<OO^2*PP> (high),<OO^2>,<OO^2> (low),<OO^2> (high),<OO*OP^2>,<OO*OP^2> (low),<OO*OP^2> (high),<OO*OP*PO>,<OO*OP*PO> (low),<OO*OP*PO> (high),<OO*OP*PP>,<OO*OP*PP> (low),<OO*OP*PP> (high),<OO*OP>,<OO*OP> (low),<OO*OP> (high),<OO*PO^2>,<OO*PO^2> (low),<OO*PO^2> (high),<OO*PO*PP>,<OO*PO*PP> (low),<OO*PO*PP> (high),<OO*PO>,<OO*PO> (low),<OO*PO> (high),<OO*PP^2>,<OO*PP^2> (low),<OO*PP^2> (high),<OO*PP>,<OO*PP> (low),<OO*PP> (high),<OO>,<OO> (low),<OO> (high),<OP^3>,<OP^3> (low),<OP^3> (high),<OP^2*PO>,<OP^2*PO> (low),<OP^2*PO> (high),<OP^2*PP>,<OP^2*PP> (low),<OP^2*PP> (high),<OP^2>,<OP^2> (low),<OP^2> (high),<OP*PO^2>,<OP*PO^2> (low),<OP*PO^2> (high),<OP*PO*PP>,<OP*PO*PP> (low),<OP*PO*PP> (high),<OP*PO>,<OP*PO> (low),<OP*PO> (high),<OP*PP^2>,<OP*PP^2> (low),<OP*PP^2> (high),<OP*PP>,<OP*PP> (low),<OP*PP> (high),<OP>,<OP> (low),<OP> (high),<PO^3>,<PO^3> (low),<PO^3> (high),<PO^2*PP>,<PO^2*PP> (low),<PO^2*PP> (high),<PO^2>,<PO^2> (low),<PO^2> (high),<PO*PP^2>,<PO*PP^2> (low),<PO*PP^2> (high),<PO*PP>,<PO*PP> (low),<PO*PP> (high),<PO>,<PO> (low),<PO> (high),<PP^3>,<PP^3> (low),<PP^3> (high),<PP^2>,<PP^2> (low),<PP^2> (high),<PP>,<PP> (low),<PP> (high)
3.599175751643568,2998869.0253228364,2998869.0253228364,2998869.0253228364,2000949.6107981456,2000949.6107981456,2000949.6107981456,351053.4791320134,351053.4791320134,351053.4791320134,329305.31328266545,329305.31328266545,329305.31328266545,18978.58168030781,18978.58168030781,18978.58168030781,1442386.2472420605,1442386.2472420605,1442386.2472420605,306073.17828497937,306073.17828497937,306073.17828497937,307839.60984570306,307839.60984570306,307839.60984570306,13536.874414081904,13536.874414081904,13536.874414081904,118656.63965473558,118656.63965473558,118656.63965473558,136599.1947464679,136599.1947464679,136599.1947464679,3030.7461724371815,3030.7461724371815,3030.7461724371815,175156.39466917943,175156.39466917943,175156.39466917943,3149.897017908173,3149.897017908173,3149.897017908173,128.97705985943034,80.5673530815048,177.3867666373559,1129310.8072755074,1129310.8072755074,1129310.8072755074,290127.25254692,290127.25254692,290127.25254692,313237.13835136424,313237.13835136424,313237.13835136424,10572.727611094042,10572.727611094042,10572.727611094042,131745.8909268147,131745.8909268147,131745.8909268147,161817.2847761413,161817.2847761413,161817.2847761413,2937.4015323885214,2937.4015323885214,2937.4015323885214,219023.14544458358,219023.14544458358,219023.14544458358,3294.6864406570944,3294.6864406570944,3294.6864406570944,101.30241254885873,83.68001705690382,118.92480804081363,92122.37377833376,92122.37377833376,92122.37377833376,124580.218796295,124580.218796295,124580.218796295,1567.044226918671,1567.044226918671,1567.044226918671,180500.18507639668,180500.18507639668,180500.18507639668,2037.4968009167326,2037.4968009167326,2037.4968009167326,31.927726051891234,8.525492481694204,55.32995962208827,275557.63994004106,275557.63994004106,275557.63994004106,2907.4417249003013,2907.4417249003013,2907.4417249003013,37.792801539819756,-0.6668640420869423,76.25246712172645
3.666124514706749,2995395.268574334,2995395.268574334,2995395.268574334,1999448.277130686,1999448.277130686,1999448.277130686,342724.2721280315,342724.2721280315,342724.2721280315,323438.5926856863,323438.5926856863,323438.5926856863,18920.64363953941,18920.64363953941,18920.64363953941,1442498.2940709512,1442498.2940709512,1442498.2940709512,300871.1916802817,300871.1916802817,300871.1916802817,304531.7322792626,304531.7322792626,304531.7322792626,13508.094678448602,13508.094678448602,13508.094678448602,117929.10363451172,117929.10363451172,117929.10363451172,137134.42160476846,137134.42160476846,137134.42160476846,2984.251728357478,2984.251728357478,2984.251728357478,177455.4527053643,177455.4527053643,177455.4527053643,3126.958617215969,3126.958617215969,3126.958617215969,128.46050274828502,79.28181963052288,177.63918586604717,1130980.470166881,1130980.470166881,1130980.470166881,287361.18072661455,287361.18072661455,287361.18072661455,312350.90247743815,312350.90247743815,312350.90247743815,10569.084303350694,10569.084303350694,10569.084303350694,132483.9893765214,132483.9893765214,132483.9893765214,164407.82800215142,164407.82800215142,164407.82800215142,2918.5613250556817,2918.5613250556817,2918.5613250556817,224645.8745264499,224645.8745264499,224645.8745264499,3301.768453565891,3301.768453565891,3301.768453565891,101.18258115530092,82.9845160355791,119.38064627502274,95258.48367137634,95258.48367137634,95258.48367137634,130235.36908477402,130235.36908477402,130235.36908477402,1596.3102254470623,1596.3102254470623,1596.3102254470623,190525.4395355936,190525.4395355936,190525.4395355936,2101.267721600947,2101.267721600947,2101.267721600947,32.017984249663705,8.119053101276563,55.91691539805085,293404.49194074585,293404.49194074585,293404.49194074585,3032.1567831737348,3032.1567831737348,3032.1567831737348,38.338931846750405,-1.1867950665394034,77.86465876004021
3.7330732777699303,2991523.5160760446,2991523.5160760446,2991523.5160760446,1997516.2844840132,1997516.2844840132,1997516.2844840132,334535.8135310428,334535.8135310428,334535.8135310428,317579.9457878524,317579.9457878524,317579.9457878524,18861.026489771633,18861.026489771633,18861.026489771633,1442129.650074657,1442129.650074657,1442129.650074657,295659.18163981236,295659.18163981236,295659.18163981236,301105.0441269111,301105.0441269111,301105.0441269111,13476.54675924637,13476.54675924637,13476.54675924637,117247.55875956028,117247.55875956028,117247.55875956028,137695.17664931004,137695.17664931004,137695.17664931004,2938.4806098278978,2938.4806098278978,2938.4806098278978,179780.23024363298,179780.23024363298,179780.23024363298,3103.7505603938603,3103.7505603938603,3103.7505603938603,127.93162846610552,77.98640919757119,177.87684773463985,1132096.51827723,1132096.51827723,1132096.51827723,284473.423067507,284473.423067507,284473.423067507,311235.73970803473,311235.73970803473,311235.73970803473,10561.622679245222,10561.622679245222,10561.622679245222,133247.4383466088,133247.4383466088,133247.4383466088,167033.54970618535,167033.54970618535,167033.54970618535,2899.2954418560507,2899.2954418560507,2899.2954418560507,230359.63888528268,230359.63888528268,230359.63888528268,3307.5973206773756,3307.5973206773756,3307.5973206773756,101.03899592989407,82.25751620320396,119.82047565658418,98569.79827991711,98569.79827991711,98569.79827991711,136208.23285297115,136208.23285297115,136208.23285297115,1627.21687231044,1627.21687231044,1627.21687231044,201157.3739239617,201157.3739239617,201157.3739239617,2167.968365820005,2167.968365820005,2167.968365820005,32.1237192292934,7.725286181493679,56.52215227709312,312438.4656381126,312438.4656381126,312438.4656381126,3162.8558430296216,3162.8558430296216,3162.8558430296216,38.905656374707064,-1.7047578694598755,79.51607061887401
3.8000220408331113,2987285.781610421,2987285.781610421,2987285.781610421,1995183.356815635,1995183.356815635,1995183.356815635,326480.41981391446,326480.41981391446,326480.41981391446,311721.2736214693,311721.2736214693,311721.2736214693,18799.904776679025,18799.904776679025,18799.904776679025,1441306.2796439382,1441306.2796439382,1441306.2796439382,290431.750450294,290431.750450294,290431.750450294,297550.3315219244,297550.3315219244,297550.3315219244,13442.421655969447,13442.421655969447,13442.421655969447,116603.95642601229,116603.95642601229,116603.95642601229,138272.35157968252,138272.35157968252,138272.35157968252,2893.357324936851,2893.357324936851,2893.357324936851,182118.4091281217,182118.4091281217,182118.4091281217,3080.173207052843,3080.173207052843,3080.173207052843,127.39115429069196,76.68219467639756,178.10011390498636,1132679.8037240373,1132679.8037240373,1132679.8037240373,281456.5108453069,281456.5108453069,281456.5108453069,309875.5831431121,309875.5831431121,309875.5831431121,10550.51884522897,10550.51884522897,10550.51884522897,134027.75625619234,134027.75625619234,134027.75625619234,169682.71345239767,169682.71345239767,169682.71345239767,2879.5227388903572,2879.5227388903572,2879.5227388903572,236146.8911213393,236146.8911213393,236146.8911213393,3312.016555836953,3312.016555836953,3312.016555836953,100.87245494353613,81.50065381681475,120.2442560702575,102062.1562282099,102062.1562282099,102062.1562282099,142514.624621198,142514.624621198,142514.624621198,1659.7346041857581,1659.7346041857581,1659.7346041857581,212433.31220322882,212433.31220322882,212433.31220322882,2237.6067641279233,2237.6067641279233,2237.6067641279233,32.24426021776699,7.343611888964645,57.14490854656934,332744.2554931254,332744.2554931254,332744.2554931254,3299.6452802775348,3299.6452802775348,3299.6452802775348,39.49213054800497,-2.221379314590706,81.20564041060065
3.865770517509462,2982801.715376733,2982801.715376733,2982801.715376733,1992532.8549392144,1992532.8549392144,1992532.8549392144,318690.5741948827,318690.5741948827,318690.5741948827,305959.27564480307,305959.27564480307,305959.27564480307,18738.590528984052,18738.590528984052,18738.590528984052,1440082.512688101,1440082.512688101,1440082.512688101,285277.3098225487,285277.3098225487,285277.3098225487,293925.51999427815,293925.51999427815,293925.51999427815,13406.592695540117,13406.592695540117,13406.592695540117,116001.03641101318,116001.03641101318,116001.03641101318,138845.59061445578,138845.59061445578,138845.59061445578,2849.5981690961457,2849.5981690961457,2849.5981690961457,184413.5670409957,184413.5670409957,184413.5670409957,3056.559815397707,3056.559815397707,3056.559815397707,126.84980404516206,75.39382535766609,178.30578273265803,1132757.5879341515,1132757.5879341515,1132757.5879341515,278360.8237679465,278360.8237679465,278360.8237679465,308286.01184159814,308286.01184159814,308286.01184159814,10536.25531445576,10536.25531445576,10536.25531445576,134801.9821060949,134801.9821060949,134801.9821060949,172294.54358967868,172294.54358967868,172294.54358967868,2859.53226135643,2859.53226135643,2859.53226135643,241881.4036970982,241881.4036970982,241881.4036970982,3314.8306235691684,3314.8306235691684,3314.8306235691684,100.68739006984521,80.72981518263515,120.64496495705527,105674.60244606949,105674.60244606949,105674.60244606949,149049.3027962805,149049.3027962805,149049.3027962805,1693.2099165892787,1693.2099165892787,1693.2099165892787,224172.79344520986,224172.79344520986,224172.79344520986,2308.8596030784265,2308.8596030784265,2308.8596030784265,32.37638261098214,6.979930779740599,57.77283444222368,354011.89439755393,354011.89439755393,354011.89439755393,3439.9979038949546,3439.9979038949546,3439.9979038949546,40.08642327401064,-2.728020235064804,82.90086678308609
3.9315189941858124,2978030.871139099,2978030.871139099,2978030.871139099,1989556.844868526,1989556.844868526,1989556.844868526,311013.46205451014,311013.46205451014,311013.46205451014,300181.72029114683,300181.72029114683,300181.72029114683,18676.17222662282,18676.17222662282,18676.17222662282,1438475.5259048254,1438475.5259048254,1438475.5259048254,280097.25093450403,280097.25093450403,280097.25093450403,290159.65297188144,290159.65297188144,290159.65297188144,13368.66232900174,13368.66232900174,13368.66232900174,115418.96185931256,115418.96185931256,115418.96185931256,139414.87008375488,139414.87008375488,139414.87008375488,2806.3192350863274,2806.3192350863274,2806.3192350863274,186691.85814866514,186691.85814866514,186691.85814866514,3032.3981829520903,3032.3981829520903,3032.3981829520903,126.2987212366501,74.09905418206276,178.49838829123743,1132370.0141304103,1132370.0141304103,1132370.0141304103,275126.68096498377,275126.68096498377,275126.68096498377,306430.104349085,306430.104349085,306430.104349085,10518.856448702722,10518.856448702722,10518.856448702722,135574.6319534858,135574.6319534858,135574.6319534858,174901.94014748168,174901.94014748168,174901.94014748168,2838.8983124853235,2838.8983124853235,2838.8983124853235,247642.17321991277,247642.17321991277,247642.17321991277,3315.9807701800987,3315.9807701800987,3315.9807701800987,100.48187568467635,79.9331748110939,121.0305765582588,109474.8378695251,109474.8378695251,109474.8378695251,155939.73890931942,155939.73890931942,155939.73890931942,1728.1813342397545,1728.1813342397545,1728.1813342397545,236613.09999639273,236613.09999639273,236613.09999639273,2382.9450426214153,2382.9450426214153,2382.9450426214153,32.52145327389043,6.626735449710228,58.416171098070635,376687.5844747266,376687.5844747266,376687.5844747266,3586.3822457807496,3586.3822457807496,3586.3822457807496,40.69794980478318,-3.2344884096853903,84.63038801925174
3.997267470862163,2973006.3590439893,2973006.3590439893,2973006.3590439893,1986286.7353098684,1986286.7353098684,1986286.7353098684,303442.17816361727,303442.17816361727,303442.17816361727,294382.0741694678,294382.0741694678,294382.0741694678,18612.823675252603,18612.823675252603,18612.823675252603,1436514.8619226534,1436514.8619226534,1436514.8619226534,274886.8937036816,274886.8937036816,274886.8937036816,286245.09110972635,286245.09110972635,286245.09110972635,13328.827477306106,13328.827477306106,13328.827477306106,114849.51178518335,114849.51178518335,114849.51178518335,139969.0801706434,139969.0801706434,139969.0801706434,2763.4535995715437,2763.4535995715437,2763.4535995715437,188935.55420758895,188935.55420758895,188935.55420758895,3007.5986795727717,3007.5986795727717,3007.5986795727717,125.7386660373766,72.79896884903147,178.67836322572174,1131544.5857847286,1131544.5857847286,1131544.5857847286,271747.8270138491,271747.8270138491,271747.8270138491,304294.0344435369,304294.0344435369,304294.0344435369,10498.52524457702,10498.52524457702,10498.52524457702,136335.5017475963,136335.5017475963,136335.5017475963,177488.49507379576,177488.49507379576,177488.49507379576,2817.5470501861123,2817.5470501861123,2817.5470501861123,253400.66280192754,253400.66280192754,253400.66280192754,3315.3184276409374,3315.3184276409374,3315.3184276409374,100.25682310251459,79.1122099358445,121.40143626918467,113469.85348414532,113469.85348414532,113469.85348414532,163204.11443642664,163204.11443642664,163204.11443642664,1764.615488419314,1764.615488419314,1764.615488419314,249797.30936466568,249797.30936466568,249797.30936466568,2459.849384850873,2459.849384850873,2459.849384850873,32.678790835291856,6.283485988358208,59.074095682225504,400870.74524090043,400870.74524090043,400870.74524090043,3738.846353494409,3738.846353494409,3738.846353494409,41.325720024817,-3.741243683922555,86.39268373355657
4.0630159475385135,2967759.77791201,2967759.77791201,2967759.77791201,1982753.4463985735,1982753.4463985735,1982753.4463985735,295971.4509477091,295971.4509477091,295971.4509477091,288555.8775789593,288555.8775789593,288555.8775789593,18548.716919008173,18548.716919008173,18548.716919008173,1434230.1905487073,1434230.1905487073,1434230.1905487073,269642.5181963496,269642.5181963496,269642.5181963496,282175.7424361443,282175.7424361443,282175.7424361443,13287.285110523266,13287.285110523266,13287.285110523266,114284.04731768477,114284.04731768477,114284.04731768477,140496.48618738298,140496.48618738298,140496.48618738298,2720.9414943485754,2720.9414943485754,2720.9414943485754,191126.07906504258,191126.07906504258,191126.07906504258,2982.08309581341,2982.08309581341,2982.08309581341,125.17042798023434,71.49472697639888,178.8461289840698,1130309.4039249357,1130309.4039249357,1130309.4039249357,268218.25190493185,268218.25190493185,268218.25190493185,301864.6188817499,301864.6188817499,301864.6188817499,10475.466862893694,10475.466862893694,10475.466862893694,137072.84680555906,137072.84680555906,137072.84680555906,180035.29207159753,180035.29207159753,180035.29207159753,2795.4063169630845,2795.4063169630845,2795.4063169630845,259124.15535902683,259124.15535902683,259124.15535902683,3312.6992200822638,3312.6992200822638,3312.6992200822638,100.0131657756479,78.26842998910718,121.75790156218864,117666.28992487234,117666.28992487234,117666.28992487234,170860.84230986857,170860.84230986857,170860.84230986857,1802.4718517819128,1802.4718517819128,1802.4718517819128,263770.4885267279,263770.4885267279,263770.4885267279,2539.547285057167,2539.547285057167,2539.547285057167,32.847697860671296,5.949731449881739,59.74566427146085,426667.40795570443,426667.40795570443,426667.40795570443,3897.4193207407257,3897.4193207407257,3897.4193207407257,41.9687083834465,-4.248678359704108,88.18609512659711
4.1249862528172265,2962641.5294052195,2962641.5294052195,2962641.5294052195,1979211.691357675,1979211.691357675,1979211.691357675,289017.0008031928,289017.0008031928,289017.0008031928,283036.08198032266,283036.08198032266,283036.08198032266,18487.757813878754,18487.757813878754,18487.757813878754,1431809.1034200296,1431809.1034200296,1431809.1034200296,264665.2461300554,264665.2461300554,264665.2461300554,278193.5966550135,278193.5966550135,278193.5966550135,13246.750549259119,13246.750549259119,13246.750549259119,113746.87700940424,113746.87700940424,113746.87700940424,140957.54996486282,140957.54996486282,140957.54996486282,2681.1425035649913,2681.1425035649913,2681.1425035649913,193122.6071669015,193122.6071669015,193122.6071669015,2957.307045114511,2957.307045114511,2957.307045114511,124.62807998734526,70.26265446204815,178.99350551264237,1128798.8409849291,1128798.8409849291,1128798.8409849291,264749.22219330136,264749.22219330136,264749.22219330136,299296.20455193793,299296.20455193793,299296.20455193793,10451.437109773677,10451.437109773677,10451.437109773677,137735.42346798274,137735.42346798274,137735.42346798274,182380.76547630885,182380.76547630885,182380.76547630885,2773.7545608790183,2773.7545608790183,2773.7545608790183,264452.7192988834,264452.7192988834,264452.7192988834,3308.3135261983125,3308.3135261983125,3308.3135261983125,99.76738420780521,77.45357328035814,122.08119513525227,121812.41295347424,121812.41295347424,121812.41295347424,178453.9571827258,178453.9571827258,178453.9571827258,1839.4174806642163,1839.4174806642163,1839.4174806642163,277704.7431490316,277704.7431490316,277704.7431490316,2617.1906561320775,2617.1906561320775,2617.1906561320775,33.01685259978182,5.643417940088554,60.39028725947509,452557.3725547588,452557.3725547588,452557.3725547588,4052.469913387331,4052.469913387331,4052.469913387331,42.58768320506775,-4.727844400699489,89.90321081083499
4.1869565580959405,2957382.6504782136,2957382.6504782136,2957382.6504782136,1975492.4204260383,1975492.4204260383,1975492.4204260383,282143.4279010741,282143.4279010741,282143.4279010741,277486.39632857026,277486.39632857026,277486.39632857026,18426.425760859718,18426.425760859718,18426.425760859718,1429156.327635194,1429156.327635194,1429156.327635194,259652.93202773525,259652.93202773525,259652.93202773525,274066.17406885454,274066.17406885454,274066.17406885454,13205.05317540745,13205.05317540745,13205.05317540745,113197.82829067257,113197.82829067257,113197.82829067257,141371.87500686085,141371.87500686085,141371.87500686085,2641.561089665323,2641.561089665323,2641.561089665323,195032.67486173075,195032.67486173075,195032.67486173075,2931.7663325950803,2931.7663325950803,2931.7663325950803,124.07987758421424,69.02890357333843,179.13085159509006,1126980.9868845453,1126980.9868845453,1126980.9868845453,261139.21318651928,261139.21318651928,261139.21318651928,296449.88686434174,296449.88686434174,296449.88686434174,10425.375500149943,10425.375500149943,10425.375500149943,138355.1999375411,138355.1999375411,138355.1999375411,184653.06181720877,184653.06181720877,184653.06181720877,2751.2904334482364,2751.2904334482364,2751.2904334482364,269680.24669242295,269680.24669242295,269680.24669242295,3301.9564414266815,3301.9564414266815,3301.9564414266815,99.5068528404914,76.62101141111131,122.3926942698715,126149.58343946587,126149.58343946587,126149.58343946587,186428.57149377413,186428.57149377413,186428.57149377413,1877.5489551475653,1877.5489551475653,1877.5489551475653,292420.8429263613,292420.8429263613,292420.8429263613,2697.240753513629,2697.240753513629,2697.240753513629,33.19505194706999,5.344782982859073,61.04532091128091,480073.41204108857,480073.41204108857,480073.41204108857,4212.913331730009,4212.913331730009,4212.913331730009,43.2182176282244,-5.208004573899139,91.64443983034795
4.248926863374654,2952009.856065277,2952009.856065277,2952009.856065277,1971623.0510364287,1971623.0510364287,1971623.0510364287,275347.9663330127,275347.9663330127,275347.9663330127,271905.68265166046,271905.68265166046,271905.68265166046,18364.864262489726,18364.864262489726,18364.864262489726,1426300.2182478756,1426300.2182478756,1426300.2182478756,254604.74822175512,254604.74822175512,254604.74822175512,269792.20074293046,269792.20074293046,269792.20074293046,13162.366983097576,13162.366983097576,13162.366983097576,112629.13209438502,112629.13209438502,112629.13209438502,141727.2885164046,141727.2885164046,141727.2885164046,2602.157881372076,2602.157881372076,2602.157881372076,196834.618049398,196834.618049398,196834.618049398,2905.4093295349066,2905.4093295349066,2905.4093295349066,123.52652951739883,67.79448516339257,179.25857387140508,1124885.763597724,1124885.763597724,1124885.763597724,257386.78620631274,257386.78620631274,257386.78620631274,293320.8384334021,293320.8384334021,293320.8384334021,10397.48189845818,10397.48189845818,10397.48189845818,138920.4359033685,138920.4359033685,138920.4359033685,186831.0920608837,186831.0920608837,186831.0920608837,2727.969092821093,2727.969092821093,2727.969092821093,274766.45828648476,274766.45828648476,274766.45828648476,3293.529691440474,3293.529691440474,3293.529691440474,99.23249425477954,75.7720172256711,122.69297128388797,130683.19194047083,130683.19194047083,130683.19194047083,194800.05235235236,194800.05235235236,194800.05235235236,1916.8209979016162,1916.8209979016162,1916.8209979016162,307957.704553692,307957.704553692,307957.704553692,2779.641102127411,2779.641102127411,2779.641102127411,33.381685497405144,5.053535694533313,61.70983530027698,509310.3786995575,509310.3786995575,509310.3786995575,4378.6846803634435,4378.6846803634435,4378.6846803634435,43.85929073041652,-5.6891431195876905,93.40772458042073
4.3108971686533675,2946548.1959307725,2946548.1959307725,2946548.1959307725,1967629.8848974633,1967629.8848974633,1967629.8848974633,268629.44159490266,268629.44159490266,268629.44159490266,266295.18645049003,266295.18645049003,266295.18645049003,18303.212969660948,18303.212969660948,18303.212969660948,1423268.4576942825,1423268.4576942825,1423268.4576942825,249521.1730237612,249521.1730237612,249521.1730237612,265372.65246355353,265372.65246355353,265372.65246355353,13118.862386167408,13118.862386167408,13118.862386167408,112032.84030137122,112032.84030137122,112032.84030137122,142011.3988939505,142011.3988939505,142011.3988939505,2562.9013149190496,2562.9013149190496,2562.9013149190496,198506.65495506785,198506.65495506785,198506.65495506785,2878.198758587377,2878.198758587377,2878.198758587377,122.96875972188164,66.56045269070859,179.3770667530547,1122542.8890177582,1122542.8890177582,1122542.8890177582,253491.598831693,253491.598831693,253491.598831693,289906.3577135488,289906.3577135488,289906.3577135488,10367.954050444027,10367.954050444027,10367.954050444027,139418.2242166617,139418.2242166617,139418.2242166617,188891.76327367107,188891.76327367107,188891.76327367107,2703.7511897025734,2703.7511897025734,2703.7511897025734,279667.55908341525,279667.55908341525,279667.55908341525,3282.9468740236293,3282.9468740236293,3282.9468740236293,98.94523884668092,74.90789789520936,122.98257979815249,135417.6054069015,135417.6054069015,135417.6054069015,203582.5624749543,203582.5624749543,203582.5624749543,1957.180270858466,1957.180270858466,1957.180270858466,324353.2103471726,324353.2103471726,324353.2103471726,2864.3204346150733,2864.3204346150733,2864.3204346150733,33.576134487010485,4.769477899189482,62.38279107483149,540363.4480318718,540363.4480318718,540363.4480318718,4549.69079300638,4549.69079300638,4549.69079300638,44.50986694442698,-6.171120985918122,95.19085487477209
4.369499708676956,2941324.6092546065,2941324.6092546065,2941324.6092546065,1963764.315471318,1963764.315471318,1963764.315471318,262345.94640038133,262345.94640038133,262345.94640038133,260963.713469372,260963.713469372,260963.713469372,18244.95508539576,18244.95508539576,18244.95508539576,1420266.223970628,1420266.223970628,1420266.223970628,244682.5606670674,244682.5606670674,244682.5606670674,261061.66545316987,261061.66545316987,261061.66545316987,13077.126567699897,13077.126567699897,13077.126567699897,111436.4318397336,111436.4318397336,111436.4318397336,142202.6473811728,142202.6473811728,142202.6473811728,2525.887171638498,2525.887171638498,2525.887171638498,199946.42749717168,199946.42749717168,199946.42749717168,2851.6505131667777,2851.6505131667777,2851.6505131667777,122.43789485217265,65.39477967107412,179.48101003327116,1120128.6910828913,1120128.6910828913,1120128.6910828913,249678.32137416475,249678.32137416475,249678.32137416475,286415.7156932256,286415.7156932256,286415.7156932256,10338.716771040788,10338.716771040788,10338.716771040788,139815.2918109807,139815.2918109807,139815.2918109807,190710.7049682729,190710.7049682729,190710.7049682729,2679.9972844649355,2679.9972844649355,2679.9972844649355,284088.954098021,284088.954098021,284088.954098021,3270.8901942172506,3270.8901942172506,3270.8901942172506,98.66262563821631,74.07801514274641,123.24723613368621,140083.17096793983,140083.17096793983,140083.17096793983,212277.83037244927,212277.83037244927,212277.83037244927,1996.2955110028902,1996.2955110028902,1996.2955110028902,340679.72080248373,340679.72080248373,340679.72080248373,2946.416782473683,2946.416782473683,2946.416782473683,33.76664372666991,4.5072985111830555,63.02598894215677,571481.3794766658,571481.3794766658,571481.3794766658,4716.09560523852,4716.09560523852,4716.09560523852,45.13283578294116,-6.627407062592191,96.89307862847451
4.428102248700544,2936064.1745418147,2936064.1745418147,2936064.1745418147,1959834.109509658,1959834.109509658,1959834.109509658,256130.87227981177,256130.87227981177,256130.87227981177,255610.32207645162,255610.32207645162,255610.32207645162,18186.85337879457,18186.85337879457,18186.85337879457,1417157.1590365127,1417157.1590365127,1417157.1590365127,239816.14090853938,239816.14090853938,239816.14090853938,256627.26461388107,256627.26461388107,256627.26461388107,13034.958740778467,13034.958740778467,13034.958740778467,110801.59306090878,110801.59306090878,110801.59306090878,142307.133661217,142307.133661217,142307.133661217,2488.9613698490393,2488.9613698490393,2488.9613698490393,201227.13456219152,201227.13456219152,201227.13456219152,2824.2901937077845,2824.2901937077845,2824.2901937077845,121.90435137555843,64.23128578598747,179.5774169651294,1117549.2948686238,1117549.2948686238,1117549.2948686238,245742.15930029794,245742.15930029794,245742.15930029794,282674.76487285574,282674.76487285574,282674.76487285574,10308.382362407994,10308.382362407994,10308.382362407994,140129.21972076126,140129.21972076126,140129.21972076126,192381.66560756805,192381.66560756805,192381.66560756805,2655.397758643324,2655.397758643324,2655.397758643324,288259.2112597117,288259.2112597117,288259.2112597117,3256.795730996284,3256.795730996284,3256.795730996284,98.37022178049344,73.23694047333959,123.50350308764729,144934.4591732539,144934.4591732539,144934.4591732539,221361.85322059423,221361.85322059423,221361.85322059423,2036.2784337249013,2036.2784337249013,2036.2784337249013,357832.79709345574,357832.79709345574,357832.79709345574,3030.3860405018395,3030.3860405018395,3030.3860405018395,33.96305868881186,4.251292026002627,63.674825351621095,604375.2546894323,604375.2546894323,604375.2546894323,4886.906156119098,4886.906156119098,4886.906156119098,45.7623681551363,-7.083746337349005,98.6084826476216
4.486704788724132,2930785.793884016,2930785.793884016,2930785.793884016,1955860.4442018701,1955860.4442018701,1955860.4442018701,249985.45001457326,249985.45001457326,249985.45001457326,250239.45951011815,250239.45951011815,250239.45951011815,18129.015966435065,18129.015966435065,18129.015966435065,1413965.1170307705,1413965.1170307705,1413965.1170307705,234925.6243747877,234925.6243747877,234925.6243747877,252075.90969625834,252075.90969625834,252075.90969625834,12992.500428546624,12992.500428546624,12992.500428546624,110121.85982370279,110121.85982370279,110121.85982370279,142313.65177800963,142313.65177800963,142313.65177800963,2452.1119474846014,2452.1119474846014,2452.1119474846014,202327.2696854932,202327.2696854932,202327.2696854932,2796.1087288469444,2796.1087288469444,2796.1087288469444,121.36875062136902,63.070874681991924,179.66662656074612,1114832.2742756263,1114832.2742756263,1114832.2742756263,241688.1259602394,241688.1259602394,241688.1259602394,278690.9148419104,278690.9148419104,278690.9148419104,10277.128319904072,10277.128319904072,10277.128319904072,140348.79475109148,140348.79475109148,140348.79475109148,193882.92853220867,193882.92853220867,193882.92853220867,2629.944786888284,2629.944786888284,2629.944786888284,292134.09733835387,292134.09733835387,292134.09733835387,3240.635577044722,3240.635577044722,3240.635577044722,98.06890339137914,72.38586409466782,123.75194268809045,149972.8788417089,149972.8788417089,149972.8788417089,230841.76757482777,230841.76757482777,230841.76757482777,2077.06995961234,2077.06995961234,2077.06995961234,375834.68639159994,375834.68639159994,375834.68639159994,3116.125607194743,3116.125607194743,3116.125607194743,34.16485389744775,4.001420442710053,64.32828735218544,639106.4053374018,639106.4053374018,639106.4053374018,5061.931602036725,5061.931602036725,5061.931602036725,46.39749208980412,-7.539548335244135,100.33453251485237
