Time	S (Mean)	T_7 (Mean)	T_6 (Mean)	T_5 (Mean)	T_4 (Mean)	T_3 (Mean)	T_2 (Mean)	T_1 (Mean)	T (Mean)	sp_1 (Mean)	sp_0 (Mean)	sp_4 (Mean)	sp_3 (Mean)	sp_2 (Mean)	sp_7 (Mean)	sp_10 (Mean)	sp_9 (Mean)	sp_8 (Mean)	sp_5 (Mean)	sp_12 (Mean)	sp_11 (Mean)	sp_6 (Mean)	sp_14 (Mean)	sp_13 (Mean)	sp_16 (Mean)	sp_15 (Mean)	sp_18 (Mean)	sp_19 (Mean)	sp_20 (Mean)	sp_17 (Mean)	sp_22 (Mean)	sp_21 (Mean)	S (Std)	T_7 (Std)	T_6 (Std)	T_5 (Std)	T_4 (Std)	T_3 (Std)	T_2 (Std)	T_1 (Std)	T (Std)	sp_1 (Std)	sp_0 (Std)	sp_4 (Std)	sp_3 (Std)	sp_2 (Std)	sp_7 (Std)	sp_10 (Std)	sp_9 (Std)	sp_8 (Std)	sp_5 (Std)	sp_12 (Std)	sp_11 (Std)	sp_6 (Std)	sp_14 (Std)	sp_13 (Std)	sp_16 (Std)	sp_15 (Std)	sp_18 (Std)	sp_19 (Std)	sp_20 (Std)	sp_17 (Std)	sp_22 (Std)	sp_21 (Std)
3572.06069871927	0.349016965607083	0.766180350811949	0.899054367570614	0.836771220743532	0.942709718103421	0.766180350811949	0.349016965607083	0.836771220743532	0.490364300720073	0.14134733511299	0.572137657586972	0.329231221464498	0.672864478536395	0.0992866828004045	0.0705908699315825	0.151975682938788	0.220519061153048	0.163228779256468	0.276080683718051	0.180404477815429	0.191558614658051	0.0705908699315825	0.0843834024505238	0.0622831468270825	0.0788453768059444	0.0788453768059444	0.0436553505328065	0.0461361450539573	0.011154136842622	0.0896925361117052	0.0112530963176805	0.0112530963176805	0.315674225934365	0.338283212811747	0.262122201116572	0.303046648347452	0.211555911977045	0.371307337071918	0.315674225934365	0.319537603633393	0.328499631651046	0.30719484847607	0.358861840383152	0.343935685872025	0.514083123423228	0.281162225469308	0.241371479359184	0.305188502418957	0.354404378241683	0.303046648347452	0.342378130845315	0.334784197528996	0.354849502460581	0.240393140974573	0.256271155244839	0.225329642444829	0.243439782808774	0.243439782808774	0.191050251673979	0.192461854338217	0.103637140171481	0.257726875248161	0.101170333945895	0.101170333945895
3881.27825070413	0.336867169468649	0.749037366531007	0.882963335885591	0.818804103002331	0.929621526982023	0.749037366531007	0.336867169468649	0.818804103002331	0.470004361377328	0.133137191908679	0.569134004317085	0.321682355000475	0.711191535620341	0.0984488447026633	0.0697667364713236	0.165251072533026	0.251574370015646	0.181195896997669	0.278124775529206	0.208313283622196	0.223800491408779	0.0697667364713236	0.0871970707834035	0.0641592328832602	0.0939988262142656	0.0939988262142656	0.0466581910964317	0.0548912652313941	0.0154872077865831	0.101091839649766	0.0159448244646433	0.0159448244646433	0.311050430172035	0.342143852362271	0.275837234317863	0.310489060967644	0.229074964531097	0.38217564661175	0.311050430172035	0.331587753906045	0.323154872853615	0.299490403098924	0.362115568576314	0.344359636902061	0.519614654947682	0.280290106964093	0.240278057313772	0.31444791061901	0.368088641108718	0.310489060967644	0.344425892369153	0.345927384502528	0.371747465341202	0.23914656766437	0.260363351019278	0.228188946355776	0.26002572928199	0.26002572928199	0.196649084409528	0.206393887773263	0.121192915345319	0.271439963787159	0.118476181506414	0.118476181506414
4221.41755788748	0.32456934823028	0.730938549373631	0.865401340544299	0.799735351071918	0.914572710759605	0.730938549373631	0.32456934823028	0.799735351071917	0.44980863593625	0.125239287705971	0.564408111240312	0.311867188868677	0.750456012991832	0.0974957520514062	0.0687968016982859	0.178068741194401	0.285691938168478	0.200264648928083	0.278660885685904	0.238324175195072	0.259462015566834	0.0687968016982859	0.0892421083986748	0.0656659894723815	0.111022540529408	0.111022540529408	0.0491713702153065	0.0642894488686327	0.0211378403717621	0.11240275172202	0.0221959077336817	0.0221959077336817	0.306155606474575	0.345304581455673	0.289018758525674	0.316947067453857	0.246078970075618	0.393115395540498	0.306155606474575	0.343521427268494	0.317485987972409	0.29171220301714	0.36567038477446	0.344092892813034	0.524970814420906	0.279166108118479	0.238893720622776	0.323388113623939	0.380868898965358	0.316947067453857	0.345637139221237	0.354839681477815	0.387525332762242	0.237602137519666	0.263452966065501	0.230440961399313	0.276084890647303	0.276084890647303	0.201153712810907	0.219583250170839	0.140220815252067	0.284819306098439	0.136965150791123	0.136965150791123
4595.57079578916	0.312148525404125	0.71187429459481	0.846402807863164	0.77957775411754	0.897545996139688	0.71187429459481	0.312148525404125	0.77957775411754	0.429829768402086	0.117681242997961	0.557941651236407	0.299996596230001	0.790592477480373	0.0963728246478456	0.0677034595227299	0.190086018701929	0.322876249742773	0.22042224588246	0.277725739292908	0.270173635367912	0.298525671517472	0.0677034595227298	0.0905124225229928	0.0668250537456244	0.129909823359467	0.129909823359467	0.0511431882765233	0.0741019677107527	0.0283520361495599	0.123260964956304	0.0303362271805313	0.0303362271805313	0.300995047254271	0.347703682214538	0.301667285154123	0.322376509551063	0.262344084696028	0.403966973660318	0.30099504725427	0.355301349558868	0.311532417542148	0.283899995748089	0.369440064591687	0.342993722426047	0.530157599942987	0.277719062492428	0.237243876379037	0.332006989749868	0.392632275404405	0.322376509551063	0.34591489182012	0.36146972659606	0.402153824783101	0.235788892975566	0.265514980379061	0.232139435562751	0.291476717636307	0.291476717636307	0.204564173531086	0.231867363281435	0.160456583830078	0.297782271130567	0.1561995703283	0.1561995703283
5007.13935748101	0.299641263808868	0.691863474803229	0.826003716521865	0.758348621040925	0.87857277325587	0.691863474803229	0.299641263808868	0.758348621040925	0.410122338095944	0.110481074287077	0.549742669034611	0.286331727993439	0.831529040863131	0.095031838254642	0.0664851462376958	0.200961419718124	0.363078605703206	0.241651378959076	0.275360033419719	0.303545933910616	0.340913016973824	0.0664851462376957	0.0910353118025552	0.0676550954809409	0.15061606715652	0.15061606715652	0.052569056734005	0.0840601436809213	0.0373670830632085	0.133306324237183	0.040689959240952	0.040689959240952	0.295581569059646	0.34928281645715	0.313797304003776	0.326741229404716	0.277723799705904	0.41454697120044	0.295581569059646	0.366848653425459	0.305325640563592	0.276087138457308	0.373345686589149	0.340978216818475	0.535138664253092	0.275891215770221	0.23532261560014	0.340243279378417	0.403311595576139	0.326741229404716	0.345229521192336	0.365858443735189	0.415632505611273	0.233705194045578	0.266547471067504	0.233318901028098	0.306107995491872	0.306107995491872	0.206933300007593	0.243142301833438	0.181549242230006	0.310173793143269	0.175632493833247	0.175632493833247
5411.0274581867	0.288388841993161	0.67314987284083	0.806557985516786	0.738432535136925	0.859960185312788	0.67314987284083	0.288388841993161	0.738432535136925	0.392723561530067	0.104334719536907	0.540947786164788	0.272813533040601	0.868843903333008	0.0936159988388045	0.0652826622960945	0.209471153364044	0.401607279550288	0.261567464863076	0.272079292203786	0.334462905429332	0.381620962114554	0.0652826622960945	0.0909040930210246	0.0681254503798616	0.170663371842051	0.170663371842051	0.0534021997960017	0.0928817580019898	0.0471580566852224	0.141345702984183	0.0520963114990312	0.0520963114990312	0.29052836571226	0.349967146541513	0.324219157308423	0.329722461332664	0.290695196359284	0.42365620058412	0.29052836571226	0.376907747652801	0.299571068559739	0.269108701287108	0.376899438148316	0.338348577643185	0.539373500274948	0.273894500426966	0.233358563915104	0.347201683958931	0.411937918171377	0.329722461332664	0.343810208212091	0.367948162780638	0.426725337517871	0.23159997886541	0.266616739644376	0.233945192610955	0.318522394972404	0.318522394972404	0.208232735424348	0.252331006594529	0.200859526996371	0.320592246488921	0.192740451711857	0.192740451711857
5855.30436896297	0.27702384150277	0.653559972848542	0.785864801023311	0.717527205036765	0.839705897160923	0.653559972848542	0.27702384150277	0.717527205036765	0.375445944806528	0.0984221033037584	0.530739696452337	0.258236950289844	0.907026850156707	0.0919681037296324	0.0639672321882229	0.216642070383645	0.442766897802313	0.282472794963235	0.267741985358217	0.366317104903628	0.425138068944699	0.0639672321882229	0.0902363329183426	0.068337595986546	0.192236462044893	0.192236462044893	0.0538410961376119	0.101473138798006	0.0588209640410715	0.148304474397099	0.0658307245795905	0.0658307245795905	0.28525122786572	0.34994126014155	0.334257232375006	0.331819760816801	0.302965944783178	0.432368614931814	0.28525122786572	0.386674598605151	0.29360844912091	0.26211185092224	0.380468341134318	0.33487463972772	0.54336444790549	0.271516304743537	0.23114319401193	0.353695349545557	0.419724328331222	0.331819760816801	0.341632516546106	0.368347967995157	0.436941266449361	0.229249736598668	0.265902278310575	0.234165457167611	0.330324738749409	0.330324738749409	0.208810982676161	0.260659440894393	0.220421906038657	0.330207848144857	0.209279444054588	0.209279444054588
6297.78640715584	0.266621025132883	0.635023656108395	0.766001020724781	0.697700542958252	0.819914752545602	0.635023656108395	0.266621025132883	0.697700542958252	0.359870971439166	0.0932499463062835	0.520272327525228	0.244304119843731	0.942428485602582	0.0902615882320211	0.0626768868498569	0.221808800945765	0.482384704496147	0.302299457041749	0.262948320911833	0.395824908717103	0.467004366871378	0.0626768868498569	0.0891928096998595	0.06830047776653	0.213106647341889	0.213106647341889	0.0539137318208201	0.108905789300124	0.0711794581542748	0.153508323179235	0.0804906560959841	0.0804906560959841	0.280268830233372	0.349281826272151	0.342979025065691	0.332933332253754	0.313458533251764	0.43983641739562	0.280268830233372	0.395197221575915	0.288030112899381	0.255749953983266	0.383658109398996	0.330953859145321	0.546717004827109	0.269009236784891	0.228909148293736	0.359073938961393	0.42604695139057	0.332933332253754	0.339005211713747	0.367270333040082	0.445422083998436	0.226901440545594	0.264597704694524	0.234003363967418	0.340454359210593	0.340454359210593	0.208744732786455	0.267395913477439	0.238168424991165	0.338032053830508	0.22348511328464	0.22348511328464
6770.90506531553	0.256381100469167	0.616217552827932	0.745581722191087	0.677535420705983	0.799292462063067	0.616217552827932	0.256381100469167	0.677535420705983	0.344746117565044	0.0883650170958778	0.508957879615042	0.230219918734044	0.977718461728972	0.0883965260277517	0.0613178678780512	0.225498834922872	0.52317211723095	0.322464579294017	0.257515429192711	0.425033963700911	0.510049465151426	0.0613178678780512	0.087803559378226	0.0680463014851044	0.234661019915791	0.234661019915791	0.0537107398719798	0.115692036486418	0.0850155014505145	0.157452533437767	0.0969657443711456	0.0969657443711456	0.275221694735554	0.348032533721967	0.351097838245188	0.333280806348995	0.323093675037008	0.446640175276754	0.275221694735554	0.403127408567022	0.282428271001495	0.249516807778298	0.386672252104099	0.326408142868039	0.549677774374078	0.266228981268652	0.226501608492601	0.363751260525283	0.431536049684969	0.333280806348995	0.335858897320238	0.364950569110368	0.452977468810701	0.224391962267688	0.26274348913251	0.233494195924453	0.349782043482833	0.349782043482833	0.208180119596289	0.27316162499098	0.255301951690329	0.344680795719297	0.236373087868158	0.236373087868158
7291.3355892912	0.246041032574105	0.596666796882395	0.724075118372804	0.656511824100907	0.777337860097381	0.596666796882395	0.246041032574105	0.656511824100907	0.32966445370347	0.0836234211293652	0.496544690444444	0.215780967154383	1.01382372219562	0.0863312799639384	0.0598450272185119	0.227765041387193	0.566150315801713	0.343488175899093	0.251354189149263	0.454554579142146	0.555312217085947	0.0598450272185119	0.086073898917643	0.0675632942718968	0.25741427698145	0.25741427698145	0.053262741724577	0.121904501958819	0.100757637943801	0.160201747115297	0.1157231345119	0.1157231345119	0.269979800416353	0.346159733966541	0.358788044124717	0.332881009875301	0.332129184748601	0.452890503163676	0.269979800416353	0.410598291806037	0.276654960838045	0.243240056150225	0.389536526488238	0.321144583253627	0.552254544642175	0.263106907921334	0.223839355184669	0.367765042339265	0.436356043900547	0.332881009875301	0.332156070421123	0.361434445526827	0.459825598912168	0.2216385443466	0.260331755329388	0.232607393256802	0.358542056367988	0.358542056367988	0.207158894047533	0.278083872234496	0.272090244689221	0.350213215634128	0.248105221253196	0.248105221253196
7863.80916566443	0.23564224284436	0.576439676804494	0.701533183548684	0.634694013560755	0.754128463736346	0.576439676804494	0.23564224284436	0.634694013560755	0.31467386175652	0.0790316189121596	0.48309023197975	0.201191613538825	1.05063212468273	0.0840770281161216	0.0582543367562602	0.22853676833172	0.6111775227029	0.365305986439246	0.244523030088875	0.484134524704655	0.602597616302138	0.0582543367562602	0.0840384612633566	0.0668391699879301	0.281267525175889	0.281267525175889	0.0525952801876619	0.127408444666171	0.118463091597483	0.16169759834379	0.136769218107526	0.136769218107526	0.264558616588864	0.343651460243332	0.365954913494023	0.331720741789297	0.340507943698043	0.458478549012798	0.264558616588864	0.417486076871088	0.270723650751965	0.236933396992004	0.392175110738441	0.31519002623934	0.554346959359268	0.259649030206573	0.220909266282328	0.371003243676626	0.440479390454793	0.331720741789297	0.327937336192313	0.356801112714011	0.465925069364215	0.218629118847999	0.257394838916958	0.231314599178009	0.366662681468249	0.366662681468249	0.205717022115557	0.282091598870156	0.288284931765577	0.354479437702549	0.258472303966717	0.258472303966717
8493.53009967499	0.225225808369547	0.555613505313391	0.678029942238552	0.612163689043357	0.729757959490863	0.555613505313391	0.225225808369547	0.612163689043357	0.29981958409158	0.0745937757220338	0.468670615808722	0.18665662094031	1.08801672686506	0.0816494670443388	0.0565501837299648	0.227794071077699	0.658078351465781	0.387836310956644	0.237098902172959	0.51352379496811	0.651674087200258	0.0565501837299648	0.0817327351349125	0.0658662531951955	0.306103575821731	0.306103575821731	0.0517280172523114	0.132091748276989	0.138150292232148	0.161927817882503	0.160042239878945	0.160042239878945	0.258974065603567	0.340507321776295	0.372494777010223	0.329798398280281	0.348165671416199	0.463304678745307	0.258974065603567	0.423672047609487	0.264650417259185	0.230610177699017	0.394502838165082	0.308579426125782	0.55585712984193	0.255865851783928	0.217709862800292	0.373380558554952	0.443875068070679	0.329798398280281	0.323240602988442	0.351136067182093	0.471230408343097	0.215362497375023	0.253972815236126	0.229595495726384	0.374065039396827	0.374065039396827	0.203881229181742	0.285120208540736	0.303656865289413	0.357377781933044	0.267342782810933	0.267342782810933
9186.22312708661	0.214832055914392	0.534273670992737	0.653661357412922	0.589017761698304	0.704334344255069	0.534273670992737	0.214832055914392	0.589017761698304	0.285145777263157	0.0703137213487649	0.453376767703062	0.172365721896563	1.12583646103854	0.0790672204672486	0.054744090705566	0.225571428818674	0.706647894046628	0.410982238301697	0.229167772282801	0.54248850084028	0.702284885731724	0.054744090705566	0.0791910619191512	0.0646435957146184	0.331791176382546	0.331791176382546	0.0506729868421471	0.135869270853486	0.159796384891445	0.160927833104056	0.185410809483023	0.185410809483023	0.253241611676848	0.33673669221747	0.378301356372568	0.327123794004596	0.355029159822091	0.467279704937787	0.253241611676848	0.429048517278539	0.258453782523459	0.224283070690216	0.396427650119157	0.301353992280079	0.556694547702524	0.25177120924859	0.2142505979628	0.374842026750003	0.446506607547735	0.327123794004596	0.31809600506643	0.344524289821215	0.475695642933872	0.211848084284572	0.250108019457469	0.227439492450868	0.380664626436783	0.380664626436782	0.201666687792753	0.287114998528526	0.318006285768678	0.358864799355877	0.274667106065221	0.274667106065221
9948.18545723938	0.204502148394989	0.512513696951689	0.62854250470115	0.565364412259898	0.67797949253773	0.512513696951689	0.204502148394988	0.565364412259898	0.27069936464722	0.0661972162522315	0.437307917507027	0.158479078561698	1.16393622309288	0.0763485367184279	0.0528507153082089	0.221952250117207	0.756656095202372	0.434635587740102	0.220811991799788	0.570821556791082	0.754160614296834	0.0528507153082089	0.0764456536421182	0.0631780924412517	0.358189934097984	0.358189934097984	0.0494369878365803	0.138681449956518	0.183339057505752	0.158774157675956	0.212683337622895	0.212683337622895	0.247377513433261	0.332354315654286	0.38327705961343	0.323714953591622	0.361018242552988	0.470323394416615	0.247377513433261	0.433522233489178	0.252154121335834	0.217966638254171	0.397857102601178	0.293560087336416	0.556777753225513	0.247379214027727	0.210546786559277	0.375362201102401	0.448331840055452	0.323714953591623	0.312527237358035	0.337044658734171	0.479276640870278	0.208101286198946	0.24583738886898	0.224845441344323	0.386376623430553	0.386376623430553	0.19907918956103	0.288040210767814	0.331172979340332	0.358960142018457	0.280476379445496	0.280476379445496
