Time	SpeciesL	SpeciesR
83.3333333333333	226.767113141714	275.451106392134
85	226.177474420988	275.810223682544
86.6666666666667	225.587300877336	276.165779649979
88.3333333333333	224.99662502481	276.517755324224
90	224.40547937746	276.866131735067
91.6666666666667	223.813892972492	277.210901202222
93.3333333333333	223.221892402469	277.552063983579
95	222.629514545712	277.889586937376
96.6666666666667	222.036791276724	278.22345317012
98.3333333333333	221.44375447001	278.553645788321
100	220.850436000073	278.880147898485
101.666666666667	220.256867741416	279.20294260712
103.333333333333	219.663067920533	279.522043752672
105	219.069072896628	279.837424343212
106.666666666667	218.47491570367	280.149064874421
108.333333333333	217.880627258142	280.456950610028
110	217.28623847653	280.761066813765
111.666666666667	216.691780275318	281.06139874936
113.333333333333	216.09727572503	281.357948300217
115	215.502739670612	281.650734773532
116.666666666667	214.908214719006	281.939718669774
118.333333333333	214.31373035108	282.22488829366
120	213.719316073296	282.506231895696
121.666666666667	213.125001417709	282.783737672171
123.333333333333	212.530815941968	283.057393765163
125	211.936789229316	283.327188262534
126.666666666667	211.34295088859	283.593109197933
128.333333333333	210.749330554221	283.855144550797
130	210.155957886232	284.113282246346
131.666666666667	209.56286257024	284.367510155588
133.333333333333	208.970066195959	284.617831403461
135	208.377549752954	284.864325635785
136.666666666667	207.785380598894	285.106909697934
138.333333333333	207.193586092853	285.345575822309
140	206.60219351121	285.580316391208
141.666666666667	206.011230047651	285.811123936826
143.333333333333	205.420722813168	286.03799114125
145	204.830698836061	286.260910836466
146.666666666667	204.241185061936	286.479876004354
148.333333333333	203.652208353706	286.694879776689
150	203.06379549159	286.905915435142
151.666666666667	202.475973173114	287.112976411279
153.333333333333	201.888768013111	287.316056286564
155	201.302154580436	287.51522906783
156.666666666667	200.716194321953	287.710434570572
158.333333333333	200.130912743524	287.901668155883
160	199.546334004042	288.088927287875
161.666666666667	198.962482077211	288.272209738889
163.333333333333	198.379380751546	288.451513589503
165	197.797053630377	288.626837228526
166.666666666667	197.215524131847	288.798179353004
168.333333333333	196.634815488909	288.965538968212
170	196.05495074933	289.128915387661
171.666666666667	195.475952775691	289.288308233095
173.333333333333	194.897844245384	289.443717434492
175	194.320625136646	289.595165476559
176.666666666667	193.744327111963	289.742643661417
178.333333333333	193.168976016914	289.886149164234
180	192.594592649965	290.025684272576
181.666666666667	192.021197569039	290.161251636941
183.333333333333	191.448811091515	290.292854270758
185	190.877453294233	290.420495550387
186.666666666667	190.307144013486	290.544179215118
188.333333333333	189.737902845028	290.663909367174
190	189.169749144068	290.779690471706
191.666666666667	188.602702025274	290.8915273568
193.333333333333	188.036780362771	290.999425213468
195	187.471998462195	291.103381271818
196.666666666667	186.908374786414	291.203401583028
198.333333333333	186.345929422087	291.299496146832
200	185.784679997418	291.391671060236
201.666666666667	185.224643886148	291.479932756407
203.333333333333	184.665838207561	291.564288004677
205	184.108279826478	291.644743910542
206.666666666667	183.551985353262	291.721307915661
208.333333333333	182.996971143816	291.793987797857
210	182.443253299581	291.862791671118
211.666666666667	181.89084766754	291.927727985594
213.333333333333	181.339769840215	291.988805527599
215	180.790036053178	292.046022845754
216.666666666667	180.241662005829	292.099382143766
218.333333333333	179.694661682291	292.148903171911
220	179.149049739846	292.194595088015
221.666666666667	178.604840585403	292.236467337929
223.333333333333	178.062048375495	292.274529655526
225	177.520687016285	292.308792062704
226.666666666667	176.980770163559	292.339264869387
228.333333333333	176.44231122273	292.365958673519
230	175.905323348836	292.388884361072
231.666666666667	175.369819446544	292.40805310604
233.333333333333	174.835812170143	292.423476370442
235	174.303315026846	292.43516061922
236.666666666667	173.772342651616	292.443106003725
238.333333333333	173.242904694908	292.447335641199
240	172.715012976207	292.447861347266
241.666666666667	172.188679072941	292.444695185733
243.333333333333	171.66391432048	292.43784946859
245	171.14072981214	292.427336756008
246.666666666667	170.619136399178	292.413169856342
248.333333333333	170.099144690795	292.395361826132
250	169.580765054134	292.373925970097
251.666666666667	169.064007614282	292.348875841141
253.333333333333	168.54888225427	292.320225240351
255	168.035399537037	292.287985578293
256.666666666667	167.523576880726	292.252148201062
258.333333333333	167.013417215802	292.212745474491
260	166.504929754587	292.169791340886
261.666666666667	165.998123474852	292.12329996925
263.333333333333	165.493007119164	292.073285757164
265	164.989589194224	292.019763332665
266.666666666667	164.487877970213	291.96274755613
268.333333333333	163.987881480132	291.902253522158
270	163.48960751915	291.838296561448
271.666666666667	162.993063643939	291.770892242681
273.333333333333	162.498257172023	291.700056374403
275	162.005195181119	291.625805006906
276.666666666667	161.513884508478	291.548154434104
278.333333333333	161.024331750229	291.467121195423
280	160.536543260723	291.382722077674
281.666666666667	160.050525151874	291.294974116938
283.333333333333	159.566283292502	291.203894600447
285	159.083823307675	291.109501068465
286.666666666667	158.603150578056	291.011811316169
288.333333333333	158.124270239237	290.910843395527
290	157.647193494798	290.806599942629
291.666666666667	157.171946269647	290.699046694915
293.333333333333	156.698512286252	290.588253811765
295	156.226896381248	290.4742386834
296.666666666667	155.75710317582	290.357018884561
298.333333333333	155.289137075512	290.236612175225
300	154.823002270043	290.113036501316
301.666666666667	154.358702733119	289.986309995427
303.333333333333	153.896242222242	289.856450977525
305	153.435624278528	289.723477955674
306.666666666667	152.976852226515	289.587409626745
308.333333333333	152.51992917398	289.448264877132
310	152.064858011747	289.306062783466
311.666666666667	151.611641413502	289.16082261333
313.333333333333	151.160281835607	289.012563825974
315	150.710781516909	288.86130607303
316.666666666667	150.263142478556	288.707069199225
318.333333333333	149.817366523807	288.549873243098
320	149.373455237848	288.38973843771
321.666666666667	148.9314099876	288.226685211364
323.333333333333	148.491231921535	288.060734188318
325	148.052939339756	287.891870512857
326.666666666667	147.616561399652	287.720056777523
328.333333333333	147.182065079706	287.545383031835
330	146.749451852405	287.367868226985
331.666666666667	146.318723033091	287.187531385852
333.333333333333	145.889879781128	287.004391600933
335	145.462923101075	286.818468032276
336.666666666667	145.037853843849	286.629779905407
338.333333333333	144.614672707895	286.438346509263
340	144.193380240354	286.244187194125
341.666666666667	143.773976838229	286.047321369545
343.333333333333	143.356462749555	285.847768502281
345	142.940838074565	285.645548114227
346.666666666667	142.527102766861	285.440679780341
348.333333333333	142.115256634577	285.233183126581
350	141.70529934155	285.023077827834
351.666666666667	141.29723040849	284.810383605845
353.333333333333	140.891049214143	284.595120227149
355	140.486754996461	284.377307501007
356.666666666667	140.08434685377	284.15696527733
358.333333333333	139.683823745938	283.934113444612
360	139.285192078303	283.708763257951
361.666666666667	138.8884563507	283.480928029944
363.333333333333	138.493605748722	283.250638461146
365	138.100639080651	283.017914127134
366.666666666667	137.709555042556	282.782774608393
368.333333333333	137.32035221992	282.545239487725
370	136.933029089273	282.305328347642
371.666666666667	136.547584019817	282.06306076778
373.333333333333	136.164015275057	281.818456322296
375	135.782321014432	281.571534577272
376.666666666667	135.402499294943	281.322315088123
378.333333333333	135.024548072782	281.070817396992
380	134.648465204962	280.817061030163
381.666666666667	134.274248450946	280.561065495457
383.333333333333	133.901895474278	280.302850279638
385	133.531403844209	280.042434845817
386.666666666667	133.162771037331	279.779838630855
388.333333333333	132.795994439201	279.515081042764
390	132.431071345976	279.248181458116
391.666666666667	132.067998966038	278.97915921944
393.333333333333	131.706774421626	278.708033632628
395	131.347402328744	278.434816783426
396.666666666667	130.98988146279	278.159526171562
398.333333333333	130.634202530921	277.882186820532
400	130.280362638992	277.60281756817
401.666666666667	129.92835883111	277.321437187296
403.333333333333	129.578188091626	277.03806438277
405	129.229847347134	276.752717788548
406.666666666667	128.883333468467	276.465415964742
408.333333333333	128.53864327269	276.176177394668
410	128.195773525099	275.885020481913
411.666666666667	127.854720941216	275.591963547378
413.333333333333	127.515482188785	275.297024826347
415	127.17805388977	275.000222465532
416.666666666667	126.842432622345	274.701574520135
418.333333333333	126.508614922899	274.401098950903
420	126.176597288024	274.098813621184
421.666666666667	125.846376176516	273.794736293981
423.333333333333	125.517948011368	273.488884629009
425	125.191309181769	273.181276179754
426.666666666667	124.866456045098	272.871928390523
428.333333333333	124.54338492892	272.560858593504
430	124.222083642096	272.248117657491
431.666666666667	123.902549417189	271.933718882264
433.333333333333	123.584783012577	271.617661378473
435	123.268780365998	271.299963151851
436.666666666667	122.954537380266	270.980642141097
438.333333333333	122.642049924929	270.659716216273
440	122.331313837925	270.337203177212
441.666666666667	122.022324927238	270.01312075192
443.333333333333	121.715078972553	269.687486594973
445	121.409571726915	269.360318285928
446.666666666667	121.105798918383	269.031633327719
448.333333333333	120.803756251686	268.701449145059
450	120.503439409882	268.36978308285
451.666666666667	120.204844056014	268.036652404577
453.333333333333	119.90796583476	267.702074290714
455	119.6128003741	267.366065837127
456.666666666667	119.319343286962	267.028644053477
458.333333333333	119.027590172886	266.68982586162
460	118.737536619674	266.349628094011
461.666666666667	118.449178205052	266.008067492106
463.333333333333	118.162510498323	265.665160704766
465	117.877517515355	265.32094175594
466.666666666667	117.594199042633	264.975420706238
468.333333333333	117.312554422441	264.628608185708
470	117.032578869317	264.28052096767
471.666666666667	116.754267580176	263.931175751313
473.333333333333	116.477615735568	263.580589160693
475	116.202618500947	263.228777743729
476.666666666667	115.929271027929	262.875757971201
478.333333333333	115.65756845556	262.521546235743
480	115.387505911578	262.166158850844
481.666666666667	115.119078513675	261.809612049842
483.333333333333	114.852281370762	261.451921984922
485	114.587109584234	261.093104726112
486.666666666667	114.323558249228	260.733176260282
488.333333333333	114.061622455894	260.372152490135
490	113.801297290652	260.010049233212
491.666666666667	113.542577837461	259.646882220882
493.333333333333	113.285459179077	259.282667097341
495	113.029936398321	258.917419418609
496.666666666667	112.77600457934	258.551154651528
498.333333333333	112.52365880887	258.183888172756
500	112.272884012823	257.815644007188
501.666666666667	112.023680947792	257.446432480975
503.333333333333	111.776046498834	257.076267161236
505	111.529975516497	256.705163276713
506.666666666667	111.285462846851	256.333135972454
508.333333333333	111.042503332452	255.960200309067
510	110.801091813311	255.586371261981
511.666666666667	110.561223127853	255.211663720695
513.333333333333	110.32289211388	254.836092488032
515	110.086093609539	254.459672279398
516.666666666667	109.85082245428	254.082417722036
518.333333333333	109.617073489823	253.704343354277
520	109.384841561123	253.325463624796
521.666666666667	109.154121517328	252.94579289187
523.333333333333	108.924908212748	252.565345422629
525	108.697196507816	252.18413539231
526.666666666667	108.470981270051	251.802176883517
528.333333333333	108.246257375023	251.419483885469
530	108.023019707317	251.036070293258
531.666666666667	107.801263161494	250.651949907105
533.333333333333	107.580982643058	250.267136431611
535	107.362165695626	249.881650522418
536.666666666667	107.144812452505	249.495500717927
538.333333333333	106.928918273118	249.108700034479
540	106.714477949849	248.721261945899
541.666666666667	106.501486282268	248.333199834859
543.333333333333	106.2899380779	247.944526992321
545	106.079828153002	247.555256616967
546.666666666667	105.871151333328	247.165401814646
548.333333333333	105.66390245491	246.774975597806
550	105.458076364819	246.383990884933
551.666666666667	105.253667921946	245.992460499988
553.333333333333	105.050671997769	245.60039717185
555	104.849083477125	245.207813533745
556.666666666667	104.648897258985	244.814722122692
558.333333333333	104.450108257222	244.421135378938
560	104.252711401385	244.027065645394
561.666666666667	104.056701637469	243.632525167076
563.333333333333	103.86207392869	243.237526090539
565	103.668823256254	242.842080463319
566.666666666667	103.476944620129	242.44620023337
568.333333333333	103.286432916102	242.049897509942
570	103.097277351768	241.653196365104
571.666666666667	102.909477733645	241.25609841595
573.333333333333	102.723029025183	240.858615458568
575	102.537926206145	240.460759199978
576.666666666667	102.354164273244	240.062541257867
578.333333333333	102.171738240766	239.663973160336
580	101.990643141198	239.265066345637
581.666666666667	101.810874025857	238.865832161919
583.333333333333	101.632425965518	238.466281866967
585	101.455294051043	238.066426627948
586.666666666667	101.279473394005	237.666277521146
588.333333333333	101.104959127323	237.26584553171
590	100.931746405881	236.865141553396
591.666666666667	100.759830407164	236.464176388303
593.333333333333	100.589206331881	236.06296074662
595	100.419869404594	235.661505246366
596.666666666667	100.251814874349	235.259820413135
598.333333333333	100.085038015299	234.857916679831
600	99.9195341273356	234.455804386418
601.666666666667	99.7552985367155	234.053493779655
603.333333333333	99.592325798261	233.650996321373
605	99.4306057084607	233.248331223308
606.666666666667	99.2701386430736	232.845500311323
608.333333333333	99.1109199011331	232.442513684535
610	98.9529448038563	232.039381359569
611.666666666667	98.7962086951051	231.636113270571
613.333333333333	98.6407069418476	231.232719269223
615	98.4864349346196	230.82920912476
616.666666666667	98.3333880879851	230.425592523983
618.333333333333	98.1815618409986	230.021879071275
620	98.0309516576653	229.618078288617
621.666666666667	97.8815530274032	229.214199615602
623.333333333333	97.7333614655039	228.810252409448
625	97.5863725135942	228.406245945018
626.666666666667	97.440581740097	228.002189414832
628.333333333333	97.2959847406926	227.59809192908
630	97.1525771387803	227.193962515643
631.666666666667	97.0103545859394	226.789810120102
633.333333333333	96.8693127623904	226.385643605757
635	96.7294473774566	225.98147175364
636.666666666667	96.5907541700249	225.577303262532
638.333333333333	96.4532271369097	225.173148527918
640	96.3168567790459	224.769021403047
641.666666666667	96.1816442696756	224.364924976501
643.333333333333	96.0475853017681	223.960867787641
645	95.9146755912965	223.556858302549
646.666666666667	95.7829108774976	223.152904914252
648.333333333333	95.6522869231316	222.749015942933
650	95.5227995147421	222.34519963615
651.666666666667	95.3944444629162	221.941464169055
653.333333333333	95.2672176025435	221.537817644611
655	95.1411147930772	221.134268093806
656.666666666667	95.0161319187929	220.730823475875
658.333333333333	94.892264889049	220.327491678515
660	94.7695096385463	219.924280518099
661.666666666667	94.6478621275881	219.521197739901
663.333333333333	94.5273183423399	219.118251018305
665	94.4078742950892	218.715447957027
666.666666666667	94.2895260245056	218.312796089334
668.333333333333	94.1722695959003	217.910302878254
670	94.0561011014863	217.507975716801
671.666666666667	93.9410166606381	217.105821928188
673.333333333333	93.8270104954614	216.703849920531
675	93.7140759484838	216.302068576779
676.666666666667	93.6022126852956	215.900482934738
678.333333333333	93.4914168107013	215.499100116063
680	93.3816844513766	215.097927177643
681.666666666667	93.2730117559793	214.696971111919
683.333333333333	93.1653948952592	214.296238847179
685	93.058830062169	213.895737247875
686.666666666667	92.9533134719749	213.495473114922
688.333333333333	92.8488413623668	213.095453186009
690	92.745409993569	212.695684135907
691.666666666667	92.6430156484507	212.296172576772
693.333333333333	92.5416546326365	211.896925058453
695	92.441323274617	211.497948068801
696.666666666667	92.3420179258592	211.099248033974
698.333333333333	92.2437349609169	210.700831318744
700	92.1464707775417	210.302704226805
701.666666666667	92.0502217967927	209.904873001077
703.333333333333	91.9549844631481	209.507343824015
705	91.8607552446146	209.110122817919
706.666666666667	91.7675306328388	208.713216045232
708.333333333333	91.6753061016171	208.316629693829
710	91.5840774901502	207.920369831692
711.666666666667	91.4938425693534	207.524442129086
713.333333333333	91.4045978748232	207.128852421302
715	91.3163399636475	206.733606485795
716.666666666667	91.2290654144556	206.338710042497
718.333333333333	91.142770827467	205.944168754141
720	91.0574528245415	205.549988226571
721.666666666667	90.973108049228	205.156174009068
723.333333333333	90.8897331668146	204.762731594661
725	90.8073248643776	204.369666420448
726.666666666667	90.725879850831	203.976983867914
728.333333333333	90.6453948569762	203.584689263246
730	90.5658666355513	203.192787877654
731.666666666667	90.4872919612804	202.801284927686
733.333333333333	90.4096676309236	202.410185575548
735	90.3329904633255	202.019494929417
736.666666666667	90.2572572994657	201.629218043767
738.333333333333	90.1824650025076	201.239359919679
740	90.1086104578479	200.849925505161
741.666666666667	90.0356905731665	200.460919695467
743.333333333333	89.963700988053	200.072347513701
745	89.8926384862496	199.684213774124
746.666666666667	89.8225010657767	199.296523072678
748.333333333333	89.753285695009	198.909280100817
750	89.6849893643142	198.522489498904
751.666666666667	89.6176090861201	198.136155856525
753.333333333333	89.5511418949811	197.750283712804
755	89.4855848476459	197.364877556722
756.666666666667	89.4209350231239	196.979941827428
758.333333333333	89.3571895227523	196.595480914556
760	89.294345470263	196.211499158539
761.666666666667	89.23240001185	195.828000850929
763.333333333333	89.1713503162357	195.444990234703
765	89.1111935747384	195.062471504589
766.666666666667	89.051927001339	194.680448807373
768.333333333333	88.993547832748	194.298926242218
770	88.9360533284726	193.917907860979
771.666666666667	88.8794407708836	193.537397668518
773.333333333333	88.8237074652821	193.157399623017
775	88.7688507399671	192.777917636297
776.666666666667	88.7148679463017	192.398955574132
778.333333333333	88.6617564587806	192.020517256562
780	88.609513675097	191.642606458211
781.666666666667	88.5581370162094	191.265226908601
783.333333333333	88.5076239264086	190.888382292467
785	88.4579718733849	190.512076250074
786.666666666667	88.4091783482945	190.136312377529
788.333333333333	88.3612408658273	189.761094227099
790	88.3141569642731	189.386425307526
791.666666666667	88.2679242055891	189.012309084341
793.333333333333	88.2225401754665	188.63874898018
795	88.1780024833976	188.265748375098
796.666666666667	88.134308762743	187.893310606888
798.333333333333	88.0914566707981	187.521438971391
800	88.0494350427916	187.150138243326
801.666666666667	88.0082465772912	186.779410777323
803.333333333333	87.9678913023792	186.409259350175
805	87.9283668767235	186.039687109413
806.666666666667	87.8896709803887	185.670697162691
808.333333333333	87.8518013148748	185.302292578102
810	87.814755603156	184.934476384501
811.666666666667	87.7785315897192	184.567251571822
813.333333333333	87.7431270406029	184.200621091403
815	87.7085397434357	183.8345878563
816.666666666667	87.6747675074753	183.469154741613
818.333333333333	87.6418081636468	183.104324584801
820	87.6096595645816	182.740100186006
821.666666666667	87.5783195846562	182.37648430837
823.333333333333	87.5477861200305	182.013479678359
825	87.5180570886872	181.651088986078
826.666666666667	87.4891304304696	181.289314885596
828.333333333333	87.4610041071211	180.928159995262
830	87.4336761023233	180.567626898029
831.666666666667	87.4071444217352	180.207718141771
833.333333333333	87.3814070930315	179.848436239603
835	87.3564621659413	179.489783670205
836.666666666667	87.3323077122871	179.131762878137
838.333333333333	87.3089418260233	178.774376274164
840	87.2863626232749	178.41762623557
841.666666666667	87.2645682423763	178.061515106486
843.333333333333	87.2435568439096	177.706045198202
845	87.2233266107439	177.351218789493
846.666666666667	87.2038757480737	176.997038126936
848.333333333333	87.1852024834573	176.643505425232
850	87.167305066856	176.290622867526
851.666666666667	87.1501817706727	175.938392605723
853.333333333333	87.1338308897901	175.586816760815
855	87.1182503443308	175.235897420877
856.666666666667	87.1034205761318	174.885636541609
858.333333333333	87.08935592846	174.536036246403
860	87.0760546439175	174.187098534954
861.666666666667	87.0635149830927	173.838825377611
863.333333333333	87.0517352245336	173.491218715699
865	87.0407136647216	173.144280461841
866.666666666667	87.030448618045	172.798012500275
868.333333333333	87.0209384167731	172.452416687172
870	87.012181411029	172.107494850962
871.666666666667	87.0041759687643	171.763248792648
873.333333333333	86.9969204757318	171.419680286126
875	86.9904133354599	171.076791078509
876.666666666667	86.9846529692258	170.734582890443
878.333333333333	86.9796378160292	170.393057416427
880	86.9753663325663	170.052216325135
881.666666666667	86.9718369932029	169.712061259731
883.333333333333	86.9690482899485	169.372593838197
885	86.9669987324299	169.033815653642
886.666666666667	86.9656868478646	168.695728274632
888.333333333333	86.9651111810347	168.358333245502
890	86.9652702942603	168.02163208668
891.666666666667	86.9661627673736	167.685626295006
893.333333333333	86.967787197692	167.35031734405
895	86.9701421999922	167.015706684433
896.666666666667	86.9732264064837	166.681795744147
898.333333333333	86.9770384667822	166.348585928875
900	86.9815770478837	166.016078622309
901.666666666667	86.986840834138	165.684275186473
903.333333333333	86.992828527222	165.353176962036
905	86.9995388461139	165.022785268641
906.666666666667	87.0069705270665	164.693101405217
908.333333333333	87.015122323581	164.364126650304
910	87.0239930063806	164.035862262368
911.666666666667	87.0335785983505	163.708306776996
913.333333333333	87.0438723342662	163.381455967872
915	87.0548800222934	163.055317864693
916.666666666667	87.0666004193863	162.72989356829
918.333333333333	87.0790322968708	162.40518415836
920	87.0921744403796	162.081190693752
921.666666666667	87.1060256497867	161.75791421275
923.333333333333	87.1205847391418	161.435355733349
925	87.1358505366056	161.113516253542
926.666666666667	87.1518218843839	160.7923967516
928.333333333333	87.1684976386627	160.471998186351
930	87.1858766695428	160.152321497467
931.666666666667	87.2039578609742	159.83336760574
933.333333333333	87.2227401106914	159.515137413367
935	87.2422223301475	159.197631804232
936.666666666667	87.2624034444491	158.880851644183
938.333333333333	87.2832823922912	158.564797781321
940	87.3048581258915	158.249471046277
941.666666666667	87.3271296109256	157.934872252491
943.333333333333	87.3500958264613	157.6210021965
945	87.3737557648932	157.307861658217
946.666666666667	87.3981084318779	156.99545140121
948.333333333333	87.4231528462683	156.683772172988
950	87.4488880400482	156.372824705279
951.666666666667	87.4753130582675	156.062609714313
953.333333333333	87.5024269589765	155.753127901105
955	87.5302288131604	155.444379951734
956.666666666667	87.5587177046747	155.136366537628
958.333333333333	87.5878927301791	154.829088315842
960	87.6177529990728	154.522545929341
961.666666666667	87.6482976334289	154.216740007284
963.333333333333	87.6795257679291	153.9116711653
965	87.7114365497985	153.607340005778
966.666666666667	87.7440291387402	153.303747118139
968.333333333333	87.7773004290666	153.000888888603
970	87.8112493217038	152.698765359883
971.666666666667	87.8458769947062	152.397380729257
973.333333333333	87.8811826218562	152.096735472391
975	87.9171653879323	151.79683005127
976.666666666667	87.9538244886272	151.49766491445
978.333333333333	87.9911591304663	151.199240497308
980	88.0291685307253	150.901557222294
981.666666666667	88.0678519173492	150.604615499184
983.333333333333	88.1072085288697	150.308415725329
985	88.1472376143238	150.012958285906
986.666666666667	88.1879384331721	149.71824355417
988.333333333333	88.2293102552167	149.424271891708
990	88.2713523605196	149.131043648686
991.666666666667	88.3140640393208	148.838559164101
993.333333333333	88.3574445919565	148.546818766036
995	88.4014933287772	148.255822771906
996.666666666667	88.4462095700662	147.965571488714
998.333333333333	88.4915926459576	147.676065213299
1000	88.5376418963543	147.387304232588
1001.66666666667	88.5843566708466	147.09928882385
1003.33333333333	88.63173632863	146.812019254941
1005	88.6797802384236	146.525495784564
1006.66666666667	88.7284877783884	146.239718662512
1008.33333333333	88.7778583360453	145.954688129925
1010	88.8278913081933	145.670404419536
1011.66666666667	88.8785861008278	145.38686775593
1013.33333333333	88.9299421290588	145.104078355787
1015	88.9819588170289	144.822036428138
1016.66666666667	89.0346355978318	144.540742174615
1018.33333333333	89.0879719134301	144.260195789704
1020	89.141967214574	143.980397460992
1021.66666666667	89.1966209607189	143.701347369424
1023.33333333333	89.2519326199443	143.423045689548
1025	89.3079059795226	143.145478005931
1026.66666666667	89.3645381830493	142.868652402828
1028.33333333333	89.4218274972147	142.592573187535
1030	89.4797734685044	142.317240360211
1031.66666666667	89.5383756530817	142.042653910926
1033.33333333333	89.5976336167258	141.768813819849
1035	89.6575469347709	141.495720057425
1036.66666666667	89.7181151920459	141.223372584554
1038.33333333333	89.7793379828124	140.951771352777
1040	89.8412149107045	140.680916304453
1041.66666666667	89.9037455886673	140.41080737294
1043.33333333333	89.9669296388965	140.141444482778
1045	90.0307666927766	139.872827549868
1046.66666666667	90.0952563908206	139.604956481654
1048.33333333333	90.1603983826087	139.337831177304
1050	90.2261923267272	139.071451527889
1051.66666666667	90.2926378907078	138.805817416564
1053.33333333333	90.3597347509665	138.540928718753
1055	90.4274825927426	138.276785302325
1056.66666666667	90.4958811100373	138.013387027777
1058.33333333333	90.5649300055537	137.750733748414
1060	90.6346289906346	137.488825310532
1061.66666666667	90.7049777852025	137.227661553594
1063.33333333333	90.7759761176981	136.967242310419
1065	90.8476237250193	136.707567407353
1066.66666666667	90.9199203524604	136.448636664458
1068.33333333333	90.992865753651	136.19044989569
1070	91.0664596904952	135.933006909076
1071.66666666667	91.1407019331101	135.676307506903
1073.33333333333	91.2155922597655	135.420351485891
1075	91.2911304568224	135.165138637378
1076.66666666667	91.3673163186721	134.910668747502
1078.33333333333	91.4441496476754	134.656941597377
1080	91.5216302812277	134.403956903313
1081.66666666667	91.5997617202457	134.151706295766
1083.33333333333	91.678540541999	133.900196723268
1085	91.7579666084845	133.649427885947
1086.66666666667	91.838039790304	133.399399477735
1088.33333333333	91.9187599666167	133.150111186518
1090	92.0001270250919	132.901562694291
1091.66666666667	92.0821408618611	132.653753677304
1093.33333333333	92.1648013814711	132.406683806215
1095	92.2481084968362	132.160352746241
1096.66666666667	92.3320621291908	131.91476015731
1098.33333333333	92.4166622080418	131.669905694209
1100	92.5019086711215	131.425789006738
1101.66666666667	92.5878014643398	131.18240973986
1103.33333333333	92.6743405417369	130.939767533851
1105	92.7615258654357	130.697862024452
1106.66666666667	92.8493574055945	130.456692843019
1108.33333333333	92.9378351403593	130.216259616676
1110	93.0269590558168	129.976561968463
1111.66666666667	93.1167291459463	129.73759951749
1113.33333333333	93.2071454125728	129.499371879084
1115	93.2982078653192	129.261878664944
1116.66666666667	93.389916521559	129.025119483292
1118.33333333333	93.4822714063686	128.789093939018
1120	93.5752725524803	128.553801633841
1121.66666666667	93.6689200002342	128.319242166448
1123.33333333333	93.7632137975314	128.085415132656
1125	93.8581539997861	127.852320125555
1126.66666666667	93.9537406698781	127.619956735664
1128.33333333333	94.0499738781058	127.388324551079
1130	94.1468537021381	127.157423157626
1131.66666666667	94.2443802269676	126.92725213901
1133.33333333333	94.3425535448624	126.697811076967
1135	94.4413737553195	126.469099551414
1136.66666666667	94.5408409566492	126.241115306179
1138.33333333333	94.6409552438649	126.013853796764
1140	94.7417167607059	125.78731960638
1141.66666666667	94.8431256348439	125.561512251284
1143.33333333333	94.945182000933	125.336431244763
1145	95.0478860005623	125.112076097249
1146.66666666667	95.151237782208	124.888446316451
1148.33333333333	95.2552375011858	124.665541407472
1150	95.3598853196038	124.443360872936
1151.66666666667	95.4651814063143	124.221904213111
1153.33333333333	95.5711259368665	124.001170926032
1155	95.6777190934588	123.781160507625
1156.66666666667	95.7849610648916	123.561872451831
1158.33333333333	95.892852046519	123.343306250727
1160	96.0013922402018	123.125461394656
1161.66666666667	96.1105818542599	122.90833737234
1163.33333333333	96.2204211034242	122.691933671015
