Time	A	B	Inh
260	0.503664118645726	0.0939143613986963	0.0597707916973346
264	0.526276061590676	0.0976537780652502	0.0612220187381533
268	0.549904931828977	0.101564675503793	0.0627399325456351
272	0.574597156214533	0.105654519038223	0.0643278050602087
276	0.600398937893477	0.109930910304534	0.065989019350721
280	0.627361205775561	0.114402039068969	0.0677271147775522
284	0.655533448965775	0.119076100080699	0.0695457675639323
288	0.684972443449763	0.123962138693386	0.0714488068842112
292	0.715742600523767	0.129070153216027	0.0734402219344703
296	0.747900497797294	0.134409349523226	0.0755241711548268
300	0.781497394739946	0.13998875671539	0.0777049895833527
304	0.81660401378773	0.145819542076875	0.0799872050593062
308	0.853296992222888	0.151913439881208	0.0823755360375576
312	0.891638509780378	0.158281075353666	0.0848749176418234
316	0.931709721745685	0.164934930499647	0.0874905003540956
320	0.973578867203902	0.171886814381146	0.090227660681673
324	1.01734342850764	0.179150901308457	0.0930920201666773
328	1.06307232725989	0.186739672777557	0.0960894467622647
332	1.11086868437889	0.194668272290904	0.0992260785312843
336	1.16081367762888	0.202950713863806	0.102508326951925
340	1.21301559027359	0.211603157731525	0.105942898523607
344	1.26756901672833	0.220641240907294	0.109536802406993
348	1.32458119940075	0.230081806852645	0.113297369742136
352	1.38417039586472	0.239942820296708	0.117232268757047
356	1.44645102662168	0.250242408039211	0.121349521128143
360	1.51153089362773	0.260998695466703	0.12565751417359
364	1.57955437689069	0.272232621705334	0.130165024414966
368	1.65066138368215	0.283965295737771	0.134881238921991
372	1.72497066264836	0.29621690857332	0.139815759250287
376	1.80263739697969	0.30901052533856	0.144978648065081
380	1.88382451877615	0.322370214154887	0.150380438960768
384	1.96867545154872	0.336319265394757	0.156032145894723
388	2.05735894238322	0.350883155217119	0.161945296883566
392	2.15005882438372	0.366088902126881	0.16813197792497
396	2.24696022846469	0.381964161484317	0.174604850298515
400	2.3482480723504	0.398537127789516	0.181377147473028
404	2.45411941907531	0.415837355930024	0.188462694783927
408	2.56478742768649	0.433896104611636	0.19587604537442
412	2.68046101526854	0.452745122504658	0.203632409168851
416	2.80138935230201	0.472418848744162	0.211747725906819
420	2.92779873479085	0.492951505131395	0.220238685681463
424	3.05994717774778	0.514379603066932	0.229122777996999
428	3.19807468008772	0.536739772271409	0.238418322811182
432	3.34247574773133	0.560071979464325	0.248144531754312
436	3.49344164186182	0.584417002730859	0.25832153237376
440	3.65124744894224	0.609815808153761	0.268970415048718
444	3.81622497834204	0.636312903000263	0.280113291427452
448	3.98869484218547	0.663953220422814	0.291773334266495
452	4.16900404273015	0.692783983795686	0.303974828761817
456	4.35750987254482	0.722853781374525	0.316743255469614
460	4.55458433208806	0.754213296465121	0.330105414319878
464	4.76060587440733	0.786913500195465	0.344089068405002
468	4.97599632219168	0.821009717817779	0.358723710451854
472	5.20115918412197	0.856555192120631	0.374040124360568
476	5.43654965549586	0.893609275158888	0.390070595535984
480	5.68264765956444	0.932232490647514	0.406848990773035
484	5.93992865215567	0.972485585164593	0.42441081298537
488	6.20887642980543	1.01443072519314	0.442793308649809
492	6.490034727231	1.05813424607353	0.462035552776394
496	6.78395560586636	1.10366358750613	0.482178510655245
500	7.09117582198148	1.15108589098818	0.503265132527208
504	7.4123485462315	1.20047667658163	0.525341791927473
508	7.7480527326751	1.25190654635991	0.548455623353389
512	8.09893685230153	1.30544959324202	0.572654782071554
516	8.46567975292263	1.36118346152207	0.597992074351325
520	8.84892148416728	1.41918162096722	0.624519549586201
524	9.24939191444797	1.47952523194184	0.652294997109732
528	9.66786523721978	1.54229832988171	0.6813794570094
532	10.1050910348995	1.60758282657872	0.711835622563111
536	10.5618736992656	1.67546324595245	0.743729213939949
540	11.0390214674359	1.74602457446659	0.777129039335431
544	11.5374011868176	1.81935368782141	0.81210719740203
548	12.0578471660269	1.89553672111829	0.848739073103535
552	12.6012781323193	1.9746618038394	0.887103638894224
556	13.1686101128945	2.05681815763049	0.927285050715211
560	13.760767806252	2.14209277350858	0.969368960762729
564	14.3786882692045	2.23057211294286	1.01344466264134
568	15.0233273789014	2.32234082599388	1.05960377779315
572	15.6956641837708	2.41748613651933	1.10794663185861
576	16.3967054486646	2.51609185685538	1.15857599586961
580	17.1274532332133	2.61824195275229	1.21159857737378
584	17.8888983259234	2.72401514701658	1.26712554497709
588	18.6820339300468	2.83348765780737	1.3252724785414
592	19.5078469224647	2.94673342578172	1.38615934346774
596	20.3673002287303	3.06381918372145	1.44991070359994
600	21.2613487873225	3.18481067212921	1.51665551659505
604	22.1908969562032	3.3097635470704	1.58652729434039
608	23.1568523274372	3.43873489659285	1.65966388251468
612	24.160002871938	3.5717617005113	1.73620757901076
616	25.2011719456158	3.70888850644223	1.81630476911074
620	26.2810376891567	3.85013922147292	1.900105903992
624	27.4002188152366	3.99553057189342	1.98776525752403
628	28.559346106646	4.14508378989695	2.0794406118013
632	29.7587247212543	4.2987784018077	2.17529294358436
636	30.9988474033912	4.45662076892202	2.27548619106755
640	32.2797799620679	4.61856744053895	2.38019075316056
644	33.6017013011816	4.78459191569182	2.48957247514499
648	34.9645443214485	4.95464241001642	2.60379739230787
652	36.3680483975456	5.12865015565961	2.72303494100066
656	37.811864728573	5.30654023421573	2.84745353132833
660	39.2955095378711	5.48822325544951	2.97722753047253
664	40.8182436826673	5.67359164519564	3.11252515324355
668	42.3791082750428	5.86252093670286	3.25351240638368
672	43.9770723262922	6.05488086449469	3.40035213273803
676	45.6108955793381	6.25052587699859	3.55320325845357
680	47.2791694963052	6.4493024180717	3.71221948247205
684	48.980242144973	6.65103522794183	3.87754854602471
688	50.7122056143003	6.85553038844569	4.04933122352113
692	52.473293539151	7.06261495932039	4.22770112598771
696	54.2613816481741	7.2720900756939	4.41278237354833
700	56.074208982686	7.48374781813522	4.60468952879524
704	57.9094174058811	7.69737813867853	4.8035276684818
708	59.7645064701274	7.91276396762714	5.00938863687041
712	61.6370487518102	8.1297002114609	5.22234983348167
716	63.5244549860325	8.34797404221554	5.44247891760296
720	65.4240265918214	8.56736835896268	5.66983115119187
724	67.3330950965797	8.78767264339351	5.90444566236987
728	69.2489921580339	9.00868250446365	6.14634717787375
732	71.1690460475107	9.23020837948198	6.39554507997373
736	73.0906552124848	9.45205283951392	6.65203351236295
740	75.0112419606022	9.67403527539264	6.91579108845473
744	76.9282888469258	9.8959887269765	7.18677924790231
748	78.8393985205393	10.1177495683843	7.46494414222094
752	80.7422590298322	10.3391648568174	7.75021549721847
756	82.6346351570452	10.5601053978018	8.0425070119533
760	84.5144210877132	10.7804500779433	8.34171634600933
764	86.3796535144654	11.0000773687628	8.6477262512562
768	88.228450779641	11.218890085192	8.96040029255597
772	90.0591038054574	11.4367985017458	9.27958710463261
776	91.8700486784255	11.6537281756151	9.60512394644562
780	93.6598584215906	11.8696146362471	9.93683598950807
784	95.4271539519176	12.084399749609	10.2745244881786
788	97.1707231160905	12.298037151777	10.6179809071674
792	98.8894859091528	12.5104889483748	10.9669819567006
796	100.582486593736	12.7217285897965	11.3212905339748
800	102.248857467289	12.9317324154346	11.6806586374676
804	103.887851776252	13.1404847889792	12.0448239636076
808	105.498820398916	13.3479733269796	12.4135131958414
812	107.081172963954	13.5541945527019	12.7864406294521
816	108.634492484362	13.7591508561234	13.1633117329815
820	110.158368798594	13.9628426307474	13.5438209818562
824	111.652449814209	14.1652735379995	13.9276533980132
828	113.116538977734	14.3664538282716	14.3144875669819
832	114.5504240663	14.5663904889402	14.7039929029091
836	115.953934032871	14.7650909470885	15.0958321981369
840	117.327036149503	14.9625687477874	15.4896644429784
844	118.669712250031	15.1588365763103	15.8851433667908
848	119.981910811305	15.3538992395135	16.2819178895741
852	121.263679373364	15.5477663462405	16.6796357834008
856	122.515159447306	15.7404549121526	17.0779445135133
860	123.736397092814	15.9319664222453	17.4764890111394
864	124.927526535365	16.1223070734153	17.874916636954
868	126.088762398537	16.3114919271516	18.272877629506
872	127.220246299563	16.4995193147367	18.6700241571479
876	128.32216056864	16.6863901927522	19.0660129959173
880	129.394771145203	16.8721160766171	19.4605076917566
884	130.438277202168	17.0566909672748	19.8531773596865
888	131.452913640271	17.2401130260376	20.2436990135183
892	132.438981901362	17.4223907838335	20.6317593151458
896	133.396716186792	17.6035119076377	21.0170536913547
900	134.326401986537	17.7834747268716	21.3992854065115
904	135.228331901116	17.9622760078233	21.7781754259268
908	136.102796839502	18.139908180589	22.1534491912221
912	136.950095171274	18.3163646043022	22.5248568776473
916	137.770523628434	18.4916380961392	22.8921672944533
920	138.564403161023	18.6657192189642	23.255138446463
924	139.332028566416	18.8385961143154	23.6135567486912
928	140.073725866736	19.0102598173868	23.9672186041345
932	140.789843759453	19.1807021806556	24.3159426307293
936	141.480756154224	19.3499159379965	24.6595608776594
940	142.146606515808	19.5178714094553	24.9979179748536
944	142.787907640698	19.6845752860663	25.3308776218269
948	143.404932875031	19.8500063444363	25.6583173341957
952	143.997928998215	20.0141491748148	25.9801269659543
956	144.567382365052	20.1770007512232	26.2962171586862
960	145.113514183221	20.3385381452656	26.6065081946786
964	145.636675959479	20.4987534433917	26.910935524028
968	146.137214771276	20.6576335605054	27.2094497807868
972	146.615481300392	20.8151651237692	27.5020149047497
976	147.071783562127	20.9713351998511	27.7886062415622
980	147.506463026874	21.1261315151807	28.0692123136015
984	147.91985037316	21.2795420119747	28.3438332930727
988	148.31227568026	21.4315548514405	28.6124802765839
992	148.684068968406	21.5821585135348	28.8751747053127
996	149.035561252426	21.7313418174173	29.1319480607036
1000	149.367078300696	21.8790938999299	29.3828411205907
1004	149.678943896068	22.025404896129	29.6279021370725
1008	149.971479644497	22.1702649318005	29.8671866640289
1012	150.245012700011	22.3136643504961	30.100758120576
1016	150.499850713696	22.4555943046357	30.3286869773236
1020	150.736320246085	22.5960465985902	30.5510495864
1024	150.954756319405	22.7350136425674	30.7679281348839
1028	151.155440200026	22.8724880348463	30.9794072097276
1032	151.338699911306	23.0084631270048	31.185577711234
1036	151.504844798432	23.1429331670293	31.3865332181035
1040	151.654170297416	23.2758928082744	31.5823698404263
1044	151.78699137382	23.407336988016	31.7731875337389
1048	151.903609902514	23.5372616299115	31.9590876792538
1052	152.004311498128	23.6656630127907	32.140172675472
1056	152.089402692613	23.7925382538543	32.3165473234535
1060	152.159169975317	23.9178849485374	32.4883164698377
1064	152.213906088494	24.0417013276585	32.6555869349624
1068	152.25389200374	24.1639862349121	32.8184648917731
1072	152.279421540844	24.2847391781881	32.9770554573014
1076	152.290753084194	24.403960102722	33.1314610160043
1080	152.288163452723	24.5216495756945	33.2817858113831
1084	152.271942233061	24.6378087564447	33.4281362312947
1088	152.242345068808	24.7524393455633	33.570614328005
1092	152.199642579329	24.8655436477357	33.7093219268585
1096	152.144102681511	24.9771245203894	33.8443594147395
1100	152.075989482311	25.0871853384762	33.9758256447588
1104	151.99554779037	25.1957300902512	34.1038191051352
1108	151.903039278452	25.3027631901538	34.2284343704222
1112	151.798693937052	25.4082893870467	34.3497620026598
1116	151.682768863382	25.5123140279624	34.467893614645
1120	151.555508514791	25.6148429146916	34.582918678677
1124	151.417149700133	25.7158822674073	34.6949258673383
1128	151.267921570479	25.8154388909994	34.8040003273208
1132	151.108054486686	25.9135199182569	34.9102253199374
1136	150.937797214778	26.0101329171541	35.0136831823535
1140	150.757358607181	26.1052857997973	35.1144522163768
1144	150.566949187793	26.1989868534077	35.21260893843
1148	150.366810481215	26.2912447750783	35.3082295711239
1152	150.157139629362	26.3820685504507	35.4013861113315
1156	149.938169664864	26.4714679755076	35.492153148478
1160	149.710096072428	26.5594521758195	35.5805965443096
1164	149.473106615917	26.6460307737885	35.6667793432567
1168	149.227415419934	26.7312144952581	35.7507694015616
1172	148.973222800553	26.8150137038419	35.8326300406251
1176	148.710728892836	26.8974392066907	35.9124227797012
1180	148.440110006007	26.9785018590412	35.9902059767121
1184	148.16156095177	27.0582129279669	36.066037453247
1188	147.875273667724	27.1365839592096	36.1399736399955
1192	147.581421935514	27.2136264218817	36.2120675213582
1196	147.28019154846	27.2893522961481	36.282372348556
1200	146.971771796504	27.3637745502821	36.3509426987586
1204	146.656316322175	27.4369041675088	36.4178222031831
1208	146.33399429296	27.5087532825396	36.4830583276418
1212	146.004953004949	27.5793330571463	36.5466925219188
1216	145.669379187598	27.6486571846484	36.6087746388293
1220	145.327434847225	27.7167382804197	36.669347899308
1224	144.979274774027	27.7835892302603	36.7284543535449
1228	144.625058325194	27.8492230583406	36.7861350816592
1232	144.264930547001	27.9136516605957	36.8424267374463
1236	143.899044008746	27.9768883985844	36.8973685368416
1240	143.527551172084	28.0389465272478	36.9509982304117
1244	143.150611173779	28.0998403898252	37.0033552900657
1248	142.768342584844	28.1595808732169	37.0544686924317
1252	142.38088512214	28.2181814635234	37.1043723692595
1256	141.988364458707	28.2756542834532	37.1530941523336
1260	141.590925839751	28.3320133348039	37.2006699463695
1264	141.188709072244	28.3872720002835	37.2471310464911
1268	140.781835987791	28.4414428561414	37.2925056422323
1272	140.370436050031	28.4945392887136	37.3368231360301
1276	139.954635077072	28.5465743134537	37.3801110698229
1280	139.534552129227	28.5975603218842	37.4223951664439
1284	139.110311232046	28.6475105458501	37.4637020899842
1288	138.682020619983	28.6964378254593	37.5040567149279
1292	138.249801521502	28.7443550654499	37.5434838110176
1296	137.813760989219	28.7912749548476	37.5820066716752
1300	137.374031268623	28.8372104864156	37.6196495703265
1304	136.930698943684	28.8821740647029	37.6564334932864
1308	136.483881079393	28.9261785310898	37.6923808649004
1312	136.03368915292	28.9692372105936	37.7275140952852
1316	135.580214567214	29.0113611220496	37.7618512843406
1320	135.123552197506	29.0525618111707	37.7954105303877
1324	134.663809231297	29.0928525214646	37.8282129640579
1328	134.201083411433	29.1322454864572	37.8602773592372
1332	133.735469139161	29.1707527931226	37.8916218191152
1336	133.267057953044	29.2083862599859	37.9222636189431
1340	132.795947835938	29.2451580434662	37.9522205058582
1344	132.322221274857	29.2810788277502	37.9815076854987
1348	131.845963746039	29.3161606053631	38.010141321026
1352	131.367270796351	29.3504155155603	38.0381382461905
1356	130.886224475679	29.3838545140542	38.0655131376207
1360	130.402901280547	29.4164887590348	38.0922801614246
1364	129.917385877422	29.448328952827	38.1184535074387
1368	129.429759460912	29.4793866125408	38.1440476425478
1372	128.940096980288	29.5096726284546	38.1690758905905
1376	128.448481490705	29.5391978799058	38.1935518993078
1380	127.954988135961	29.5679732232763	38.2174885886343
1384	127.459681420248	29.5960083827021	38.2408972326998
1388	126.96263951837	29.6233141877358	38.2637906297039
1392	126.463933594325	29.6499011408796	38.2861807368996
1396	125.963631806691	29.6757790512999	38.3080786800483
1400	125.461802907887	29.7009579998402	38.3294956774148
1404	124.958515617542	29.7254481392229	38.3504428683552
1408	124.453837775153	29.7492592601831	38.3709309862775
1412	123.947820486594	29.7724002472325	38.390968927822
1416	123.440535617006	29.7948809033504	38.4105674871971
1420	122.932047020253	29.8167110083482	38.4297367873655
1424	122.422411423974	29.8378993002223	38.4484857364751
1428	121.911692767045	29.8584555310198	38.4668242209431
1432	121.399943932304	29.8783882356013	38.4847606180223
1436	120.887217191479	29.8977059254859	38.502303152501
1440	120.373578798323	29.9164175354295	38.519461157637
1444	119.859075970036	29.934531810352	38.5362424883674
1448	119.343767924829	29.9520571081403	38.5526555271111
1452	118.827708786585	29.9690026505739	38.568708696078
1456	118.310940513915	29.9853750104845	38.5844081587921
1460	117.793518683349	30.0011829665905	38.5997620436857
1464	117.275493982485	30.0164345920208	38.6147777664865
1468	116.756915499056	30.0311381764699	38.6294626621693
1472	116.23782459545	30.0453002959659	38.6438226599375
1476	115.718273527123	30.058929113575	38.6578651229992
1480	115.198307808004	30.0720322194762	38.6715966509412
1484	114.677969190902	30.0846168356383	38.6850233520696
1488	114.157303764927	30.0966899378077	38.6981514919622
1492	113.636354852614	30.1082588395483	38.7109872423056
1496	113.115162609113	30.1193306436473	38.7235364201073
1500	112.59376893808	30.129911920759	38.7358046923524
1504	112.072215967516	30.1400098313643	38.7477979505525
1508	111.550541877614	30.1496304453783	38.7595213297488
1512	111.028784378145	30.1587804746884	38.770980157292
1516	110.506986265675	30.167466810052	38.7821801504351
1520	109.985180548461	30.1756947955157	38.7931256952307
1524	109.463401882791	30.1834711015061	38.8038217809947
1528	108.941692751807	30.1908020880602	38.8142738009774
1532	108.42008346687	30.1976930648269	38.8244858666374
1536	107.898605578523	30.2041500731138	38.8344624129075
1540	107.377300341768	30.2101791567243	38.8442085513734
1544	106.856199776483	30.2157857146112	38.8537284730095
1548	106.335335256171	30.2209755856368	38.863026441111
1552	105.814733085427	30.2257536100312	38.8721060027732
1556	105.294428779551	30.2301253696758	38.8809715923308
1560	104.774454218526	30.2340961376083	38.8896272567796
1564	104.254836670714	30.2376710464471	38.8980766426955
1568	103.735605410636	30.2408550909003	38.9063234767195
1572	103.21679574725	30.2436532007812	38.9143718944981
1576	102.698424222809	30.246070137384	38.9222245638416
1580	102.180526707845	30.2481106880745	38.9298855913649
1584	101.663129228599	30.249779459779	38.9373582697627
1588	101.146261333182	30.2510810628821	38.9446461515744
1592	100.629941036356	30.2520198405742	38.9517518110435
1596	100.114194287819	30.2526001629664	38.9586784211189
1600	99.5990516619742	30.2528263464551	38.9654294859816
1604	99.0845358058784	30.2527026210704	38.9720078608485
1608	98.5706739405157	30.2522332472011	38.9784167478799
1612	98.0574825178628	30.2514218559559	38.9846583347344
1616	97.5449881035463	30.2502726052225	38.9907357225099
1620	97.0332153007865	30.2487894247326	38.9966517899496
1624	96.5221851331753	30.2469759302091	39.0024090456565
1628	96.0119176447648	30.2448358961504	39.0080099405719
1632	95.5024338662643	30.24237287328	39.0134569461191
1636	94.9937547149548	30.2395904109605	39.0187525078179
1640	94.4859037408474	30.23649201873	39.0238992785945
1644	93.9788983669813	30.2330810598626	39.0288993557112
1648	93.4727615500371	30.2293609875388	39.0337553091606
1652	92.9675105593259	30.225334827166	39.0384691393617
1656	92.4631581381454	30.2210054401658	39.0430424272901
1660	91.9597311550161	30.2163762828382	39.0474780424523
1664	91.4572440966272	30.2114504116016	39.0517777255468
1668	90.9557137390015	30.2062306787796	39.055943361199
1672	90.4551601007644	30.2007199528083	39.0599771172705
1676	89.9556014061876	30.1949210525726	39.0638809880058
1680	89.4570500693695	30.1888365481561	39.0676564117618
1684	88.9595243501155	30.1824692760777	39.0713053667221
1688	88.4630407326203	30.1758218457601	39.0748296383133
1692	87.9676150092659	30.1688968059185	39.0782309330542
1696	87.4732618542801	30.1616966341206	39.081510836088
1700	86.9799975740295	30.1542237610426	39.0846710722966
1704	86.4878360733067	30.1464805401151	39.0877131254285
1708	85.9967920362772	30.1384692761717	39.0906385386995
1712	85.5068803660005	30.1301922166501	39.0934488656905
1716	85.0181139815727	30.1216515373298	39.0961454529086
1720	84.5305080291512	30.1128493945003	39.0987298557114
1724	84.0440740120067	30.103787834241	39.1012032549029
1728	83.5588251703751	30.0944689254345	39.1035669895979
1732	83.074777173637	30.084894560116	39.1058226479644
1736	82.591940468903	30.0750666274358	39.1079712659549
1740	82.1103278579675	30.0649870114212	39.1100141187702
1744	81.6299500809023	30.0546575465204	39.111952242352
1748	81.1508212594656	30.0440799577432	39.1137870454078
1752	80.6729520579804	30.0332559395151	39.1155195443888
1756	80.1963521665916	30.0221871248976	39.1171506339469
1760	79.7210358905862	30.0108751605594	39.1186817374626
1764	79.247013521273	29.9993216672146	39.120113798054
1768	78.7742934948028	29.9875279772912	39.1214475623834
1772	78.3028869774164	29.9754956232812	39.1226840600477
1776	77.8328062741445	29.9632261154427	39.1238244738097
1780	77.3640600176263	29.9507207030487	39.1248695543376
1784	76.8966582152608	29.9379807797524	39.1258201723861
1788	76.4306109124966	29.9250075868642	39.1266772651558
1792	75.9659272442736	29.9118023943949	39.1274415875639
1796	75.5026166996468	29.8983663935403	39.1281139707292
1800	75.0406874546866	29.8847007199628	39.1286950345179
1804	74.5801496731312	29.8708065470123	39.129185701663
1808	74.121011765667	29.856684872998	39.1295867551145
1812	73.6632821376556	29.8423367732628	39.1298987995509
1816	73.2069691225145	29.8277632511035	39.1301224502435
1820	72.7520818150962	29.8129653631876	39.1302584560652
1824	72.2986290856637	29.7979440542192	39.1303075071713
1828	71.8466137463225	29.7826998389005	39.1302699010282
1832	71.3960508406363	29.7672338518151	39.1301465887216
1836	70.9469387435551	29.7515467573047	39.129937716055
1840	70.4992914644975	29.7356394553295	39.129644150688
1844	70.0531124236258	29.7195126218533	39.1292661446709
1848	69.6084154486489	29.7031671264736	39.1288046606283
1852	69.165201499613	29.6866034721783	39.1282597506517
1856	68.7234788140859	29.66982235423	39.1276319962144
1860	68.2832530504884	29.6528243872496	39.1269217429059
1864	67.8445317312325	29.6356101382824	39.1261294885657
1868	67.4073213089334	29.6181801652457	39.1252556322073
1872	66.9716289092235	29.6005350228558	39.1243005871793
1876	66.537460349606	29.5826751751929	39.1232646971226
1880	66.1048157737346	29.5646009645368	39.122148024035
1884	65.6737074636465	29.5463129538313	39.1209511967423
1888	65.2441412347036	29.5278115419268	39.1196745333949
1892	64.8161200060723	29.5090970628432	39.1183181603502
1896	64.3896476306741	29.4901698296074	39.1168822268619
1900	63.964736187907	29.471030269877	39.1153675193043
1904	63.5413834580951	29.4516785514389	39.1137736531503
1908	63.1195944203255	29.4321149415893	39.1121008305129
1912	62.6993809653433	29.4123397921077	39.1103499030314
1916	62.2807436021129	29.3923532559859	39.1085206469977
1920	61.8636852574953	29.372155479091	39.1066130220919
1924	61.448213266799	29.3517466972268	39.1046275344093
1928	61.0343313104082	29.3311270335478	39.1025642114426
1932	60.6220426030272	29.3102965653801	39.1004229806011
1936	60.2113524711709	29.2892554360965	39.0982041704045
1940	59.8022643907266	29.2680036706491	39.0959076495662
1944	59.3947831468387	29.2465413986682	39.0935338227831
1948	58.988913458122	29.224868613568	39.0910825669807
1952	58.5846564523024	29.202985317255	39.0885538594675
1956	58.1820161987848	29.1808914855556	39.0859477602319
1960	57.7809984083838	29.1585870837946	39.0832643523491
1964	57.3816048694442	29.1360720834258	39.0805035941485
1968	56.9838406986527	29.113346418779	39.0776655534795
1972	56.5877079579253	29.0904099968145	39.0747501501797
1976	56.1932104373081	29.0672627057302	39.0717573663779
1980	55.8003475028616	29.0439044243314	39.0686869968153
1984	55.4091279441198	29.0203350200651	39.0655392556953
1988	55.0195502914743	28.9965543142027	39.0623138280344
1992	54.6316192285159	28.9725621423918	39.0590107409099
1996	54.2453370486867	28.9483583030193	39.0556298717157
2000	53.8607071408854	28.9239425973299	39.0521711475938
2004	53.477731344571	28.8993147922578	39.0486344052622
2008	53.0964131090518	28.8744746577572	39.0450195686091
2012	52.716752021223	28.8494219190268	39.0413263284431
2016	52.3387539451977	28.8241563329846	39.0375547536146
2020	51.9624195784655	28.7986776051747	39.033704583026
2024	51.5877488769612	28.7729853982795	39.0297754441229
2028	51.2147477326513	28.7470794887502	39.0257675232273
2032	50.8434143906224	28.7209594816383	39.0216802444247
2036	50.473752952357	28.6946250821188	39.0175136323523
2040	50.1057641511431	28.6680759116935	39.0132673224879
2044	49.7394503385289	28.6413116383624	39.0089411970465
2048	49.3748125750427	28.6143318609187	39.0045348887331
2052	49.0118526677736	28.5871362275941	39.0000482558784
2056	48.650571991569	28.5597243143303	38.9954809213021
2060	48.2909716498555	28.5320957480606	38.9908327050147
2064	47.933053461758	28.5042500862995	38.9861032340194
2068	47.5768170158406	28.4761869454318	38.9812923100631
2072	47.2222662152556	28.4479058355879	38.9763994926818
2076	46.8694002272538	28.4194063490829	38.9714245361694
2080	46.5182155441727	28.3906880463181	38.9663670465552
2084	46.1687239651315	28.3617504459641	38.9612268473341
2088	45.8209214368932	28.3325930999205	38.9560035357074
2092	45.4748057070391	28.3032155392607	38.95069669082
2096	45.1303771727548	28.2736172660782	38.9453058950892
2100	44.7876381466207	28.2437978014226	38.9398308375363
2104	44.4465897750542	28.2137566509926	38.9342711573651
2108	44.1072320655608	28.1834933236703	38.9286264425742
2112	43.7695666451706	28.15300732531	38.9228963642207
2116	43.4335903961606	28.1222980950078	38.9170802975784
2120	43.0993071173198	28.0913651767839	38.9111780717892
2124	42.766716132675	28.0602080508931	38.9051892077884
