Time	sp_11	sp_41	sp_65	SpeciesR	SpeciesL_1	SpeciesR_1	sp_24	sp_51
2300	1.00908968638411	0.230524521139779	0.00253610180703448	7.66348878774556	81.8428259830856	87.6458675659305	6.10588433508816	0.600244977085474
2400	1.0498780718916	0.271380470585112	0.00384595320157006	7.61644426810672	81.3062197572211	87.5073833005454	6.59518514935927	0.738161691210904
2500	1.09041529584627	0.317161979513968	0.00572649327639803	7.56969231884336	80.751844661509	87.3451568281098	7.09680915569673	0.899366452907568
2600	1.13070315269664	0.368190203844845	0.00838387892397748	7.52323129873469	80.1802074593829	87.1564872466263	7.60989883659296	1.08637751184663
2700	1.17074358649013	0.424783231389208	0.0120834855354186	7.47705940118699	79.5918308840298	86.9385546382776	8.13358424374451	1.30177925745427
2800	1.21053859014129	0.487256680085803	0.0171627823108417	7.43117476364784	78.9872455519068	86.6884255486839	8.66699041780854	1.54820537402095
2900	1.25008993318209	0.555929649786249	0.0240481068155685	7.38557582913194	78.3669720156506	86.403026495619	9.20924877001252	1.82835055670799
3000	1.28939951391863	0.631115326193726	0.0332695168844756	7.34026086552727	77.7315433638125	86.0792040187808	9.75948484511713	2.14489726224338
3100	1.32846929491586	0.713121269832373	0.045479254654074	7.29522809681885	77.0814999918515	85.7137392402262	10.3168232181653	2.50048485622539
3200	1.36730124117516	0.802249979542599	0.0614722859500623	7.25047575733523	76.4173850267031	85.3033605807024	10.8803914287285	2.89767877288232
3300	1.40589718208377	0.898802431791311	0.0822112980427979	7.20600225634684	75.7397361180199	84.8447368967586	11.4493242669459	3.33895532688863
3400	1.44425905944475	1.00306976353517	0.108846181928759	7.16180584735619	75.0490993700112	84.3345505040711	12.02275896575	3.82661145268074
3500	1.48238878541617	1.11533674262778	0.142741203820492	7.11788486830087	74.3460205662243	83.7694989156613	12.5998401034115	4.36273900987736
3600	1.52028826163212	1.23588038440337	0.185500359904693	7.07423765127654	73.6310458715773	83.1463287575993	13.1797203568361	4.94916849141761
3700	1.55795940991605	1.3649681042633	0.238992060298119	7.03086251225551	72.9047229057199	82.4618773184149	13.76156137855	5.58740569311435
3800	1.59540413853375	1.50285810820425	0.30537569201989	6.98775780687154	72.1675985263327	81.7131004847462	14.3445354790172	6.27858034913775
3900	1.63262433628003	1.64979893454961	0.387126823306752	6.94492189445	71.4202181839801	80.8971084255238	14.9278266518635	7.02338821383958
4000	1.66962189916772	1.80602768983656	0.487058201954985	6.90235314385719	70.6631267182101	80.0112135820442	15.5106315707536	7.82202455258341
4100	1.70639874159061	1.9717687658754	0.608337403206179	6.86004988779257	69.8968682278688	79.0529774944071	16.0921609594824	8.67412175823576
4200	1.74295675005874	2.14723508864684	0.754506512425432	6.81801051286356	69.1219836783278	78.0202396537294	16.6716404219677	9.57870314338794
4300	1.77929779908147	2.33262676997814	0.929491802958539	6.77623339262803	68.3390112065524	76.9111660656675	17.2483114061184	10.5341258529852
4400	1.8154237511012	2.52813050244102	1.13760891191371	6.73471693763581	67.5484857203076	75.7242933973289	17.8214320422857	11.5380321627653
4500	1.85133643302463	2.73392006855492	1.38356519735394	6.69345958644334	66.750937784479	74.4585642525238	18.3902774546811	12.5873121387881
4600	1.88703774456181	2.95015049921406	1.6724281685331	6.6524596663791	65.9468965650059	73.1134106363153	18.9541429845808	13.6780480693389
4700	1.92252950085865	3.17696505696616	2.00963393248667	6.6117156438945	65.1368844384722	71.6887375204232	19.5123416561147	14.8055234477932
4800	1.95781348394926	3.41449241547732	2.40095183447772	6.57122595796761	64.3214185628433	70.1849792211805	20.0642054485222	15.9641977993212
4900	1.99289154732151	3.66284068783887	2.85241254833149	6.53098900486921	63.5010129926556	68.6031743072601	20.6090895245777	17.1476953441944
5000	2.02776543634727	3.92210633070828	3.37030488725164	6.49100327169452	62.6761738868255	66.9449285943948	21.1463670088933	18.3488447519822
5100	2.06243694370883	4.19236569552863	3.96106532380733	6.45126718506833	61.8474027995272	65.2124977342753	21.6754348188974	19.5596941630011
5200	2.09690780431023	4.47368031611325	4.63123479073571	6.4117792327621	61.0151941202605	63.4087678113403	22.1957102683972	20.7715687387894
5300	2.13117974904242	4.76609375697301	5.38735031615047	6.37253788233963	60.1800357802012	61.5372850736422	22.7066337485407	21.9751366521742
5400	2.1652545066809	5.06963153321919	6.23584378454686	6.33354158744907	59.3424088743434	59.6022596408717	23.2076691828396	23.1604948169158
5500	2.19913375578948	5.38430366043285	7.18295226718475	6.29478886295425	58.5027867327337	57.6085433232217	23.6983021812413	24.3172702884805
5600	2.23281914789536	5.71010349601017	8.23459055341281	6.25627823668307	57.6616350759523	55.5616224222137	24.1780413012265	25.4347401264607
5700	2.26631235426212	6.04700527946206	9.39619838294918	6.21800816974536	56.8194119398241	53.4676020077544	24.6464210569876	26.5019821062784
5800	2.29961497349844	6.39496979149613	10.6726616496124	6.17997721474311	55.976566896878	51.3331469498922	25.1029967258101	27.5080033892814
5900	2.33272858631348	6.75394148568857	12.0681480659076	6.14218392658669	55.1335411985864	49.1654478466297	25.5473477633337	28.4419198843583
6000	2.36565482499711	7.12384516537758	13.5859309354351	6.10462677015808	54.2907673333396	46.9721705779989	25.9790824317901	29.2931625017945
6100	2.39839521377388	7.50459571794077	15.2283596155611	6.0673043242933	53.4486688329669	44.7613622703887	26.3978277026951	30.0515974916327
6200	2.43095124340445	7.89609450087542	16.9966928800587	6.03021517318111	52.6076603244413	42.5413882415695	26.803233868692	30.7077369493714
6300	2.46332445618808	8.29822526733563	18.8909320101875	5.99335783110261	51.7681466063114	40.3208438934601	27.194980663178	31.2529745125367
6400	2.49551629984843	8.71086346273549	20.9098214493355	5.95673089930705	50.9305234230699	38.1084550584736	27.5727668909316	31.6796848403674
6500	2.52752827116958	9.13386890856809	23.0506773658415	5.92033289877585	50.095176009306	35.9129739361593	27.9363208136542	31.9814793129104
6600	2.55936174783284	9.56709631619228	25.3094404258005	5.88416246178907	49.2624808114451	33.7430845937693	28.2853874706405	32.1532543597702
6700	2.59101808967114	10.0103903962589	27.6805745852527	5.84821823498787	48.4328043807373	31.6072917043811	28.6197360445024	32.1913923766325
6800	2.62249870724308	10.4635831427716	30.1570255940264	5.81249873450483	47.6065018563558	29.5137961140529	28.9391652747893	32.0939231153277
6900	2.65380496259555	10.9265003311732	32.730310411116	5.77700257420911	46.7839182634209	27.4704041175412	29.2434955059808	31.8605356814591
7000	2.6849381241693	11.3989650206659	35.3905899221544	5.74172841799212	45.9653897561341	25.4844498723005	29.532564280656	31.4925922844675
7100	2.71589942638411	11.8807948412855	38.1267143047251	5.706674946886	45.1512423792166	23.562687051388	29.8062313300914	30.9931967455908
7200	2.74669021242462	12.3717953748604	40.926296734602	5.67184068075337	44.3417883434931	21.7111553736392	30.0643901191319	30.3672626637902
7300	2.77731163432467	12.8717770289486	43.7759737732678	5.63722437268817	43.5373334440568	19.9352192693104	30.3069420944376	29.6212453732674
7400	2.80776493956515	13.380540286821	46.6614842953959	5.60282459710663	42.7381695203104	18.2394007979785	30.5338209641247	28.763238773139
7500	2.8380512961676	13.8978857328885	49.5679261501248	5.5686400264282	41.9445791936122	16.6274113649486	30.7449770230403	27.8027171519163
7600	2.86817179292537	14.4236142217208	52.4799579918227	5.53466938381429	41.1568362122661	15.1021295778797	30.9403766715003	26.7503788417971
7700	2.89812758744723	14.9575196286812	55.3820345558561	5.50091130326026	40.3752004241306	13.6655185989911	31.1200153913819	25.618020444961
7800	2.92791974061206	15.4993975984416	58.2586568499932	5.46736449347203	39.5999234420892	12.3187181072963	31.2839021387641	24.4182238380183
7900	2.9575493186395	16.0490404043153	61.0946249204554	5.43402763873665	38.8312451300936	11.062015053925	31.4320681205374	23.1641614215635
8000	2.98701737291818	16.6062378558154	63.8752934642827	5.40089940724678	38.0693939903144	9.8948883838586	31.564564962406	21.8693252276067
8100	3.01632486488159	17.1707808895298	66.586769712139	5.36797857948873	37.3145908941624	8.8161076557842	31.6814561260331	20.5472528884531
8200	3.04547279757326	17.7424546201282	69.2161903903127	5.33526382032441	36.5670431102073	7.82371633529841	31.7828298105887	19.2112988990414
8300	3.07446208722901	18.3210441494451	71.7518597220636	5.30275390019127	35.8269500982247	6.91517424557982	31.8687858541816	17.8743699151211
8400	3.10329370449908	18.9063276550483	74.183488549669	5.27044749817498	35.0944975037431	6.08736768731153	31.9394479232535	16.5487022209421
8500	3.1319685002366	19.498083368711	76.502228578672	5.238343417155	34.369864863146	5.33677317206856	31.994947468676	15.2456678428647
8600	3.16048738003879	20.0960814148781	78.7008786116941	5.20644035691625	33.653217761095	4.65946034393497	32.0354388775549	13.9755881944582
8700	3.18885118169551	20.7000884791446	80.7738552828266	5.17473708237577	32.9447138589537	4.05123695054643	32.0610873863475	12.747614889742
8800	3.21706069368992	21.3098660543525	82.7172258844213	5.14323241072095	32.2445020235186	3.50771579554465	32.0720706803925	11.5696332888021
8900	3.24511677624372	21.9251655340341	84.5287800334669	5.11192503153674	31.5527163824426	3.02435154116401	32.0685887830608	10.4481616635654
9000	3.27302017542081	22.5457347829711	86.2078206270311	5.08081376805872	30.8694861139284	2.59658629412251	32.0508465832835	9.38839066277386
9100	3.30077165059531	23.1713129123501	87.7551808447033	5.04989738691048	30.1949287589467	2.21986479724883	32.0190650904729	8.39415257142514
9200	3.32837189477788	23.8016328589857	89.1730355382122	5.01917473169653	29.5291549606274	1.88972184707003	31.9734733266411	7.46800065633936
9300	3.3558216534541	24.4364176091458	90.4648576442258	4.98864457338125	28.8722618735633	1.60179821000847	31.9143182908432	6.61123153090995
9400	3.38312161695665	25.0753839199392	91.6351654283797	4.95830569991925	28.2243394729122	1.35191754551314	31.8418545762973	5.82403197435803
9500	3.41027245100295	25.7182415537444	92.6893792304562	4.92815693753136	27.5854689949743	1.13610982336736	31.7563465774722	5.10558219301418
9600	3.4372747929886	26.3646938453153	93.6336444047112	4.89819712180635	26.9557233070301	0.95063767438831	31.6580676479064	4.45418621412298
9700	3.46412927945613	27.0144377418772	94.4746732744401	4.86842507644613	26.3351655700785	0.792010516398541	31.5473015704026	3.86739764988264
9800	3.4908365106844	27.667165384104	95.2195489565967	4.83883964631084	25.7238516727579	0.657003192134239	31.4243388565984	3.34217478685884
9900	3.51739710516321	28.3225639385712	95.8756008172293	4.80943964204869	25.1218269522478	0.542652559312187	31.2894806628839	2.87499435636299
10000	3.54381162878024	28.9803179341423	96.4502120359998	4.78022393638321	24.5291309467661	0.446268079527161	31.143032264858	2.462011468124
