Time,sp92,sp89,sp144,sp137
881.875032903653,0,0,3,1
885.5127866947882,0,0,3,1
889.1739515771566,0,0,3,1
892.8535082758751,0,0,3,1
896.4332578270495,0,0,3,1
900.0067246928814,0,0,3,1
903.715446566423,0,0,3,1
907.3533621926662,0,0,4,1
910.886748531445,0,0,4,1
914.6299726087548,0,0,4,1
918.2039759805608,0,0,4,1
921.7902497810619,0,0,4,1
925.5541572883419,0,0,4,1
929.167482783112,0,0,4,1
932.7455721208448,0,0,4,1
936.3191473326813,0,0,4,1
940.0484977857188,0,0,4,1
943.7234795470007,0,0,4,1
947.3001541853328,0,0,4,1
950.9119232098045,0,0,4,1
954.5261686485542,0,0,4,1
958.1890126167294,0,0,4,1
961.8591923697164,0,0,4,1
965.4323286769409,0,0,4,1
969.180517930558,0,0,4,1
972.8363183367453,0,0,4,1
976.4533336915405,0,0,4,1
980.0557707005852,0,0,4,1
983.5427872112695,0,0,4,1
987.272979248019,0,0,4,1
990.8913347916714,0,0,4,1
994.5601233943809,0,0,4,1
998.2135525148038,0,0,4,1
1001.818329644771,0,0,4,1
1005.4458230754211,0,0,4,1
1009.0774953923751,0,0,4,1
1012.7278491578594,0,0,4,1
1016.3426486736043,0,0,4,1
1019.951459654504,0,0,4,1
1023.6130991338478,0,0,4,1
1027.2902021905925,0,0,4,1
1030.8663807302396,0,0,4,1
1034.5798526678311,0,0,4,1
1038.275731147933,0,0,4,1
1041.930349882867,0,0,4,1
1045.556875556866,0,0,4,1
1049.0747043652327,0,0,4,1
1052.8426786949328,0,0,4,1
1056.5113460876964,0,0,4,1
1060.0488863966136,0,0,4,1
1063.9508520951215,0,0,4,1
1067.592335629869,0,0,4,1
1071.2879164156102,0,0,4,1
1074.919238635833,0,0,4,1
1078.5826213330063,0,0,4,1
1082.1893145742756,0,0,4,1
1085.7882756570234,0,0,4,1
1089.5521826115835,0,0,5,1
1093.2414931468447,0,0,5,1
1096.8913003486764,0,0,5,1
1100.5835133786086,0,0,5,1
1104.1621703002977,0,0,5,1
1107.8422061649837,0,0,6,1
1111.5327932788045,0,0,6,1
1115.162412899002,0,0,6,1
1118.858124442532,0,0,6,1
1122.4864754842868,0,0,6,1
1126.0625660256433,0,0,6,1
1129.696005281805,0,0,6,1
1133.3628577918394,0,0,6,1
1136.9432623020618,0,0,6,1
1140.6020359031045,0,0,6,1
1144.246544271694,0,0,6,1
1147.8667150191352,0,0,6,1
1151.51139914391,0,0,6,1
1155.1549466993397,0,0,6,1
1158.590393122364,0,0,6,1
1162.305099180057,0,0,6,1
1166.1057578231766,0,0,6,1
1169.803162802733,0,0,6,1
1173.3863785727233,0,0,6,1
1177.0193951194972,0,0,6,1
1180.5970261197087,0,0,6,1
1184.4377930324058,0,0,6,1
1188.0507067064373,0,0,6,1
1191.7293334128435,0,0,6,1
1195.3393286077444,0,0,6,1
1198.9260077760187,0,0,6,1
1202.5563540931118,0,0,6,1
1206.3115102873355,0,0,6,1
1209.9254312621736,0,0,7,1
1213.5224931903322,0,0,7,1
1217.1379351636017,0,0,7,1
1220.7646914200877,0,0,8,1
1224.5323243482403,0,0,8,1
1228.1290189709405,0,0,8,1
1231.7694972972165,0,0,8,1
1235.5060757132796,0,0,8,1
1239.1126847118703,0,0,8,1
1242.690889716168,0,0,8,1
1246.084079086109,0,0,8,1
1249.9461624488688,0,0,9,1
1253.5495015844474,0,0,9,1
1257.1619554722158,0,0,10,1
1260.7837401533088,0,0,10,1
1264.3884257449536,0,0,10,1
1268.0089956026125,0,0,10,1
1271.5763716494416,0,0,10,1
1275.2138865819688,0,0,10,1
1278.8213009110834,0,0,10,1
1282.3900745628039,0,0,10,1
1286.0169236217612,0,0,10,1
1289.7577194399423,0,0,10,1
1293.3603011365012,0,0,10,1
1296.9324113034186,0,0,10,2
1300.5760382415317,0,0,10,2
1304.1987757203458,0,0,10,2
1307.7285344910943,0,0,10,2
1311.4928518029046,0,0,10,2
1315.220297745223,0,0,10,2
1318.8551786739813,0,0,10,2
1322.4503607365716,0,0,10,2
1326.1638364415842,0,0,10,2
1329.8171790764338,0,0,10,2
1333.3825788362344,0,0,10,2
1337.1315511751377,0,0,10,2
1340.6487398195236,0,0,10,2
1344.3204643937981,0,0,10,2
1348.1397029358473,0,0,10,2
1351.7509410033877,0,0,10,2
1355.372000889022,0,0,10,2
1359.0431960221533,0,0,10,2
1362.5965897476735,0,0,10,2
1366.3287431158083,0,0,10,2
1369.9300979478871,0,0,10,2
1373.6031744280776,0,0,10,2
1377.1348803199148,0,0,10,2
1380.8512774155186,0,0,10,2
1384.5203944971954,0,0,10,2
1388.1354348873554,0,0,11,2
1391.784217576024,0,0,11,2
1395.3762729197765,0,0,11,2
1398.9724444937697,0,0,11,2
1402.5879699099492,0,0,11,2
1406.2324731342776,0,0,11,2
1409.8485622404382,0,0,11,2
1413.517537492806,0,0,11,2
1417.1251413917275,0,0,11,2
1420.712912120756,0,0,12,2
1424.3563124966986,0,0,12,2
1427.987609329558,0,0,12,2
1431.6105066748564,0,0,12,2
1435.2113291042513,0,0,12,2
1438.906613438162,0,0,12,2
1442.3627878753753,0,0,12,2
1446.1030170843765,0,0,12,2
1449.7776359735471,0,0,12,2
1453.3783932916374,0,0,12,2
1456.9559753856126,0,0,12,2
1460.3765744612183,0,0,12,2
1464.2078844757214,0,0,12,2
1467.7908095509272,0,0,12,2
1471.2988482152427,0,0,12,2
1475.04439500258,0,0,12,2
1478.6498645106062,0,0,12,2
1482.2457396759853,0,0,12,2
1485.8450544041116,0,0,12,2
1489.582541303931,0,0,12,2
1493.1330584776986,0,0,12,2
1496.7862609020906,0,0,12,2
1500.412281520685,0,0,12,3
1504.0054255148598,0,0,12,3
1507.6860220318183,0,0,12,3
1511.2747011687165,0,0,12,3
1514.9394847372998,0,0,12,3
1518.5889515782694,0,0,12,3
1522.1719768655676,0,0,12,3
1525.872271527456,0,0,13,3
1529.5355448674147,0,0,13,3
1533.2050897105817,0,0,13,3
1536.780223827001,0,0,13,3
1540.432122695219,0,0,13,3
1544.016770313706,0,0,13,3
1547.678064828461,0,0,13,3
1551.285200100187,0,0,13,3
1554.8324591317848,0,0,13,3
1558.5007016979494,0,0,13,3
1562.1283978700822,0,0,13,3
1565.7332992767808,0,0,13,3
1569.2938311739426,0,0,13,3
1573.095146719665,0,0,13,3
1576.736243344535,0,0,13,3
1580.3121937672609,0,0,13,3
1583.9671198105293,0,0,13,3
1587.651241646738,0,0,13,3
1591.2517131662735,0,0,13,3
1594.9786551014654,0,0,13,3
1598.6260242634073,0,0,13,3
1602.3079177712234,0,0,13,3
1606.0440642337749,0,0,13,3
1609.6684209636257,0,0,14,3
1613.2722537607046,0,0,14,3
1616.7886975818144,0,0,14,3
1620.4913930968946,0,0,14,3
1624.1383155686137,0,0,14,3
1627.921836642628,0,0,14,3
1631.5926136408514,0,0,14,3
1635.1739274537408,0,0,14,3
1638.7681972371329,0,0,14,3
1642.510452176177,0,0,14,3
1646.1375184933206,0,0,14,3
1649.8142126168761,0,0,14,3
1653.4023333716464,0,0,14,3
1657.0922791878886,0,0,14,3
1660.720279521444,0,0,14,3
1664.2059050655696,0,0,14,3
1667.8146300813,0,0,15,3
1671.7386339905104,0,0,15,3
1675.580521910542,0,0,15,3
1679.2036017021235,0,0,15,3
1682.800932558363,0,0,15,3
1686.43925198115,0,0,15,3
1690.0411049172558,0,0,15,3
1693.6561150206896,0,0,15,3
1697.198309255461,0,0,15,3
1700.9356969239045,0,0,15,3
1704.680043490442,0,0,15,3
1708.2766025388134,0,0,15,3
1711.8823890399074,0,0,15,3
1715.401171195974,0,0,15,3
1719.1993381481902,0,0,15,3
1722.739888229291,0,0,15,3
1726.4619735037168,0,0,15,3
1730.0541179012375,0,0,16,3
1733.662232364465,0,0,16,3
1737.2583664577962,0,0,16,3
1740.8764602077372,0,0,16,3
1744.4351819405258,0,0,16,3
1748.1458573224522,0,0,16,3
1751.6478075323057,0,0,16,3
1755.36528084763,0,0,16,3
1758.988409035071,0,0,16,3
1762.5872740516295,0,0,16,3
1766.1872291845402,0,0,16,3
1769.8158824821896,0,0,16,3
1773.387516141558,0,0,16,3
1777.3385474429774,0,0,16,3
1780.968853466287,0,0,16,3
1784.3600244435675,0,0,16,3
1788.208143878456,0,0,16,3
1791.8345082896215,0,0,16,3
1795.417985204474,0,0,16,3
1799.0188041932488,0,0,17,3
1802.634465937552,0,0,17,3
1806.3180508544297,0,0,17,3
1809.9183195844057,0,0,17,3
1813.459517106611,0,0,17,3
1817.0321392277258,0,0,17,3
1820.7498557791287,0,0,17,3
1824.361730287406,0,0,17,3
1828.0130397475486,0,0,17,3
1831.5955004180316,0,0,17,3
1835.2172389710477,0,0,17,3
1838.8418572685719,0,0,17,3
1842.5367982022271,0,0,17,3
1846.112738355902,0,0,17,3
1849.8441064435779,0,0,17,3
1853.6970053588564,0,0,17,3
1857.2968626863524,0,0,17,3
1860.9072214414357,0,0,17,3
1864.5099422194335,0,0,17,3
1868.12816520073,0,0,17,3
1871.7372723998353,0,0,17,3
1875.3689081159766,0,0,17,3
1878.9782090800427,0,0,17,3
1882.5368645514882,0,0,17,3
1886.1306800151651,0,0,17,3
1889.789537633373,0,0,17,3
1893.542888859134,0,0,17,3
1897.2090112847752,0,0,17,3
1900.8034720004396,0,0,17,3
1904.396073713163,0,0,17,3
1907.983492621999,0,0,17,3
1911.645746512885,0,0,17,3
1915.3265700311472,0,0,17,3
1918.9584400628328,0,0,17,3
1922.4155863256142,0,0,17,3
1926.2380982631357,0,0,17,3
1929.7964586504497,0,0,17,3
1933.4202042383258,0,0,17,3
1937.0436310732405,0,0,17,3
1940.7022940384522,0,0,17,3
1944.321301121617,0,0,17,3
1947.9708722740531,0,0,17,3
1951.5768794425117,0,0,17,3
1955.3033250665646,0,0,17,3
1958.8513607013451,0,0,18,3
1962.5270866641588,0,0,19,3
1966.1462877107656,0,0,19,3
1969.7707559413457,0,0,19,3
1973.2191483346735,0,0,19,3
1977.0018425046446,0,0,19,3
1980.6453581348987,0,0,19,3
1984.3700438690287,0,0,19,3
1987.8352499547248,0,0,20,3
1991.535442760806,0,0,20,3
1995.2087128206808,0,0,20,3
1998.7958293161787,0,0,20,3
2002.5718820696063,0,0,20,3
2006.2330712086527,0,0,20,3
2009.8328778272523,0,0,20,3
2013.4371495271716,0,0,20,3
2017.065447950827,0,0,20,3
2020.69626236158,0,0,20,3
2024.29065008105,0,0,20,3
2027.7850774956535,0,0,20,3
2031.5650719919765,0,0,20,3
2035.180652954749,0,0,20,3
2038.7973485186178,0,0,20,3
2042.3444190581945,0,0,20,3
2046.0127028888915,0,0,20,3
2049.6030375679466,0,0,20,3
2053.2888495034435,0,0,20,4
2056.8870997462736,0,0,20,5
2060.526427265105,0,0,20,5
2064.1520234141676,0,0,20,5
2067.879705195914,0,0,20,5
2071.5387317139052,0,0,20,5
2075.155059000711,0,0,20,5
2078.7660915964184,0,0,20,5
2082.453714430356,0,0,20,5
2086.0855032761533,0,0,20,5
2089.7034237652715,0,0,20,5
2093.326791316789,0,0,21,5
2096.9404365044625,0,0,21,5
2100.555158668648,0,0,21,5
2104.2140795105183,0,0,21,5
2107.964691725809,0,0,22,5
2111.5414297501975,0,0,22,5
2115.2465381932507,0,0,22,5
2118.7403270370423,0,0,22,5
2122.440242001189,0,0,22,5
2126.0808821535675,0,0,22,5
2129.6584601055224,0,0,22,5
2133.276193011803,0,0,22,5
2136.85525007346,0,0,22,5
2140.553381976455,0,0,22,5
2144.1589738749067,0,0,22,5
2147.815215273145,0,0,22,5
2151.3958716391035,0,0,22,5
2155.0382372506483,0,0,22,5
2158.790877134792,0,0,22,5
2162.374536908672,0,0,22,5
2165.9716241925007,0,0,22,5
2169.585209012001,0,0,22,5
2173.2323316630154,0,0,22,5
2176.801597887187,0,0,22,5
2180.410038269122,0,0,22,5
2184.063040132972,0,0,22,5
2187.720722614452,0,0,22,5
2191.35347261026,0,0,22,5
2194.8696818553403,0,0,22,5
2198.674042694541,0,0,22,5
2202.4289108738526,0,0,23,5
2206.041090115075,0,0,23,5
2209.595508400989,0,0,23,5
2213.159966186407,0,0,23,5
2216.9241460910184,0,0,23,5
2220.4284893488502,0,0,23,5
2224.2042918468164,0,0,23,5
2227.7908646567307,0,0,23,5
2231.4012531320095,0,0,23,5
2235.0241848791634,0,0,23,5
2238.570821216812,0,0,23,5
2242.3398877149207,0,0,23,5
2245.9253229837414,0,0,24,5
2249.5638675985933,0,0,24,5
2253.190217904573,0,0,24,5
2256.8157747135588,0,0,24,5
2260.3444042240353,0,0,24,5
2264.100294862537,0,0,24,5
2267.5598343334163,0,0,25,5
2271.366199121754,0,0,25,5
2274.935559866727,0,0,25,5
2278.5213366183943,0,0,25,5
2282.3124647726036,0,0,25,5
2285.9381566475863,0,0,25,5
2289.645769497646,0,0,25,5
2293.230446318986,0,0,25,5
2296.934740609619,0,0,25,5
2300.6867105192046,0,0,25,5
2304.1845980718267,0,0,25,5
2307.8942065435876,0,0,25,5
2311.481940522579,0,0,25,5
2315.020127034889,0,0,25,5
2318.7246064147057,0,0,25,5
2322.335931455767,0,0,25,5
2325.9209396308324,0,0,25,5
2329.4729012041194,0,0,25,5
2333.1662007585755,0,0,25,5
2336.7987474510096,0,0,25,5
2340.4047321875382,0,0,26,5
2344.126508024998,0,0,26,5
2347.7310950346628,0,0,27,5
2351.3327010932057,0,0,27,5
2354.8772833319185,0,0,28,5
2358.493284996572,0,0,28,5
2362.296450835907,0,0,28,5
2365.9579947610487,0,0,28,5
2369.366938066018,0,0,29,5
2373.1655553407268,0,0,29,5
2376.7300761522342,0,0,29,5
2380.3719404912667,0,0,30,5
2384.0287108412604,0,0,30,5
2387.5374086376455,0,0,30,5
2391.3326334165076,0,0,30,5
2394.9393839556333,0,0,30,5
2398.6493362938745,0,0,30,5
2402.316230915934,0,0,32,5
2405.8183267296395,0,0,32,5
2409.610502392819,0,0,32,5
2413.2340760802977,0,0,32,5
2416.792066404477,0,0,33,5
2420.4840015425348,0,0,33,6
2424.0347895534787,0,0,33,6
2427.660550796725,0,0,33,6
2431.3377393841283,0,0,33,6
2435.077225150789,0,0,33,6
2438.67625445608,0,0,33,6
2442.3055198077464,0,0,34,6
2445.931911845128,0,0,34,6
2449.438421378781,0,0,35,6
2453.0949771953624,0,0,36,6
2456.7665105539672,0,0,36,6
2460.405575874459,0,0,36,6
2464.047718071159,0,0,36,6
2467.634144486915,0,0,36,6
2471.321158739012,0,0,36,6
2474.8703914064236,0,0,36,6
2478.5883552863997,0,0,37,6
2482.207426443215,0,0,37,6
2485.7571241853952,0,0,37,6
2489.4138024646627,0,0,37,6
2493.0055687396507,0,0,37,6
2496.6305729529363,0,0,37,6
2500.065576955964,0,0,37,6
2503.9084073917033,0,0,37,6
2507.585804993866,0,0,37,6
2511.190313877792,0,0,38,6
2514.812512426146,0,0,38,6
2518.3934541312865,0,0,38,6
2521.761774990493,0,0,38,6
2525.6642510867323,0,0,38,6
2529.3906293047985,0,0,38,6
2532.9453237562016,0,0,38,6
2536.614057275564,0,0,38,6
2540.2523008481407,0,0,38,6
2543.828756414329,0,0,38,6
2547.4896206333815,0,0,38,6
2551.2902523226117,0,0,38,6
2555.1665301426883,0,0,38,6
2558.748817439835,0,0,38,6
2562.3705213553726,0,0,38,6
2565.876057883811,0,0,38,6
2569.69554998515,0,0,38,6
2573.2975354911337,0,0,38,6
2576.8159675712354,0,0,38,6
2580.8795150555425,0,0,38,6
2584.375378628813,0,0,38,6
2588.0534933545628,0,0,38,6
2591.697693292901,0,0,38,6
2595.2994587153094,0,0,38,6
2598.9258721256406,0,0,38,6
2602.5696611696217,0,0,38,6
2606.254122574158,0,0,38,6
2609.972416093163,0,0,38,6
2613.5799221926704,0,0,38,6
2617.024985697608,0,0,39,6
2620.9747046839584,0,0,41,6
2624.666663183318,0,0,41,6
2628.4643079116577,0,0,41,6
2632.0999171838607,0,0,41,6
2635.641776165718,0,0,42,6
2639.1453583499388,0,0,42,6
2642.9896921096893,0,0,42,6
2646.4168686430357,0,0,42,6
2650.01224580722,0,0,42,6
2653.7648441151323,0,0,42,6
2657.412418312844,0,0,42,6
2661.0940024436786,0,0,43,6
2664.585656346863,0,0,43,6
2668.355742458233,0,0,43,6
2671.9635267428785,0,0,44,6
2675.4578872306256,0,0,44,6
2679.125165420238,0,0,44,6
2682.813804605872,0,0,44,6
2686.5759725507937,0,0,44,6
2690.1762171237765,0,0,45,6
2693.6298014724744,0,0,45,6
2697.24367471776,0,0,46,6
2701.1754885684163,0,0,46,6
2704.5860635183167,0,0,46,6
2708.4675553024013,0,0,46,6
2712.103762634804,0,0,46,6
2715.7095244353773,0,0,47,6
2719.3492676757965,0,0,47,6
2722.976812543781,0,0,47,6
2726.5898757037444,0,0,47,6
2730.1924335154486,0,0,47,6
2733.853704144837,0,0,47,6
2737.329980007391,0,0,48,6
2741.1282133718278,0,0,48,6
2744.8570240138256,0,0,48,6
2748.435119928029,0,0,48,6
2751.9806058870136,0,0,48,6
2755.695485634377,0,0,49,6
2759.274092388344,0,0,49,6
2762.942018759858,0,0,49,6
2766.3154781523867,0,0,49,6
2770.3116649751532,0,0,49,6
2774.143642929368,0,0,49,6
2777.808930741956,0,0,49,6
2781.37163670262,0,0,49,6
2785.041015441649,0,0,49,6
2788.5984207040538,0,0,49,6
2792.3046156952346,0,0,49,6
2796.0609977312747,0,0,49,6
2799.647883675887,0,0,49,6
2803.3043566020524,0,0,49,6
2806.949102021079,0,0,49,6
2810.5213189177093,0,0,49,6
2814.1166217477003,0,0,49,6
2817.7806385296017,0,0,49,6
2821.3711706497647,0,0,49,6
2825.0351048356933,0,0,49,6
2828.6375600494243,0,0,49,6
2832.254173402836,0,0,50,6
2835.9043941574196,0,0,50,6
2839.5472264564423,0,0,50,6
2843.1195741173397,0,0,50,6
2846.8680892371863,0,0,50,6
2850.5025829489105,0,0,50,6
2854.0823622483554,0,0,50,6
2857.717531893315,0,0,50,6
2861.27041564084,0,0,50,6
2864.911167374012,0,0,50,6
2868.575904135104,0,0,50,6
2872.1143038904406,0,0,50,6
2875.784511837554,0,0,50,6
2879.3268568799213,0,0,50,6
2883.0962660624523,0,0,50,6
2886.8199787749395,0,0,50,6
2890.4237383411737,0,0,50,6
2893.878602496396,0,0,50,6
2897.6473544804076,0,0,50,6
2901.230369323835,0,0,50,6
2904.7874288182943,0,0,51,6
2908.3976697178227,0,0,51,6
2911.9730653278266,0,0,51,6
2915.6833543899925,0,0,51,6
2919.3593155466283,0,0,51,6
2922.9775991144215,0,0,51,6
2926.603970008655,0,0,51,6
2930.2308558051795,0,0,52,6
2933.6589548564607,0,0,52,6
2937.499625657804,0,0,52,6
2941.0957020664655,0,0,52,6
2944.5580931045997,0,0,52,6
2948.330169243749,0,0,52,6
2952.0821500411635,0,0,53,6
2955.6967673076465,0,0,54,6
2959.2967015327313,0,0,54,6
2962.8645228272735,0,0,55,6
2966.550012084855,0,0,55,6
2970.1869532365813,0,0,55,6
2974.0546459349084,0,0,55,6
2977.562835035248,0,0,55,6
2981.280701094524,0,0,56,6
2984.819105919899,0,0,56,6
2988.2938884252476,0,0,56,6
2992.2095345810953,0,0,56,6
2995.8168150929364,0,0,56,6
2999.517554867764,0,0,56,6
3003.189290357503,0,0,57,6
3006.8404866360743,0,0,57,6
3010.3681933414505,0,0,57,6
3014.002999677963,0,0,58,6
3017.6490952096055,0,0,58,6
3021.279609492087,0,0,58,6
3024.869776314497,0,0,58,6
3028.432424735819,0,0,58,6
3032.087219510181,0,0,58,6
3035.721242827842,0,0,58,6
3039.330912523647,0,0,58,6
3042.9362980571264,0,0,60,6
3046.554439512205,0,0,60,6
3050.2319565067305,0,0,60,6
3053.8417026663983,0,0,60,6
3057.5075354409423,0,0,60,6
3061.128382580218,0,0,60,6
3064.748483747166,0,0,60,6
3068.4114396940445,0,0,61,6
3072.017726739643,0,0,61,6
3075.6266662093253,0,0,61,6
3079.2259937941258,0,0,61,6
3082.8548184148713,0,0,61,6
3086.3575000974083,0,0,61,6
