Time,sp_0,sp_1,sp_2,sp4,sp5,sp6,sp7,sp8,sp9
3013.8977606129943,1608,2603,13,2590,4892,2302,4983,91,4
3020.84517228054,1608,2607,13,2594,4892,2298,4983,91,4
3028.000293965256,1606,2624,12,2612,4894,2282,4982,88,6
3035.0290436269465,1605,2626,12,2614,4895,2281,4979,84,9
3042.107906341411,1605,2649,13,2636,4895,2259,4978,83,9
3048.9131224094244,1603,2663,13,2650,4897,2247,4980,83,7
3056.138970030835,1603,2667,13,2654,4897,2243,4983,86,4
3063.195819219879,1603,2661,13,2648,4897,2249,4980,83,7
3070.300121890583,1602,2668,14,2654,4898,2244,4979,81,7
3077.2994820106805,1602,2668,12,2656,4898,2242,4979,81,9
3084.2368694727174,1602,2677,12,2665,4898,2233,4981,83,7
3091.397689447825,1601,2684,13,2671,4899,2228,4980,81,7
3098.3948571186866,1601,2706,12,2694,4899,2205,4977,78,11
3105.5708472134334,1601,2705,12,2693,4899,2206,4975,76,13
3112.5697579112834,1601,2694,12,2682,4899,2217,4978,79,10
3119.570258615844,1601,2697,13,2684,4899,2215,4977,78,10
3126.521099396422,1598,2696,13,2683,4902,2219,4978,76,9
3133.657710186515,1597,2693,12,2681,4903,2222,4979,76,9
3140.6567932715407,1597,2687,13,2674,4903,2229,4979,76,8
3147.761574907121,1597,2709,13,2696,4903,2207,4981,78,6
3154.772738432772,1597,2714,13,2701,4903,2202,4980,77,7
3161.7457110720043,1596,2715,13,2702,4904,2202,4978,74,9
3168.8613003980445,1596,2704,13,2691,4904,2213,4976,72,11
3175.9019019812313,1596,2705,14,2691,4904,2213,4977,73,9
3182.9529092729513,1595,2705,14,2691,4905,2214,4979,74,7
3189.95587816992,1595,2691,14,2677,4905,2228,4976,71,10
3196.966905811831,1595,2682,14,2668,4905,2237,4975,70,11
3203.950524170315,1595,2670,14,2656,4905,2249,4973,68,13
3211.0293813286867,1595,2671,12,2659,4905,2246,4974,69,14
3217.9744853667826,1595,2670,12,2658,4905,2247,4974,69,14
3225.09270372649,1595,2671,12,2659,4905,2246,4977,72,11
3232.2413779929884,1594,2668,13,2655,4906,2251,4977,71,10
3239.3654621137493,1594,2658,13,2645,4906,2261,4975,69,12
3246.446306028294,1594,2633,13,2620,4906,2286,4978,72,9
3253.4662608032436,1593,2626,13,2613,4907,2294,4980,73,7
3260.4504731107245,1593,2606,12,2594,4907,2313,4981,74,7
3267.475966053947,1593,2602,12,2590,4907,2317,4978,71,10
3274.547153193483,1593,2616,12,2604,4907,2303,4981,74,7
3281.522186638768,1591,2626,12,2614,4909,2295,4977,68,11
3288.5121988327837,1589,2635,12,2623,4911,2288,4977,66,11
3295.6869140011227,1588,2645,13,2632,4912,2280,4976,64,11
3302.6621655197646,1588,2641,12,2629,4912,2283,4977,65,11
3309.6436769268566,1587,2629,12,2617,4913,2296,4978,65,10
3316.595491171393,1586,2622,13,2609,4914,2305,4980,66,7
3323.702283442355,1585,2634,15,2619,4915,2296,4977,62,8
3330.6896315583986,1585,2626,15,2611,4915,2304,4979,64,6
3337.8212744544358,1584,2613,14,2599,4916,2317,4979,63,7
3344.847350615079,1583,2602,14,2588,4917,2329,4979,62,7
3351.916152395896,1583,2604,13,2591,4917,2326,4981,64,6
3358.9195230346154,1582,2640,12,2628,4918,2290,4982,64,6
3366.026513751437,1581,2637,13,2624,4919,2295,4979,60,8
3372.906989586517,1581,2624,13,2611,4919,2308,4980,61,7
3380.048881182983,1581,2618,13,2605,4919,2314,4980,61,7
3387.0388329537127,1581,2623,13,2610,4919,2309,4977,58,10
3394.0766672464315,1581,2613,13,2600,4919,2319,4974,55,13
3401.239952299738,1580,2602,13,2589,4920,2331,4974,54,13
3408.1875027981923,1580,2614,13,2601,4920,2319,4976,56,11
3415.3775681471643,1578,2608,14,2594,4922,2328,4979,57,7
3422.385889523265,1578,2595,13,2582,4922,2340,4978,56,9
3429.383789211694,1578,2599,13,2586,4922,2336,4978,56,9
3436.424168669039,1576,2600,13,2587,4924,2337,4977,53,10
3443.534485617364,1576,2621,12,2609,4924,2315,4980,56,8
3450.5367684990892,1576,2631,11,2620,4924,2304,4978,54,11
3457.554293794011,1576,2639,11,2628,4924,2296,4978,54,11
3464.683341169398,1576,2649,12,2637,4924,2287,4981,57,7
3471.658660194746,1576,2654,12,2642,4924,2282,4980,56,8
3478.8002158336017,1575,2650,12,2638,4925,2287,4984,59,4
3485.7932999620366,1571,2653,12,2641,4929,2288,4984,55,4
3492.848398865759,1569,2660,12,2648,4931,2283,4983,52,5
3499.8165859210962,1568,2671,12,2659,4932,2273,4981,49,7
3506.841204026908,1568,2669,12,2657,4932,2275,4984,52,4
3513.896899257991,1568,2666,12,2654,4932,2278,4984,52,4
3520.9424090939806,1568,2644,12,2632,4932,2300,4985,53,3
3528.0314350828626,1568,2646,12,2634,4932,2298,4985,53,3
3535.062045570454,1568,2649,12,2637,4932,2295,4985,53,3
3542.0246293551963,1568,2659,11,2648,4932,2284,4986,54,3
3549.113183470981,1567,2642,11,2631,4933,2302,4983,50,6
3556.1458009634002,1566,2634,11,2623,4934,2311,4982,48,7
3563.216247047657,1566,2631,12,2619,4934,2315,4983,49,5
3570.2817047328285,1566,2641,10,2631,4934,2303,4983,49,7
3577.2769770818236,1566,2645,8,2637,4934,2297,4982,48,10
3584.2535342766387,1566,2634,9,2625,4934,2309,4987,53,4
3591.323746207099,1566,2629,9,2620,4934,2314,4987,53,4
3598.310647970522,1566,2618,10,2608,4934,2326,4987,53,3
3605.2776746807103,1566,2604,10,2594,4934,2340,4987,53,3
3612.3499188204787,1565,2611,10,2601,4935,2334,4988,53,2
3619.396362246175,1565,2644,10,2634,4935,2301,4988,53,2
3626.414981606014,1565,2641,10,2631,4935,2304,4987,52,3
3633.350945947438,1564,2641,11,2630,4936,2306,4987,51,2
3640.529742372806,1564,2657,12,2645,4936,2291,4983,47,5
3647.569594608772,1563,2657,12,2645,4937,2292,4984,47,4
3654.451587168234,1563,2650,12,2638,4937,2299,4982,45,6
3661.72432579802,1562,2661,12,2649,4938,2289,4981,43,7
3668.880979678481,1562,2659,12,2647,4938,2291,4982,44,6
3675.932690166095,1562,2648,13,2635,4938,2303,4984,46,3
3682.9643370413714,1562,2645,13,2632,4938,2306,4982,44,5
3690.034097799217,1562,2642,13,2629,4938,2309,4982,44,5
3697.0364807405,1561,2639,13,2626,4939,2313,4983,44,4
3704.108402844199,1561,2633,13,2620,4939,2319,4983,44,4
3710.9451568154336,1561,2660,13,2647,4939,2292,4982,43,5
3718.1867453127575,1561,2682,13,2669,4939,2270,4981,42,6
3725.0922032286003,1560,2689,14,2675,4940,2265,4980,40,6
3732.192405279179,1559,2685,14,2671,4941,2270,4981,40,5
3739.3243118144524,1559,2715,14,2701,4941,2240,4981,40,5
3746.3221034957787,1558,2732,14,2718,4942,2224,4981,39,5
3753.366594816916,1555,2731,14,2717,4945,2228,4980,35,6
3760.4619839771367,1555,2731,14,2717,4945,2228,4981,36,5
3767.5135984297044,1553,2731,14,2717,4947,2230,4984,37,2
3774.508858204011,1553,2735,14,2721,4947,2226,4984,37,2
3781.6018257319065,1553,2731,14,2717,4947,2230,4984,37,2
3788.6353874435667,1551,2727,14,2713,4949,2236,4982,33,4
3795.503629495021,1551,2696,13,2683,4949,2266,4981,32,6
3802.5942223451534,1551,2686,13,2673,4949,2276,4981,32,6
3809.5787772898484,1551,2669,13,2656,4949,2293,4982,33,5
3816.674700485584,1551,2655,13,2642,4949,2307,4984,35,3
3823.716470911933,1551,2664,13,2651,4949,2298,4984,35,3
3830.850288832905,1551,2666,13,2653,4949,2296,4983,34,4
3837.559046355906,1551,2677,12,2665,4949,2284,4983,34,5
3844.8765211790364,1551,2669,12,2657,4949,2292,4982,33,6
3851.8859309157733,1550,2675,12,2663,4950,2287,4983,33,5
3858.9372160877824,1550,2662,12,2650,4950,2300,4984,34,4
3866.1455415968894,1550,2650,11,2639,4950,2311,4982,32,7
3873.1410803821545,1550,2650,11,2639,4950,2311,4983,33,6
3880.182347679727,1550,2642,11,2631,4950,2319,4985,35,4
3887.2573187144867,1550,2622,12,2610,4950,2340,4985,35,3
3894.247678574624,1550,2617,12,2605,4950,2345,4987,37,1
3901.290357789861,1550,2613,12,2601,4950,2349,4984,34,4
3908.277612454473,1550,2606,12,2594,4950,2356,4984,34,4
3915.2901337653543,1550,2620,12,2608,4950,2342,4986,36,2
3922.3254674221694,1550,2637,12,2625,4950,2325,4985,35,3
3929.415204294346,1549,2633,11,2622,4951,2329,4986,35,3
3936.4011245159845,1549,2637,10,2627,4951,2324,4988,37,2
3943.4417900666353,1549,2640,10,2630,4951,2321,4988,37,2
3950.477261204114,1549,2631,9,2622,4951,2329,4987,36,4
3957.629404941059,1549,2641,9,2632,4951,2319,4986,35,5
3964.539186912983,1549,2644,9,2635,4951,2316,4987,36,4
3971.653221916589,1549,2642,9,2633,4951,2318,4987,36,4
3978.753136127403,1549,2643,8,2635,4951,2316,4986,35,6
3985.827591081925,1549,2644,8,2636,4951,2315,4985,34,7
3992.978267997889,1549,2649,8,2641,4951,2310,4986,35,6
3999.9672394127765,1549,2650,6,2644,4951,2307,4988,37,6
4007.01374161091,1549,2635,6,2629,4951,2322,4991,40,3
4014.0484855817344,1548,2644,6,2638,4952,2314,4991,39,3
4021.024595384576,1548,2646,6,2640,4952,2312,4992,40,2
4028.1576927373208,1547,2646,6,2640,4953,2313,4993,40,1
4035.2458913011023,1547,2650,6,2644,4953,2309,4992,39,2
4042.2815477227714,1547,2652,6,2646,4953,2307,4990,37,4
4049.382367151186,1543,2645,6,2639,4957,2318,4989,32,5
4056.5288786924725,1543,2627,6,2621,4957,2336,4991,34,3
4063.619012381484,1541,2638,6,2632,4959,2327,4991,32,3
4071.058673188797,1541,2630,6,2624,4959,2335,4990,31,4
4078.0565387499464,1540,2644,7,2637,4960,2323,4990,30,3
4085.086309131361,1539,2646,7,2639,4961,2322,4991,30,2
4092.154132184334,1539,2654,7,2647,4961,2314,4991,30,2
4099.218774858952,1539,2650,7,2643,4961,2318,4990,29,3
4106.245063664373,1539,2648,7,2641,4961,2320,4989,28,4
4113.254575468038,1539,2651,6,2645,4961,2316,4990,29,4
4120.449998912388,1539,2645,6,2639,4961,2322,4991,30,3
4127.600985740562,1539,2646,6,2640,4961,2321,4992,31,2
4134.660801484523,1538,2637,5,2632,4962,2330,4991,29,4
4141.792719269525,1537,2658,6,2652,4963,2311,4992,29,2
4148.735574157601,1537,2657,6,2651,4963,2312,4991,28,3
4155.7886745632995,1537,2653,6,2647,4963,2316,4991,28,3
4162.924455276942,1537,2626,6,2620,4963,2343,4990,27,4
4169.912010800087,1537,2606,6,2600,4963,2363,4989,26,5
4176.966753694173,1537,2598,6,2592,4963,2371,4988,25,6
4183.973414446437,1537,2602,6,2596,4963,2367,4987,24,7
4190.860044992126,1537,2605,6,2599,4963,2364,4988,25,6
4197.979076500335,1537,2619,6,2613,4963,2350,4988,25,6
4205.031670439913,1536,2629,6,2623,4964,2341,4990,26,4
4212.106509936209,1536,2646,6,2640,4964,2324,4990,26,4
4219.169646813123,1536,2667,5,2662,4964,2302,4993,29,2
4226.026634572085,1536,2643,5,2638,4964,2326,4993,29,2
4233.3240892165595,1536,2616,5,2611,4964,2353,4992,28,3
4240.325417223744,1536,2603,5,2598,4964,2366,4993,29,2
4247.27299053028,1536,2613,5,2608,4964,2356,4992,28,3
4254.368610357348,1535,2621,5,2616,4965,2349,4992,27,3
4261.523770358317,1535,2639,5,2634,4965,2331,4991,26,4
4268.520405088365,1535,2630,6,2624,4965,2341,4992,27,2
4275.680052483197,1535,2628,6,2622,4965,2343,4993,28,1
4282.638295043667,1535,2625,6,2619,4965,2346,4994,29,0
4289.789005461787,1535,2633,6,2627,4965,2338,4993,28,1
4296.876243905378,1535,2665,6,2659,4965,2306,4993,28,1
4303.860852754262,1535,2682,6,2676,4965,2289,4992,27,2
4310.930263505889,1535,2666,6,2660,4965,2305,4991,26,3
4317.973357180238,1535,2654,6,2648,4965,2317,4992,27,2
4325.047586015051,1535,2658,6,2652,4965,2313,4993,28,1
4331.906719119997,1534,2664,6,2658,4966,2308,4993,27,1
4338.73372150804,1534,2658,6,2652,4966,2314,4993,27,1
4346.153521390653,1534,2639,6,2633,4966,2333,4992,26,2
4353.257572668184,1533,2639,6,2633,4967,2334,4992,25,2
4360.405828832795,1533,2634,5,2629,4967,2338,4991,24,4
4367.335881002408,1533,2650,5,2645,4967,2322,4992,25,3
4374.487584020084,1533,2652,5,2647,4967,2320,4993,26,2
4381.540464132399,1533,2660,5,2655,4967,2312,4991,24,4
4388.466660122553,1533,2655,5,2650,4967,2317,4992,25,3
4395.777265116008,1531,2665,5,2660,4969,2309,4991,22,4
4402.804556587709,1530,2672,5,2667,4970,2303,4991,21,4
4410.0350374310165,1529,2672,4,2668,4971,2303,4991,20,5
4417.102629360659,1529,2658,4,2654,4971,2317,4991,20,5
4424.183037747908,1529,2652,4,2648,4971,2323,4991,20,5
4431.21126864468,1529,2656,3,2653,4971,2318,4990,19,7
4438.209494500131,1529,2658,2,2656,4971,2315,4993,22,5
4445.353563013747,1529,2644,2,2642,4971,2329,4992,21,6
4452.382748021809,1528,2654,2,2652,4972,2320,4992,20,6
4459.433931613683,1527,2661,2,2659,4973,2314,4993,20,5
4466.470963987481,1526,2651,2,2649,4974,2325,4994,20,4
4473.486677905671,1526,2639,2,2637,4974,2337,4996,22,2
4480.85471844808,1526,2620,2,2618,4974,2356,4995,21,3
4487.89048454147,1526,2637,2,2635,4974,2339,4995,21,3
4494.883034942771,1526,2620,2,2618,4974,2356,4996,22,2
4501.9460183363335,1526,2629,2,2627,4974,2347,4996,22,2
4508.836169433955,1526,2660,2,2658,4974,2316,4996,22,2
4516.046884196753,1526,2670,2,2668,4974,2306,4997,23,1
4523.058508497864,1526,2686,2,2684,4974,2290,4997,23,1
4530.16982066998,1526,2691,2,2689,4974,2285,4997,23,1
4537.006394272749,1526,2688,2,2686,4974,2288,4997,23,1
4544.2820929264235,1526,2663,2,2661,4974,2313,4997,23,1
4551.484908698855,1526,2657,2,2655,4974,2319,4997,23,1
4558.52104252374,1526,2660,2,2658,4974,2316,4997,23,1
4565.631177701739,1526,2672,2,2670,4974,2304,4997,23,1
4572.680700831001,1526,2668,2,2666,4974,2308,4997,23,1
4579.811823499389,1526,2673,2,2671,4974,2303,4996,22,2
4586.89778458722,1525,2679,1,2678,4975,2297,4996,21,3
4593.754262441223,1525,2680,1,2679,4975,2296,4996,21,3
4600.960156027464,1525,2664,1,2663,4975,2312,4997,22,2
4608.081774997182,1524,2653,1,2652,4976,2324,4998,22,1
4615.125841436768,1524,2661,1,2660,4976,2316,4996,20,3
4622.10605484186,1524,2656,1,2655,4976,2321,4996,20,3
4629.15304575501,1524,2650,0,2650,4976,2326,4997,21,3
4636.092379196976,1524,2649,0,2649,4976,2327,4997,21,3
4643.122822896604,1524,2663,0,2663,4976,2313,4996,20,4
4650.166832544927,1524,2678,0,2678,4976,2298,4998,22,2
4657.219077924356,1524,2681,0,2681,4976,2295,4997,21,3
4664.204647201302,1524,2677,0,2677,4976,2299,4996,20,4
4671.236837609175,1524,2676,0,2676,4976,2300,4997,21,3
4678.212944608753,1524,2683,0,2683,4976,2293,4998,22,2
4685.562617643932,1524,2682,0,2682,4976,2294,4999,23,1
4692.551202801174,1524,2676,0,2676,4976,2300,5000,24,0
4699.59470235482,1524,2668,0,2668,4976,2308,4998,22,2
4706.508275564858,1524,2666,0,2666,4976,2310,4997,21,3
4713.606257674121,1524,2664,0,2664,4976,2312,4998,22,2
4720.7345642990795,1524,2657,0,2657,4976,2319,4997,21,3
4727.7014059978,1524,2650,0,2650,4976,2326,4997,21,3
4734.8257930211175,1524,2657,0,2657,4976,2319,4996,20,4
4741.739586925304,1524,2658,0,2658,4976,2318,4998,22,2
4748.867131434013,1524,2648,0,2648,4976,2328,4999,23,1
4755.80309208872,1524,2642,0,2642,4976,2334,4999,23,1
4762.833273160101,1524,2628,0,2628,4976,2348,4997,21,3
4769.955662611938,1524,2630,0,2630,4976,2346,4995,19,5
4776.901057467632,1522,2634,0,2634,4978,2344,4994,16,6
4783.99466489735,1522,2640,0,2640,4978,2338,4994,16,6
4791.132736616822,1522,2657,0,2657,4978,2321,4996,18,4
4798.176178804169,1522,2671,0,2671,4978,2307,4997,19,3
4805.267188184165,1522,2675,0,2675,4978,2303,4997,19,3
4812.186216961646,1521,2683,0,2683,4979,2296,4998,19,2
4819.326326219486,1521,2692,0,2692,4979,2287,4998,19,2
4826.225091914001,1519,2686,0,2686,4981,2295,4999,18,1
4833.31033543105,1518,2687,0,2687,4982,2295,4999,17,1
4840.327872293902,1518,2705,0,2705,4982,2277,4999,17,1
4847.316238652838,1517,2716,0,2716,4983,2267,4999,16,1
4854.409069733486,1517,2743,0,2743,4983,2240,4998,15,2
4861.383062780056,1516,2729,0,2729,4984,2255,4999,15,1
4868.625501481441,1516,2760,0,2760,4984,2224,4998,14,2
4875.706374495692,1516,2739,0,2739,4984,2245,4999,15,1
4882.721352821027,1515,2751,0,2751,4985,2234,4998,13,2
4889.751331726124,1515,2758,0,2758,4985,2227,4999,14,1
4896.770175368533,1515,2752,0,2752,4985,2233,4999,14,1
4903.828212031381,1515,2761,0,2761,4985,2224,4997,12,3
4910.814458168715,1515,2761,0,2761,4985,2224,4998,13,2
4917.851453561044,1515,2747,0,2747,4985,2238,4998,13,2
4924.85294343684,1515,2740,0,2740,4985,2245,5000,15,0
4931.892911059873,1515,2755,0,2755,4985,2230,5000,15,0
4938.982802240518,1515,2744,0,2744,4985,2241,5000,15,0
4946.142266268923,1515,2740,0,2740,4985,2245,4999,14,1
4953.21765970054,1515,2742,0,2742,4985,2243,4999,14,1
4960.166994735888,1515,2751,0,2751,4985,2234,4999,14,1
4967.185234646066,1515,2744,0,2744,4985,2241,5000,15,0
4974.308343164315,1515,2742,0,2742,4985,2243,4999,14,1
4981.272593002272,1514,2739,0,2739,4986,2247,4999,13,1
4988.291867844189,1514,2735,0,2735,4986,2251,5000,14,0
4995.252156933823,1514,2737,0,2737,4986,2249,4999,13,1
5002.290140599557,1514,2720,0,2720,4986,2266,4998,12,2
5009.318121906541,1514,2719,0,2719,4986,2267,4998,12,2
5016.31943895516,1514,2723,0,2723,4986,2263,4999,13,1
5023.380615651745,1514,2708,0,2708,4986,2278,4999,13,1
5030.356540801698,1513,2708,0,2708,4987,2279,4999,12,1
5037.4006293070615,1513,2696,0,2696,4987,2291,4999,12,1
5044.352135597706,1513,2669,0,2669,4987,2318,4999,12,1
5051.4682171231725,1513,2664,0,2664,4987,2323,4999,12,1
5058.517374059014,1513,2654,0,2654,4987,2333,4999,12,1
5065.531146700558,1513,2652,0,2652,4987,2335,4999,12,1
5072.538439136818,1513,2653,0,2653,4987,2334,5000,13,0
5079.560793984844,1513,2651,0,2651,4987,2336,5000,13,0
5086.605987846267,1513,2636,0,2636,4987,2351,5000,13,0
5093.62726458813,1512,2629,0,2629,4988,2359,5000,12,0
5100.702075252062,1512,2615,0,2615,4988,2373,5000,12,0
5107.543483543636,1512,2621,0,2621,4988,2367,5000,12,0
5114.871976082974,1512,2630,0,2630,4988,2358,5000,12,0
5121.881308785079,1512,2636,0,2636,4988,2352,5000,12,0
5129.133951400925,1512,2628,0,2628,4988,2360,5000,12,0
5136.187898655477,1512,2633,0,2633,4988,2355,5000,12,0
5143.122499548406,1512,2649,0,2649,4988,2339,5000,12,0
5150.1883529862225,1511,2649,0,2649,4989,2340,5000,11,0
5157.224969368889,1511,2674,0,2674,4989,2315,5000,11,0
5164.15754693753,1510,2666,0,2666,4990,2324,5000,10,0
5171.334030058594,1510,2684,0,2684,4990,2306,5000,10,0
5178.375991246459,1510,2690,0,2690,4990,2300,5000,10,0
5185.370358181042,1510,2692,0,2692,4990,2298,5000,10,0
5192.41506578278,1510,2700,0,2700,4990,2290,4999,9,1
5199.3212462117635,1510,2721,0,2721,4990,2269,4998,8,2
5206.506250972756,1509,2716,0,2716,4991,2275,4999,8,1
5213.566182492216,1509,2719,0,2719,4991,2272,4999,8,1
5220.456136764886,1509,2707,0,2707,4991,2284,4999,8,1
5227.834528735898,1509,2696,0,2696,4991,2295,4999,8,1
5234.918591542465,1509,2696,0,2696,4991,2295,4998,7,2
5241.793880812485,1509,2697,0,2697,4991,2294,4998,7,2
5248.888269262285,1509,2694,0,2694,4991,2297,4998,7,2
5255.86298411824,1509,2683,0,2683,4991,2308,5000,9,0
5263.068485962788,1509,2684,0,2684,4991,2307,5000,9,0
5270.078399001714,1509,2676,0,2676,4991,2315,4999,8,1
5277.122234881061,1508,2664,0,2664,4992,2328,4999,7,1
5284.17214151348,1508,2677,0,2677,4992,2315,4999,7,1
5291.103805972565,1507,2686,0,2686,4993,2307,4999,6,1
5298.184564531529,1507,2698,0,2698,4993,2295,4999,6,1
5305.436349475524,1507,2680,0,2680,4993,2313,4999,6,1
5312.489523097878,1507,2679,0,2679,4993,2314,4999,6,1
5319.402755586377,1507,2682,0,2682,4993,2311,4999,6,1
5326.537511275921,1507,2691,1,2690,4993,2303,4999,6,0
5333.570805723946,1507,2681,1,2680,4993,2313,4999,6,0
5340.666773200969,1507,2680,1,2679,4993,2314,4999,6,0
5347.684012333369,1507,2684,1,2683,4993,2310,4999,6,0
5354.630465127296,1507,2684,1,2683,4993,2310,4999,6,0
5361.732566624408,1507,2661,1,2660,4993,2333,4998,5,1
5368.758838199495,1507,2675,1,2674,4993,2319,4998,5,1
5375.767241794706,1507,2677,1,2676,4993,2317,4998,5,1
5382.777890789756,1507,2688,1,2687,4993,2306,4998,5,1
5389.799074407641,1507,2678,1,2677,4993,2316,4998,5,1
5396.8016916277775,1507,2681,1,2680,4993,2313,4999,6,0
5403.884205497758,1507,2665,1,2664,4993,2329,4999,6,0
5410.803297439407,1507,2654,1,2653,4993,2340,4999,6,0
5417.994475333679,1507,2668,1,2667,4993,2326,4999,6,0
5425.214689542649,1507,2656,1,2655,4993,2338,4999,6,0
5432.3173247951945,1507,2657,1,2656,4993,2337,4999,6,0
5439.458337472181,1507,2653,1,2652,4993,2341,4999,6,0
5446.479652468741,1507,2655,1,2654,4993,2339,4999,6,0
5453.549493571575,1507,2657,1,2656,4993,2337,4998,5,1
5460.645361253068,1507,2654,2,2652,4993,2341,4998,5,0
5467.764556876007,1507,2643,2,2641,4993,2352,4998,5,0
5474.686033737141,1507,2647,2,2645,4993,2348,4998,5,0
5481.510991632259,1506,2630,2,2628,4994,2366,4998,4,0
5488.898848679165,1506,2634,2,2632,4994,2362,4998,4,0
5496.000933939785,1506,2641,2,2639,4994,2355,4997,3,1
5502.86300212867,1506,2656,2,2654,4994,2340,4998,4,0
5510.068124482559,1506,2658,2,2656,4994,2338,4998,4,0
5517.089494251661,1506,2670,2,2668,4994,2326,4998,4,0
5524.0135544122295,1506,2660,2,2658,4994,2336,4997,3,1
5531.147108399071,1506,2664,2,2662,4994,2332,4998,4,0
5538.091028939106,1506,2657,2,2655,4994,2339,4998,4,0
5545.173352931302,1506,2669,2,2667,4994,2327,4997,3,1
5552.196230110215,1506,2660,2,2658,4994,2336,4997,3,1
5559.21036702038,1506,2669,2,2667,4994,2327,4997,3,1
5566.406326685018,1506,2667,2,2665,4994,2329,4997,3,1
5573.475192002158,1506,2672,2,2670,4994,2324,4998,4,0
5580.442136518905,1506,2686,2,2684,4994,2310,4998,4,0
5587.482905175242,1506,2679,2,2677,4994,2317,4998,4,0
5594.628136604307,1506,2683,2,2681,4994,2313,4998,4,0
5601.6405299063645,1506,2695,2,2693,4994,2301,4998,4,0
5608.710058493036,1506,2669,2,2667,4994,2327,4998,4,0
5615.721865704239,1506,2672,2,2670,4994,2324,4998,4,0
5622.792090267487,1506,2667,2,2665,4994,2329,4998,4,0
5629.906428633152,1506,2658,2,2656,4994,2338,4998,4,0
5636.918955059213,1506,2673,2,2671,4994,2323,4998,4,0
5643.930836240486,1506,2679,2,2677,4994,2317,4998,4,0
5650.959820366031,1506,2686,2,2684,4994,2310,4998,4,0
5658.007314797374,1506,2691,2,2689,4994,2305,4998,4,0
5665.076383878773,1506,2700,2,2698,4994,2296,4998,4,0
5672.072328731373,1506,2716,2,2714,4994,2280,4997,3,1
5679.029893501235,1506,2712,2,2710,4994,2284,4997,3,1
5686.110546548292,1506,2717,2,2715,4994,2279,4997,3,1
5693.153338804364,1506,2709,1,2708,4994,2286,4997,3,2
5700.07064712121,1506,2705,0,2705,4994,2289,4997,3,3
5707.265969096945,1506,2692,0,2692,4994,2302,4998,4,2
5714.317550547811,1506,2694,0,2694,4994,2300,4998,4,2
5721.37989706617,1505,2677,0,2677,4995,2318,4997,2,3
5728.387094788015,1505,2672,0,2672,4995,2323,4997,2,3
5735.3955277741725,1505,2674,0,2674,4995,2321,4998,3,2
5742.456258780526,1505,2688,0,2688,4995,2307,4998,3,2
5749.49410109447,1505,2690,0,2690,4995,2305,4998,3,2
5756.433529152499,1505,2687,0,2687,4995,2308,4999,4,1
5763.638030772661,1505,2681,0,2681,4995,2314,5000,5,0
5770.7385929090005,1505,2673,0,2673,4995,2322,5000,5,0
5777.833387544013,1505,2672,0,2672,4995,2323,5000,5,0
5784.854750617383,1505,2675,0,2675,4995,2320,4999,4,1
5791.905242164783,1505,2655,0,2655,4995,2340,4999,4,1
5798.925953522825,1505,2666,0,2666,4995,2329,4999,4,1
5806.075964201464,1505,2676,0,2676,4995,2319,4999,4,1
5813.105223199214,1505,2680,0,2680,4995,2315,4999,4,1
5820.101874510288,1505,2685,0,2685,4995,2310,5000,5,0
5827.129839740704,1505,2686,0,2686,4995,2309,4998,3,2
5834.147298293318,1505,2684,0,2684,4995,2311,4999,4,1
5841.215864991881,1505,2664,0,2664,4995,2331,4999,4,1
5848.221433463191,1505,2675,0,2675,4995,2320,4999,4,1
5855.209489229858,1505,2680,0,2680,4995,2315,4999,4,1
5862.243320090902,1505,2679,0,2679,4995,2316,4999,4,1
5869.263658156805,1505,2694,0,2694,4995,2301,4999,4,1
5876.374546959233,1505,2696,0,2696,4995,2299,5000,5,0
5883.427444516726,1505,2686,0,2686,4995,2309,5000,5,0
5890.4270735993405,1505,2675,0,2675,4995,2320,4999,4,1
5897.416657589314,1505,2676,0,2676,4995,2319,5000,5,0
5904.506124761488,1505,2665,0,2665,4995,2330,5000,5,0
5911.586873940201,1505,2668,0,2668,4995,2327,5000,5,0
5918.624261357017,1504,2695,0,2695,4996,2301,5000,4,0
5925.681801638329,1504,2697,0,2697,4996,2299,5000,4,0
5932.701244606641,1504,2687,0,2687,4996,2309,5000,4,0
5939.818651216509,1504,2690,0,2690,4996,2306,5000,4,0
5946.865740258295,1504,2697,0,2697,4996,2299,5000,4,0
5953.848409095176,1504,2682,0,2682,4996,2314,5000,4,0
5960.904286855384,1504,2671,0,2671,4996,2325,5000,4,0
5967.956848894546,1504,2685,0,2685,4996,2311,5000,4,0
5975.07455450222,1504,2687,0,2687,4996,2309,5000,4,0
5982.113479477952,1504,2689,0,2689,4996,2307,5000,4,0
5989.172451936639,1504,2704,0,2704,4996,2292,5000,4,0
5996.213562621824,1504,2691,0,2691,4996,2305,5000,4,0
6003.3622674442195,1504,2698,0,2698,4996,2298,5000,4,0
6010.272009746447,1504,2699,0,2699,4996,2297,5000,4,0
6017.409331541171,1504,2718,0,2718,4996,2278,5000,4,0
6024.400909295334,1504,2729,0,2729,4996,2267,5000,4,0
6031.281775595025,1504,2726,0,2726,4996,2270,5000,4,0
6038.6102478892835,1504,2709,0,2709,4996,2287,5000,4,0
6045.717836634161,1504,2711,0,2711,4996,2285,5000,4,0
6052.739729014775,1504,2720,0,2720,4996,2276,5000,4,0
6059.727791532132,1504,2714,0,2714,4996,2282,5000,4,0
