Time,sp_0,sp_1,sp_2,sp_3,sp_4,sp_5,sp_6,sp_7,sp_8,sp_9,sp_10
286.5014298577943,3,4,93,4,4,1,1,1,7,0,0
287.6000761960506,1,4,91,4,4,1,1,1,7,1,1
288.6610435076255,0,4,90,5,5,1,0,1,7,1,2
289.6304874706382,0,4,90,4,4,1,1,0,6,3,1
290.7046165490824,0,4,90,4,4,1,1,0,6,2,2
292.36442053327823,0,4,90,4,4,1,1,0,6,2,2
293.4958788953306,0,4,90,4,4,1,1,0,6,1,3
294.9390905919957,0,4,90,4,4,2,0,0,6,1,3
295.9307152037331,0,4,90,4,4,2,0,1,7,1,2
297.26658845996474,0,4,90,3,3,1,2,1,7,1,2
298.4110852601891,0,6,90,3,3,1,0,3,7,1,2
299.3362321433532,0,6,90,3,3,1,0,4,8,1,1
300.70840577022193,0,6,90,3,3,1,0,4,8,2,0
302.0374710561511,0,6,90,3,3,1,0,3,7,1,2
303.44578908081155,0,7,90,3,3,0,0,4,7,1,2
304.6119407901206,0,6,90,3,3,1,0,3,7,1,2
305.31912248287676,0,6,90,3,3,1,0,3,7,0,3
306.5471628441623,0,6,90,3,3,1,0,4,8,1,1
308.17362013580265,0,6,90,3,3,0,1,4,8,0,2
309.75191311823863,0,6,90,2,2,1,1,4,8,1,1
310.7496137946823,0,7,90,3,3,0,0,6,9,1,0
312.64531494343015,0,6,90,3,3,1,0,5,9,0,1
313.4297943272905,1,6,91,3,3,1,0,5,9,0,0
315.5462493778726,1,6,91,2,2,2,0,3,7,0,2
316.00492082757745,1,6,91,2,2,1,1,3,7,1,1
318.0525513022154,1,6,91,2,2,1,1,3,7,0,2
319.2178195984057,1,6,91,2,2,1,1,3,7,0,2
320.64866394667206,1,6,91,2,2,0,2,3,7,1,1
322.0657710264299,1,6,91,3,3,0,1,3,7,1,1
323.2497231105302,1,6,91,3,3,1,0,3,7,1,1
324.2037109926794,1,6,91,3,3,0,1,2,6,3,0
325.89557948799984,0,6,90,3,3,0,1,1,5,5,0
327.1187668834659,0,6,90,3,3,1,0,1,5,3,2
327.61761432399055,1,6,91,3,3,1,0,1,5,2,2
329.258462056684,2,6,92,3,3,0,1,1,5,2,1
330.27711520944547,2,6,92,3,3,0,1,1,5,2,1
331.3702768743918,2,6,92,3,3,1,0,1,5,3,0
332.4820757752961,2,6,92,3,3,0,1,1,5,2,1
333.5411403138527,1,6,91,3,3,0,1,2,6,0,3
334.6274719867904,1,6,91,3,3,0,1,2,6,2,1
335.67494390157907,1,6,91,3,3,1,0,2,6,1,2
337.1831864543439,0,6,90,3,3,1,0,2,6,1,3
338.02099290671663,0,6,90,3,3,1,0,3,7,2,1
339.85773278764657,0,6,90,4,4,0,0,3,7,1,2
340.7305562738536,0,6,90,4,4,0,0,3,7,2,1
341.7305910967849,0,6,90,3,3,1,0,3,7,2,1
343.0941314258916,0,6,90,3,3,1,0,3,7,2,1
343.1931158000735,0,6,90,3,3,1,0,3,7,1,2
345.54728381092184,0,5,90,3,3,0,2,2,7,2,1
346.98652630545695,0,5,90,3,3,2,0,2,7,1,2
348.09343311437243,0,5,90,3,3,0,2,2,7,2,1
349.1425062788346,0,5,90,3,3,2,0,3,8,1,1
349.6894431295341,0,5,90,3,3,1,1,3,8,1,1
351.981405355066,0,5,90,3,3,1,1,4,9,1,0
353.722992319629,0,5,90,4,4,0,1,4,9,1,0
355.175023791994,0,5,90,3,3,1,1,4,9,1,0
356.26001100656254,0,6,90,3,3,1,0,5,9,1,0
357.01805090656666,0,6,90,3,3,0,1,5,9,1,0
358.8280780628476,0,5,90,3,3,2,0,4,9,1,0
359.6961336342247,0,5,90,3,3,0,2,4,9,0,1
360.8065201407486,0,5,90,3,3,1,1,4,9,0,1
362.5834421685897,0,5,90,3,3,1,1,4,9,1,0
363.9462432256533,0,5,90,3,3,1,1,4,9,1,0
365.29118365963984,0,4,90,3,3,0,3,3,9,0,1
367.4611853673956,0,3,90,4,4,2,1,2,9,0,1
368.1703570444959,0,3,90,4,4,2,1,2,9,0,1
369.5711667924462,0,3,90,4,4,2,1,2,9,1,0
370.77996867399327,0,3,90,4,4,2,1,2,9,0,1
371.98904910998345,0,3,90,4,4,1,2,2,9,1,0
372.65955571004775,0,4,90,4,4,1,1,2,8,1,1
374.0752778022175,0,4,90,4,4,2,0,2,8,2,0
375.5549876704106,0,4,90,4,4,2,0,2,8,0,2
376.33913660682384,2,5,92,4,4,1,0,3,8,0,0
377.2294988429882,2,5,92,4,4,1,0,2,7,1,0
378.1020437387152,1,5,91,5,5,0,0,2,7,2,0
379.0782442938237,1,5,91,5,5,0,0,2,7,2,0
379.97952680383236,1,5,91,5,5,0,0,2,7,1,1
381.26839466560847,1,5,91,5,5,0,0,2,7,1,1
382.908129478578,1,5,91,5,5,0,0,2,7,2,0
384.41796969555685,1,5,91,4,4,0,1,2,7,1,1
384.9359721774139,1,5,91,4,4,1,0,2,7,2,0
387.1359669147919,1,5,91,4,4,0,1,2,7,2,0
388.4531207165633,1,5,91,4,4,0,1,2,7,1,1
389.5946610514188,1,5,91,4,4,1,0,2,7,1,1
390.1946729372149,1,5,91,5,5,0,0,2,7,0,2
391.7512317582325,1,5,91,5,5,0,0,2,7,1,1
393.9522505491191,0,5,90,5,5,0,0,2,7,2,1
394.85428727346965,0,5,90,5,5,0,0,3,8,1,1
396.005408238712,0,5,90,5,5,0,0,3,8,1,1
397.9384849202937,0,5,90,5,5,0,0,3,8,1,1
398.5618663267157,0,5,90,5,5,0,0,3,8,0,2
400.3560083741935,0,5,90,5,5,0,0,3,8,1,1
401.5206189327445,0,5,90,5,5,0,0,4,9,1,0
403.44789972990554,0,5,90,5,5,0,0,4,9,0,1
405.4910247717685,0,5,90,5,5,0,0,4,9,0,1
407.8764583254601,0,4,90,5,5,1,0,2,8,2,0
409.3126439502591,0,4,90,5,5,1,0,3,9,0,1
411.0419722974445,0,4,90,5,5,0,1,3,9,1,0
412.01721168014586,0,4,90,5,5,1,0,3,9,1,0
413.21252308775087,0,4,90,5,5,1,0,3,9,0,1
414.01894512400605,0,4,90,5,5,0,1,3,9,0,1
415.62999809610136,1,4,91,5,5,0,1,2,8,1,0
417.4326042032674,1,4,91,5,5,1,0,2,8,0,1
418.7644691467486,1,4,91,5,5,0,1,2,8,0,1
420.1755473489034,0,4,90,5,5,1,0,1,7,0,3
421.36765839787836,0,4,90,5,5,1,0,1,7,1,2
422.3294678641614,0,4,90,5,5,0,1,1,7,1,2
423.2439773094996,0,4,90,5,5,0,1,1,7,1,2
425.0532865078,0,4,90,5,5,0,1,1,7,2,1
426.2111416886684,0,4,90,6,6,0,0,1,7,1,2
427.2828022453371,0,4,90,6,6,0,0,1,7,0,3
429.46670203288693,0,4,90,6,6,0,0,1,7,2,1
430.581744918663,0,4,90,6,6,0,0,1,7,1,2
431.318672511431,0,4,90,6,6,0,0,1,7,3,0
432.36470826192084,0,4,90,6,6,0,0,1,7,0,3
433.868998351075,0,4,90,6,6,0,0,1,7,2,1
435.39441924111463,0,4,90,5,5,0,1,2,8,2,0
436.3744992622887,0,4,90,5,5,1,0,2,8,1,1
437.9157231160139,0,4,90,5,5,1,0,2,8,1,1
438.92032569779906,0,3,90,5,5,1,1,1,8,0,2
440.1634174236708,0,3,90,5,5,1,1,1,8,1,1
441.2724011156139,0,3,90,5,5,1,1,2,9,1,0
442.53628289767784,1,3,91,5,5,0,2,2,9,0,0
443.5160728802054,1,3,91,5,5,1,1,2,9,0,0
444.3655473092106,1,3,91,5,5,1,1,1,8,1,0
445.45654415509443,1,3,91,5,5,1,1,1,8,1,0
448.0390282267897,0,3,90,6,6,0,1,1,8,0,2
449.4981949383272,0,3,90,6,6,0,1,1,8,0,2
450.32997885440733,0,3,90,6,6,1,0,2,9,1,0
451.4628885985131,0,3,90,6,6,0,1,2,9,0,1
452.9301921416642,1,3,91,6,6,0,1,2,9,0,0
454.5960563919023,1,3,91,6,6,0,1,2,9,0,0
456.83448897134764,0,3,90,6,6,0,1,2,9,1,0
457.36582959960816,0,4,90,6,6,0,0,3,9,0,1
459.5718480736073,1,4,91,6,6,0,0,3,9,0,0
462.10706273103114,0,4,90,5,5,0,1,3,9,0,1
463.6167363392594,0,4,90,4,4,0,2,3,9,1,0
464.71490558758,0,4,90,4,4,1,1,3,9,1,0
465.92172681573976,0,4,90,4,4,0,2,3,9,1,0
466.797841110641,0,4,90,4,4,1,1,2,8,2,0
468.59941607121925,0,4,90,4,4,1,1,2,8,1,1
469.1445781178741,0,4,90,4,4,0,2,2,8,1,1
470.97580189922405,0,4,90,4,4,2,0,2,8,1,1
471.98318139994024,0,4,90,4,4,1,1,1,7,2,1
473.2667398761445,0,4,90,4,4,2,0,1,7,1,2
474.5535431728349,0,4,90,4,4,1,1,1,7,1,2
475.8565235746166,0,4,90,4,4,1,1,1,7,2,1
477.0359156824689,1,4,91,4,4,1,1,1,7,1,1
478.02243734063666,1,4,91,4,4,0,2,1,7,1,1
479.1953902582541,1,4,91,5,5,1,0,2,8,0,1
479.9087232374688,1,4,91,5,5,0,1,2,8,1,0
481.3542661756485,0,4,90,5,5,1,0,2,8,1,1
481.97043349911917,0,4,90,5,5,0,1,3,9,0,1
483.87083168443775,0,4,90,5,5,0,1,2,8,2,0
484.0839980056575,0,4,90,5,5,0,1,2,8,1,1
486.0426167415554,0,4,90,4,4,2,0,2,8,1,1
487.5108933233447,0,4,90,4,4,0,2,2,8,2,0
488.5447990324903,0,5,90,4,4,1,0,3,8,2,0
489.1416484183362,0,5,90,4,4,0,1,3,8,2,0
490.41283181366873,0,5,90,4,4,0,1,3,8,2,0
492.0659259869073,0,5,90,4,4,1,0,3,8,1,1
492.91554388299215,0,5,90,4,4,0,1,3,8,1,1
494.25715757552445,0,5,90,4,4,0,1,3,8,1,1
495.39964629562036,0,5,90,4,4,1,0,3,8,1,1
496.2866314004652,0,5,90,4,4,0,1,3,8,2,0
497.83179714150435,0,5,90,4,4,1,0,2,7,2,1
498.896447944809,0,5,90,4,4,0,1,2,7,2,1
499.9738908358022,0,5,90,4,4,1,0,2,7,2,1
501.19903763778393,0,5,90,4,4,0,1,2,7,2,1
502.0422869071459,0,5,90,4,4,1,0,2,7,1,2
504.03348202078337,0,5,90,4,4,0,1,2,7,2,1
505.0686972874779,0,5,90,4,4,0,1,2,7,2,1
505.1789643864127,0,5,90,4,4,1,0,2,7,2,1
506.8535447526209,0,5,90,3,3,1,1,2,7,1,2
508.4207260119858,0,6,90,3,3,0,1,2,6,3,1
509.0157732166774,0,6,90,3,3,1,0,3,7,2,1
510.33384415511983,0,6,90,3,3,1,0,3,7,2,1
511.6492119064064,0,6,90,3,3,1,0,4,8,1,1
512.0980457339691,0,6,90,3,3,0,1,4,8,2,0
513.561340297199,0,7,90,3,3,0,0,5,8,0,2
515.1466559153062,0,7,90,3,3,0,0,5,8,1,1
515.3610526523826,0,7,90,3,3,0,0,5,8,2,0
517.477290319916,0,7,90,3,3,0,0,5,8,1,1
519.9408755238121,1,7,91,3,3,0,0,5,8,1,0
520.8157104329082,0,7,90,3,3,0,0,5,8,0,2
521.9667182930922,1,5,91,3,3,0,2,3,8,1,0
523.7589762131029,1,5,91,3,3,0,2,3,8,1,0
524.9516382978603,1,5,91,2,2,1,2,3,8,0,1
526.0442387417432,1,5,91,2,2,1,2,2,7,2,0
527.2733120101916,1,5,91,2,2,3,0,2,7,2,0
528.2892796291744,0,5,90,2,2,2,1,2,7,2,1
529.5711762682653,0,6,90,2,2,1,1,3,7,2,1
530.6276656934903,0,6,90,2,2,1,1,3,7,1,2
531.5457392833073,0,6,90,2,2,1,1,3,7,1,2
532.8663332233394,1,6,91,2,2,1,1,3,7,2,0
534.0937856215683,1,6,91,1,1,1,2,3,7,1,1
535.1010361729185,1,6,91,3,3,1,0,3,7,1,1
536.9614567368724,0,6,90,3,3,0,1,3,7,2,1
538.2646066040926,0,6,90,3,3,1,0,3,7,0,3
539.5029498950072,0,6,90,3,3,1,0,3,7,2,1
540.5438175826176,1,6,91,3,3,0,1,3,7,2,0
541.4504527737831,1,6,91,3,3,1,0,4,8,1,0
541.8827617829651,1,6,91,3,3,1,0,4,8,1,0
543.8023864356373,0,5,90,3,3,1,1,3,8,1,1
544.7477570320005,0,5,90,3,3,0,2,3,8,1,1
546.5824997068612,0,6,90,3,3,1,0,4,8,0,2
547.9277897030345,0,5,90,3,3,0,2,3,8,0,2
549.6282695323696,0,5,90,3,3,1,1,3,8,1,1
550.6570944734196,0,5,90,3,3,1,1,3,8,2,0
552.0184817815755,0,5,90,3,3,0,2,3,8,1,1
552.6969241281047,1,5,91,3,3,1,1,3,8,0,1
554.3052395173368,0,5,90,3,3,0,2,3,8,1,1
555.5636909221663,0,5,90,3,3,0,2,3,8,2,0
557.1820731965153,0,5,90,3,3,0,2,3,8,1,1
558.082965351346,0,5,90,3,3,1,1,3,8,1,1
558.705658428764,0,5,90,3,3,0,2,4,9,0,1
559.9700182827122,0,7,90,3,3,0,0,6,9,0,1
560.8001670924783,0,7,90,3,3,0,0,6,9,1,0
562.5708097155629,0,7,90,3,3,0,0,6,9,1,0
563.9662278311315,0,7,90,3,3,0,0,6,9,1,0
566.0068002435283,0,7,90,3,3,0,0,7,10,0,0
572.1297378757047,0,6,90,2,2,2,0,6,10,0,0
573.2097317465873,0,6,90,2,2,1,1,5,9,0,1
574.4961135750575,0,6,90,2,2,0,2,5,9,0,1
575.4860261758013,0,6,90,2,2,1,1,5,9,1,0
577.159775915954,0,6,90,2,2,1,1,5,9,0,1
578.595339066077,0,6,90,2,2,2,0,4,8,2,0
579.4520035872983,1,6,91,2,2,2,0,4,8,0,1
580.5072039518872,1,6,91,3,3,0,1,4,8,1,0
582.3823419738158,1,6,91,3,3,0,1,4,8,1,0
584.1267748560715,0,6,90,3,3,1,0,4,8,1,1
585.6485223887244,0,6,90,3,3,1,0,4,8,1,1
586.3704710343812,0,6,90,3,3,1,0,4,8,1,1
587.6805850218896,1,6,91,3,3,0,1,4,8,0,1
589.1414729338525,1,6,91,3,3,1,0,4,8,0,1
590.5783489241712,1,5,91,3,3,0,2,2,7,1,1
591.5559036421569,1,5,91,3,3,1,1,2,7,1,1
593.0430842361601,1,5,91,3,3,2,0,2,7,0,2
594.0569715960307,1,5,91,4,4,0,1,2,7,1,1
594.9613488077649,1,5,91,4,4,1,0,2,7,0,2
596.2425852001662,0,5,90,4,4,1,0,2,7,1,2
597.2099549827998,0,5,90,4,4,1,0,2,7,2,1
598.2197899120573,0,5,90,4,4,0,1,2,7,2,1
599.5467157145756,0,5,90,4,4,1,0,1,6,1,3
600.7820767339348,0,5,90,5,5,0,0,1,6,3,1
