Time	F0 (Mean)	F1 (Mean)	sp_15 (Mean)	F0 (Std)	F1 (Std)	sp_15 (Std)
32.1383376744042	35.5277793689388	62.7467032682541	9.12483408585733E-05	3.46328985733885	4.10138934015047	0.00955247331030442
35.3451494261512	33.8423904690144	62.2916633172561	0.00014829661763531	3.41078166964172	4.1099720566735	0.0121778463841524
38.872642353073	32.2635538596286	61.9247485410567	0.000239512277167926	3.36140708032656	4.1171084059927	0.0154764349697684
42.4532949572449	30.9021485962242	61.6569592661131	0.000371217394701585	3.31911267110864	4.12246343565925	0.0192674396828307
46.3920128218339	29.632468990969	61.4485850926108	0.000573670653019952	3.28043586816916	4.12675989218873	0.0239521826668914
50.7246024728819	28.4583848008201	61.2909788419237	0.000883368117075605	3.24593469581087	4.13013946114476	0.0297228284803328
55.4904510890347	27.3828759131501	61.1753059434697	0.00135447139496671	3.21596912388919	4.13273015168706	0.0368054280018498
60.7328845668028	26.4084863338973	61.093479997192	0.00206660328252133	3.19065936722348	4.13463421499718	0.0454638504495489
66.4995613923477	25.5366822172605	61.0380211830778	0.00313566300021209	3.16994064426077	4.13597190538326	0.0560037663882517
72.842905900447	24.7668052577837	61.0016120604341	0.00472861499019919	3.15363976430774	4.13691137652715	0.0687765178905652
79.8205848593563	24.0957060431031	60.977355849641	0.00708343355031809	3.14148763878682	4.13763333917218	0.0841828698749399
87.4960317141566	23.5183514530692	60.9597165761372	0.0105356846708697	3.13307440583238	4.13826790442611	0.10267688814426
95.9390232544368	23.0291644156364	60.9454586762751	0.0155536576729469	3.12785900275179	4.13888356453727	0.124770518115186
105.226313948745	22.620317306285	60.9317539570296	0.0227837609770961	3.12516702954356	4.13953684853311	0.151036900860415
115.442333712484	22.2824563246138	60.9161314444742	0.0331095768856149	3.12434452845617	4.14029574085498	0.182116339393056
126.679955452597	22.0063090711306	60.8970886361804	0.0477264290513421	3.12489246250775	4.14122432436835	0.218720257189174
139.041339366722	21.7829290472709	60.8735222913291	0.0682297614751918	3.12642416962333	4.14236652138197	0.26162637460127
152.638861672258	21.6049528181292	60.8442666041361	0.0967230516387498	3.12867327803749	4.14375348691611	0.311678061346214
167.596136208349	21.4618720059023	60.8073766645294	0.135944988276147	3.1312636919976	4.14542548359631	0.369781894464521
184.049138198048	21.3398676292843	60.7606007544168	0.189519545558563	3.13382456169121	4.14742317204007	0.437047849241837
202.147440386718	21.2329728283275	60.7018256924496	0.261776502939925	3.13619835608461	4.14978350509923	0.514320632316879
222.055572794254	21.1393775560944	60.628681327848	0.357885845815665	3.13828951569102	4.15254495686662	0.602319564071228
243.954518442544	21.0540895650283	60.5385685410258	0.484268046522166	3.13999997323425	4.15573341055319	0.702006945057801
268.043358655663	20.9723303611456	60.4286369696287	0.648454584245617	3.14125076416403	4.15937167395595	0.814304937821829
294.541082890094	20.8903731937634	60.2958007076101	0.859034409646746	3.14199639557421	4.16348852089414	0.940060903099769
323.688579547968	20.8071033855404	60.1367342461371	1.12531792205692	3.14223493278081	4.16814150171773	1.07996857174366
355.750825871629	20.7226785533873	59.9477580452725	1.45719858114627	3.14199381934366	4.17344211193396	1.23466906642654
391.019296827657	20.6367073428542	59.7246245845207	1.86522746694778	3.14131113443062	4.17957896692578	1.4049000306225
429.814614879287	20.547640696989	59.4622614311158	2.3609874963605	3.140223167986	4.18682850429789	1.59162376708983
472.489464736081	20.4540992103353	59.1546180398291	2.95729485734643	3.13876426930305	4.1955630844002	1.79597682936683
519.431799578553	20.3549991854223	58.7946735747355	3.66865597922341	3.1369788426472	4.20623583410438	2.01920504849302
571.068367905273	20.2494106584023	58.3743120682757	4.51137013542162	3.13491355475646	4.2193884529059	2.26252016037457
627.868593064665	20.136696944975	57.8840636090278	5.50425533132754	3.13258925457971	4.2356238098722	2.52689899623117
690.348840739996	20.0163155639147	57.3130033028202	6.66891126234189	3.12999941415277	4.25558444593898	2.8128509539355
759.077113182861	19.8877039634065	56.6487594071191	8.02962931529	3.12712418474436	4.27992678733833	3.12020067756315
834.678212870012	19.750336948095	55.8775434799643	9.61315898772252	3.12393947412028	4.30927422335379	3.4478680155274
917.839422525877	19.6037224502253	54.9842710522429	11.4478717013401	3.12043011512467	4.34416214763559	3.79366942138083
