Time	sp_1	sp_0	sp_3	sp_2	sp_5	sp_4	sp_7	sp_6
0.27	4.49847699137502	259.23953530721	24.4369977821624	995.501523008625	971.848830364562	971.848830364562	740.76046469279	740.76046469279
0.28	3.6822512073619	246.596235861106	20.7438457362358	996.317748792638	976.358305289007	976.358305289007	753.403764138894	753.403764138894
0.29	3.01417170129999	234.569561924288	17.5865822923042	996.9858282987	980.183918447214	980.183918447214	765.430438075712	765.430438075712
0.3	2.46732483903355	223.12943897064	14.8915137076273	997.532675160966	983.425340758837	983.425340758837	776.87056102936	776.87056102936
0.31	2.01969795394227	212.247259615431	12.5957826103131	997.980302046057	986.168621612957	986.168621612957	787.752740384569	787.752740384569
0.32	1.65328183568982	201.895811976841	10.6425244131778	998.34671816431	988.487798545842	988.487798545842	798.104188023159	798.104188023159
0.33	1.35333522219226	192.049211071328	8.98349220329734	998.646664777807	990.446468462607	990.446468462607	807.950788928672	807.950788928672
0.34	1.10777429800732	182.682831782481	7.57598951108034	998.892225701992	992.09915752434	992.09915752434	817.317168217519	817.317168217519
0.35	0.906785939810156	173.773259744529	6.38341189533033	999.093214060189	993.492299614724	993.492299614724	826.226740255471	826.226740255471
0.36	0.742271309854386	165.298215155331	5.37426298591364	999.257728690145	994.665677982836	994.665677982836	834.701784844669	834.701784844669
0.37	0.607606888152874	157.236505110027	4.52105822425109	999.392393111847	995.653177415315	995.653177415315	842.763494889973	842.763494889973
0.38	0.497374192020974	149.567970528498	3.8005797345221	999.502625807978	996.483624029812	996.483624029812	850.432029471502	850.432029471502
0.39	0.407139596478796	142.273435681616	3.19265502186654	999.592860403521	997.181497860821	997.181497860821	857.726564318384	857.726564318384
0.4	0.3332649246759	135.334657181912	2.68018484093194	999.666735075324	997.767603027374	997.767603027374	864.665342818088	864.665342818088
0.41	0.272798448069009	128.734289150058	2.24857865843885	999.72720155193	998.259471082497	998.259471082497	871.265710849942	871.265710849942
0.42	0.223305362805844	122.455826822225	1.88533699900194	999.776694637194	998.672003021804	998.672003021804	877.544173177775	877.544173177775
0.43	0.182792732469975	116.483570083252	1.57989647071629	999.81720726753	999.017798943704	999.017798943704	883.516429916748	883.516429916748
0.44	0.149630282369776	110.802584701992	1.32320847094175	999.85036971763	999.307496081288	999.307496081288	889.197415298008	889.197415298008
0.45	0.122484108615046	105.398664938097	1.10765853808167	999.877515891385	999.55006837388	999.55006837388	894.601335061903	894.601335061903
0.46	0.100260122277109	100.258296110553	0.92674803928801	999.899739877722	999.753091187945	999.753091187945	899.741703889447	899.741703889447
0.47	0.0820690151825239	95.3686270964046	0.775017281107372	999.917930984817	999.922915183767	999.922915183767	904.631372903595	904.631372903595
0.48	0.0671793423291049	90.7174315891187	0.647841004381759	999.93282065767	1000.06490073197	1000.06490073197	909.282568410881	909.282568410881
0.49	0.0549914531871331	86.2930786377162	0.541295579538476	999.945008546812	1000.18356051055	1000.18356051055	913.706921362284	913.706921362284
0.5	0.0450148411163534	82.0845046779894	0.452087305804305	999.954985158883	1000.28268557603	1000.28268557603	917.915495322011	917.915495322011
0.51	0.036848184810471	78.0811858299041	0.377427571665352	999.963151815189	1000.36545856214	1000.36545856214	921.918814170096	921.918814170096
0.52	0.0301624881763264	74.2731104759979	0.314973514489409	999.969837511823	1000.43455365395	1000.43455365395	925.726889524002	925.726889524002
0.53	0.024689753011001	70.6507574421539	0.262755912935777	999.975310246988	1000.49220594668	1000.49220594668	929.349242557846	929.349242557846
0.54	0.020210285606897	67.2050698542802	0.219117642562192	999.979789714393	1000.54029051708	1000.54029051708	932.79493014572	932.79493014572
0.55	0.0165436566940919	63.9274312766667	0.18266804994728	999.983456343305	1000.58038234818	1000.58038234818	936.072568723333	936.072568723333
0.56	0.0135422847714365	60.8096456085749	0.152243798356199	999.986457715228	1000.61380068564	1000.61380068564	939.190354391425	939.190354391425
0.57	0.0110853044701177	57.8439160358851	0.126851450879525	999.988914695529	1000.64165006838	1000.64165006838	942.156083964115	942.156083964115
0.58	0.00907156944926015	55.0228161914144	0.105650732358753	999.99092843055	1000.66486961913	1000.66486961913	944.977183808586	944.977183808586
0.59	0.00742339224041242	52.3393043872912	0.0879645512524253	999.992576607759	1000.68420740554	1000.68420740554	947.660695612709	947.660695612709
0.6	0.00607168961246774	49.7866564387371	0.0731989075887119	999.993928310387	1000.70032777896	1000.70032777896	950.213343561263	950.213343561263
0.61	0.00496748081472178	47.3585130366228	0.0609014554585122	999.995032519185	1000.71372999072	1000.71372999072	952.641486963377	952.641486963377
0.62	0.00406411365145201	45.0487920659783	0.050654962860871	999.995935886348	1000.72487926622	1000.72487926622	954.951207934022	954.951207934022
0.63	0.00332730206994324	42.8517306003966	0.042135791540014	999.996672697929	1000.73413448398	1000.73413448398	957.148269399603	957.148269399603
0.64	0.0027253428527822	40.7618268226502	0.0350487595704296	999.997274657147	1000.74182287074	1000.74182287074	959.23817317735	959.23817317735
0.65	0.00223353493751402	38.7738552045789	0.0291558678911756	999.997766465062	1000.74820776098	1000.74820776098	961.226144795421	961.226144795421
0.66	0.00183037615870237	36.8828376954522	0.0242480242170585	999.998169623841	1000.75351918798	1000.75351918798	963.117162304548	963.117162304548
0.67	0.00149999282725316	35.0840466095878	0.0201629557674905	999.998500007172	1000.75793553775	1000.75793553775	964.915953390412	964.915953390412
0.68	0.00122853018830789	33.3729799509163	0.0167575144182702	999.998771469811	1000.76161294497	1000.76161294497	966.627020049084	966.627020049084
0.69	0.00100568177892995	31.745361065317	0.0139210070725326	999.99899431822	1000.76467260311	1000.76467260311	968.254638934683	968.254638934683
0.7	0.00082318833784609	30.1971212648395	0.0115611962026434	999.999176811661	1000.76721487562	1000.76721487562	969.80287873516	969.80287873516
0.71	0.000673886059912782	28.7243901320454	0.00959953592414806	999.999326113939	1000.76932554346	1000.76932554346	971.275609867955	971.275609867955
0.72	0.000551954125901796	27.3234859613811	0.00797097372832942	999.999448045873	1000.77107581253	1000.77107581253	972.676514038619	972.676514038619
0.73	0.000452423076281658	25.9909059492792	0.00661963902809552	999.999547576923	1000.77252647261	1000.77252647261	974.009094050721	974.009094050721
0.74	0.000370910964511025	24.723316969132	0.0054971771365383	999.999629089035	1000.77373042698	1000.77373042698	975.276683030868	975.276683030868
0.75	0.000304120040090908	23.5175491590339	0.00456469179420419	999.999695879959	1000.77472976542	1000.77472976542	976.482450840966	976.482450840966
0.76	0.000249197205148629	22.3705869438156	0.00378895683979774	999.999750802794	1000.77556054856	1000.77556054856	977.629413056184	977.629413056184
0.77	0.000204077267023148	21.2795618733371	0.00314370349274537	999.999795922732	1000.77625101164	1000.77625101164	978.720438126663	978.720438126663
0.78	0.000166984375301845	20.2417466300496	0.00260702102546545	999.999833015624	1000.77682483865	1000.77682483865	979.75825336995	979.75825336995
0.79	0.000136641357520038	19.2545456378999	0.00216145942996062	999.999863358642	1000.77730074138	1000.77730074138	980.7454543621	980.7454543621
0.8	0.000111842972134222	18.3154913438154	0.00179184971800601	999.999888157027	1000.77769509387	1000.77769509387	981.684508656185	981.684508656185
0.81	9.16087373527989E-05	17.4222350758205	0.00148558605832049	999.999908391262	1000.77802155148	1000.77802155148	982.57776492418	982.57776492418
0.82	7.51262454995596E-05	16.5725439683033	0.00123208744081733	999.999924873754	1000.77829149303	1000.77829149303	983.427456031697	983.427456031697
0.83	6.16036946691761E-05	15.7642925190116	0.00102173232284969	999.999938396305	1000.77851536514	1000.77851536514	984.235707480988	984.235707480988
0.84	5.05293120107014E-05	14.9954601955428	0.000847354704261491	999.999949470687	1000.77870083011	1000.77870083011	985.004539804457	985.004539804457
0.85	4.13957193344385E-05	14.2641239690529	0.000702351348023114	999.99995860428	1000.7788549874	1000.7788549874	985.735876030947	985.735876030947
0.86	3.3888064954928E-05	13.5684553255932	0.000581935797099445	999.999966111934	1000.77898293009	1000.77898293009	986.431544674407	986.431544674407
0.87	2.77156661890816E-05	12.9067147854743	0.000481901025471219	999.999972284333	1000.77908914548	1000.77908914548	987.093285214526	987.093285214526
0.88	2.26700438798413E-05	12.2772474596718	0.000398986332517946	999.999977329955	1000.77917710631	1000.77917710631	987.722752540328	987.722752540328
0.89	1.85428027767025E-05	11.6784816651435	0.000330279069693068	999.999981457197	1000.7792499134	1000.7792499134	988.321518334856	988.321518334856
0.9	1.51801000333525E-05	11.1089191858855	0.000273453322797436	999.999984819899	1000.7793100616	1000.7793100616	988.891080814114	988.891080814114
0.91	1.24369520893012E-05	10.5671336616817	0.000226448498940235	999.999987563047	1000.77935978233	1000.77935978233	989.432866338318	989.432866338318
0.92	1.02339712267137E-05	10.0517774236817	0.000187914010722921	999.999989766028	1000.77940045303	1000.77940045303	989.948222576318	989.948222576318
0.93	8.44072697887644E-06	9.56155594620094	0.000156115513385225	999.999991559272	1000.77943398312	1000.77943398312	990.438444053799	990.438444053799
0.94	6.95161404837655E-06	9.0952395446647	0.000129609837052474	999.999993048385	1000.7794619446	1000.7794619446	990.904760455335	990.904760455335
0.95	5.76974125787352E-06	8.65167217932144	0.000108110061956926	999.999994230258	1000.77948457519	1000.77948457519	991.348327820678	991.348327820678
0.96	4.78938602016542E-06	8.22973608870784	9.02104660206686E-05	999.999995210613	1000.77950341967	1000.77950341967	991.770263911292	991.770263911292
0.97	3.95474613381936E-06	7.8283735481355	7.50615439956297E-05	999.999996045253	1000.77951938928	1000.77951938928	992.171626451864	992.171626451864
0.98	3.27758799715077E-06	7.44658927018241	6.26734935181319E-05	999.999996722411	1000.77953244495	1000.77953244495	992.553410729818	992.553410729818
0.99	2.7067762242725E-06	7.08342213476376	5.22297324908058E-05	999.999997293223	1000.77954345838	1000.77954345838	992.916577865236	992.916577865236
1	2.22291623625965E-06	6.73796364760731	4.33597762057615E-05	999.999997777083	1000.77955281619	1000.77955281619	993.262036352393	993.262036352393
