Time	fuel	input1	origami	sp_0	sp_1	sp_3	sp_2	sp_4
3200	2.62080626054995	0.510204240727801	0.510204240727801	0.131103405902023	1.89424890364063E-07	0.326083785404781	0.0121069924603137	0.0205013860801654
3300	2.60966916939729	0.5025127206179	0.5025127206179	0.128606912935085	3.37260656942354E-07	0.335345481078477	0.0120840839517894	0.0214504641560591
3400	2.5987761073093	0.495049661379471	0.495049661379471	0.12611959919114	3.54744327476689E-07	0.344391258804559	0.0120459726187489	0.0223931532617085
3500	2.58812456696589	0.487805033069597	0.487805033069597	0.123647964195691	2.09988540065712E-07	0.353224357041921	0.0119940054044914	0.0233284302997024
3600	2.57771153895607	0.480769384414317	0.480769384414317	0.121197539952712	2.44482158051061E-07	0.361848028318858	0.011929417420629	0.0242553854112597
3700	2.56753359766725	0.473933801535174	0.473933801535174	0.118773009761939	2.26104809806316E-07	0.370266329634565	0.0118534193333309	0.0251732136301277
3800	2.55758697629422	0.467289870401098	0.467289870401098	0.116378312797286	3.18526016915002E-07	0.378483180250491	0.0117671111206952	0.0260812069043563
3900	2.54786763205925	0.460829642398987	0.460829642398987	0.114016736175918	1.94258741134552E-07	0.386503115605716	0.0116715650446749	0.0269787465158987
4000	2.53837130240678	0.45454560238232	0.45454560238232	0.111690995959635	1.75464055530309E-07	0.394330205630834	0.0115677246276773	0.0278652959354078
4100	2.52909355413032	0.448430639658825	0.448430639658825	0.109403308546672	3.57795728636389E-07	0.40196881272609	0.0114564871972047	0.0287403940754061
4200	2.52002982550745	0.442478020990236	0.442478020990236	0.107155453496215	1.89854279613824E-07	0.409423941508355	0.0113387451715585	0.0296036489792794
4300	2.51117546316206	0.436681366089653	0.436681366089653	0.104948828963808	2.97032700523224E-07	0.416699552648878	0.0112152233732215	0.0304547318916683
4400	2.50252575336318	0.431034624652774	0.431034624652774	0.102784500461715	1.84083879714857E-07	0.423800628001431	0.0110866910485475	0.0312933717515971
4500	2.49407594908351	0.425532055286731	0.425532055286731	0.100663243855537	2.0115578965451E-07	0.430731363365349	0.0109537862774814	0.032119350059053
4600	2.48582129329718	0.420168206114144	0.420168206114144	0.0985855832813601	3.74173516484706E-07	0.437496214937199	0.0108171253950942	0.0329324960986254
4700	2.47775703880006	0.414937896766847	0.414937896766847	0.0965518245485459	2.86452737711348E-07	0.444099992938004	0.0106773167781677	0.0337326825156318
4800	2.46987846484046	0.409836201555219	0.409836201555219	0.0945620845228969	2.31814128579957E-07	0.450546801916087	0.0105348589536527	0.0345198212379562
4900	2.46218089152298	0.404858434111298	0.404858434111298	0.0926163170949702	1.12461019723382E-07	0.456841033029684	0.0103902436193836	0.0352938596835859
5000	2.45465969183939	0.400000133064891	0.400000133064891	0.0907143360412527	3.36602468329104E-07	0.462986540264842	0.0102438767594653	0.0360547772670197
5100	2.44731030154002	0.395257048618488	0.395257048618488	0.0888558351140871	-4.24818563142121E-07	0.468988673714477	0.0100962851786204	0.0368025821928292
5200	2.44012822747203	0.390625130190665	0.390625130190665	0.0870404057741793	2.20289204991986E-07	0.474849312496276	0.00994762275657765	0.0375373084930522
5300	2.43310905434601	0.38610051487187	0.38610051487187	0.085267552780086	3.26838204518806E-07	0.480574186827089	0.00979840537652179	0.0382590133061883
5400	2.42624845016626	0.381679516655659	0.381679516655659	0.0835367078943884	2.2193531982235E-07	0.486166866831447	0.00964891229913389	0.0389677743840115
5500	2.41954217068594	0.377358616503364	0.377358616503364	0.081847241972714	3.30709192635282E-07	0.491630737104261	0.00949938592001903	0.0396636877904074
5600	2.41298606265914	0.373134452939253	0.373134452939253	0.0801984755296478	2.93905492555237E-07	0.49696979784141	0.00935011397406971	0.0403468658100729
5700	2.40657606619378	0.369003813239866	0.369003813239866	0.078589687994005	6.49470212491332E-08	0.502187667108226	0.00920133167037693	0.041017435040446
5800	2.40030821681546	0.364963625483486	0.364963625483486	0.0770201259409123	1.84860385672536E-07	0.507287330650139	0.00905319845569911	0.0416755346093153
5900	2.39417864643473	0.361010950833063	0.361010950833063	0.0754890101847189	2.68796970369214E-07	0.51227251835017	0.00890593725158778	0.0423213145834295
6000	2.38818358377639	0.357142976318519	0.357142976318519	0.0739955419762052	2.49223950725353E-07	0.517146574982962	0.00875972297962541	0.0429549345186724
6100	2.38231935474813	0.353357008329324	0.353357008329324	0.0725389085213898	2.31304059947685E-07	0.521912592586519	0.00861469715581837	0.0435765621028352
6200	2.37658238197553	0.349650466254793	0.349650466254793	0.0711182876772506	1.99850019036485E-07	0.526573678379899	0.00847099588122747	0.0441863719567623
6300	2.37096918414488	0.346020876608589	0.346020876608589	0.0697328520687937	2.20176716098073E-08	0.531132953913542	0.00832875085856949	0.0447845445327851
6400	2.36547637509567	0.342465867538116	0.342465867538116	0.0683817726684849	3.12645567373588E-07	0.535592770134348	0.00818801190223263	0.0453712651112023
6500	2.36010066277246	0.338983163732821	0.338983163732821	0.0670642219188488	1.54623713325637E-07	0.539956781567787	0.00804895527729142	0.0459467228794875
6600	2.35483884765695	0.335570581448843	0.335570581448843	0.0657793763364541	2.01891862250184E-07	0.544227127566168	0.00791160262799634	0.046511110128622
6700	2.34968782141769	0.332226024060701	0.332226024060701	0.0645264188469748	1.12046980927542E-07	0.54840676822299	0.00777605533203733	0.0470646214902629
6800	2.344644565079	0.328947477672434	0.328947477672434	0.0633045406865482	1.79797890096672E-07	0.552498001675522	0.00764234688721249	0.0476074532803404
6900	2.33970614728207	0.325733007104463	0.325733007104463	0.0621129430662525	1.31774177160133E-07	0.556503561868219	0.00751055329787614	0.048139802888947
7000	2.33486972239909	0.32258075207818	0.32258075207818	0.0609508385581168	2.22703704000554E-07	0.560425624236318	0.00738069418617498	0.0486618682374584
7100	2.33013252864906	0.319488923661213	0.319488923661213	0.0598174522716045	6.10842627908279E-08	0.56426687543897	0.00725284025992314	0.0491738472839751
7200	2.32549188604156	0.316455800842284	0.316455800842284	0.0587120227919527	4.24811994392604E-07	0.568028865048822	0.00712694891199719	0.0496759375928866
7300	2.32094519435001	0.313479727335072	0.313479727335072	0.057633802958792	1.86561090366278E-07	0.571714802859067	0.00700314434188222	0.0501683359440278
7400	2.31648993117555	0.310559108628847	0.310559108628847	0.0565820605206486	-3.27670273540461E-08	0.575326239652215	0.00688138599107363	0.0506512379741526
7500	2.31212364971822	0.307692409033709	0.307692409033709	0.0555560785701893	-5.87001255343325E-09	0.578865016605468	0.00676166377473742	0.0511248378858144
7600	2.30784397693303	0.304878149115153	0.304878149115153	0.0545551559701411	1.06895622021097E-07	0.582333261835441	0.00664399803115326	0.0515893281523961
7700	2.30364861107349	0.302114902899212	0.302114902899212	0.0535786074950575	1.43029677923758E-07	0.585733042341765	0.00652840491319234	0.0520448993209912
7800	2.29953532028911	0.299401295842961	0.299401295842961	0.0526257641813496	-5.07637649268244E-08	0.58906635521757	0.00641489578640205	0.0524917397353643
7900	2.29550194010558	0.29673600224454	0.29673600224454	0.0516959732673908	1.1517926770392E-08	0.592334557245472	0.00630342031809516	0.052930035406462
8000	2.2915463717194	0.29411774325055	0.29411774325055	0.0507885982924985	1.87432012255137E-07	0.595539519113484	0.00619398208757209	0.0533599698237849
8100	2.28766657987183	0.291545284703727	0.291545284703727	0.0499030190056464	2.15597580793123E-07	0.598683164266327	0.00608659258901145	0.053781723837629
8200	2.28386059101158	0.289017435250375	0.289017435250375	0.0490386312956656	2.38749579402186E-07	0.60176699518574	0.00598122398398464	0.0541954755345952
8300	2.28012649147353	0.286533044535867	0.286533044535867	0.0481948470708664	7.24086107713446E-08	0.604792759985997	0.00587787586524026	0.0546014001333665
8400	2.2764624255375	0.284091001397435	0.284091001397435	0.0473710940548782	6.3238563732034E-08	0.607761673917336	0.00577649747676264	0.0549996699149763
8500	2.27286659365694	0.281690232223195	0.281690232223195	0.0465668155876485	-8.57593313769998E-09	0.610675418877301	0.00567708773373139	0.0553904541540016
8600	2.26933725071695	0.279329699386838	0.279329699386838	0.0457814703953517	2.54906290509182E-07	0.613535068464975	0.00557958778120206	0.0557739190652968
8700	2.26587270435539	0.27700839977252	0.27700839977252	0.0450145323431882	4.61141864434651E-08	0.616342747063668	0.0054840469459608	0.0561502277604088
8800	2.26247131327618	0.274725363342867	0.274725363342867	0.0442654901549043	6.71145932452398E-08	0.619099163079587	0.0053903760862653	0.0565195402216989
8900	2.25913148559794	0.272479651770259	0.272479651770259	0.043533847114326	-1.00943462837321E-08	0.621805919281512	0.00529857864138781	0.0568820132867701
9000	2.2558516772462	0.270270357133731	0.270270357133731	0.0428191207551727	1.8185138901838E-07	0.624463945690538	0.00520859392623868	0.0572378006428226
9100	2.25263039054808	0.268096600773532	0.268096600773532	0.042120842585434	1.84692032236873E-08	0.627075034701569	0.00512045065919436	0.0575870528109689
9200	2.24946617249282	0.265957531974628	0.265957531974628	0.0414385576989088	1.65568628905397E-07	0.629639767961564	0.00503405961541919	0.0579299171807433
9300	2.24635761362642	0.263852327063892	0.263852327063892	0.0407718245468641	-6.2703266777561E-08	0.632159919174913	0.004949453933158	0.0582665379843393
9400	2.24330334640921	0.261780188207518	0.261780188207518	0.0401202145440534	9.82179686959098E-08	0.63463590820943	0.00486653447852802	0.0585970563424201
9500	2.24030204387331	0.259740342413124	0.259740342413124	0.0394833117455614	7.75584252621865E-08	0.63706933480256	0.00478532319478976	0.0589216102854716
9600	2.23735241840832	0.25773204063175	0.25773204063175	0.0388607125472243	-4.00317422050701E-08	0.639461169866068	0.00470578221586062	0.0592403347707524
9700	2.23445322038173	0.255754556778085	0.255754556778085	0.0382520253296522	1.84049434942907E-08	0.641812181352031	0.0046278564091233	0.0595533617260857
9800	2.23160323694945	0.253807186883651	0.253807186883651	0.0376568701460033	-2.42814558281091E-08	0.644123606592466	0.00455154057900838	0.0598608200802456
9900	2.22880129088632	0.251889248278199	0.251889248278199	0.0370748784070009	1.12491363677096E-07	0.646396146203043	0.00447677882141296	0.0601628357988986
10000	2.22604623936449	0.250000078752614	0.250000078752614	0.0365056925449587	1.25693480713642E-08	0.648631105575463	0.00440357862446774	0.0604595319330855
