Time	sp_0	sp_8
6980	0.431780575353664	0.0783577135652977
6990	0.431583533044768	0.0785792911868954
7000	0.431386890290136	0.0788010567466658
7010	0.431190630599179	0.079022969894821
7020	0.430994737435165	0.0792449901406399
7030	0.43079920886622	0.0794671151036885
7040	0.430604042935802	0.079689342318681
7050	0.430409237662704	0.079911669235479
7060	0.430214791041053	0.0801340932190919
7070	0.430020701040309	0.080356611549677
7080	0.429826965605265	0.080579221422539
7090	0.42963358265605	0.0808019199481304
7100	0.429440550088125	0.0810247041520517
7110	0.429247865772285	0.0812475709750506
7120	0.429055527554659	0.081470517273023
7130	0.428863533256708	0.0816935398170121
7140	0.428671880675231	0.0819166352932092
7150	0.428480567582355	0.0821398003029529
7160	0.428289591725546	0.08236303136273
7170	0.4280989508276	0.0825863249041745
7180	0.427908642586649	0.0828096772740684
7190	0.427718664676157	0.0830330847343415
7200	0.427529014744922	0.083256543462071
7210	0.427339690417078	0.0834800495494821
7220	0.427150689292089	0.0837035990039475
7230	0.426962008944756	0.0839271877479878
7240	0.426773646925212	0.0841508116192711
7250	0.426585600758924	0.0843744663706134
7260	0.426397867946693	0.0845981476699784
7270	0.426210445964653	0.0848218511004772
7280	0.426023332264272	0.0850455721603691
7290	0.425836524272353	0.0852693062630608
7300	0.42565001939103	0.0854930487371068
7310	0.425463814997775	0.0857167948262092
7320	0.425277908445388	0.085940539689218
7330	0.425092297062008	0.0861642784001307
7340	0.424906978151104	0.0863880059480927
7350	0.424721948991482	0.086611717237397
7360	0.424537206837278	0.0868354070874844
7370	0.42435275352783	0.0870590831226142
7380	0.424168609006145	0.0872828035709454
7390	0.423984775603781	0.0875065774012681
7400	0.423801252972948	0.0877304060747618
7410	0.423618040805998	0.0879542911489547
7420	0.42343513883542	0.0881782342777238
7430	0.423252546833841	0.088402237211295
7440	0.423070264614029	0.0886263017962433
7450	0.422888292028887	0.0888504299754921
7460	0.42270662897146	0.0890746237883142
7470	0.42252527537493	0.0892988853703307
7480	0.422344231212616	0.089523216953512
7490	0.422163496497978	0.0897476208661772
7500	0.421983071284613	0.0899720995329942
7510	0.421802955666259	0.0901966554749799
7520	0.421623149776788	0.0904212913094999
7530	0.421443653790215	0.0906460097502688
7540	0.421264467920691	0.0908708136073499
7550	0.421085592422507	0.0910957057871555
7560	0.420907027590091	0.0913206892924469
7570	0.420728773758011	0.0915457672223338
7580	0.420550831300972	0.0917709427722752
7590	0.42037320063382	0.0919962192340788
7600	0.420195882211536	0.0922215999959011
7610	0.420018876529243	0.0924470885422475
7620	0.4198421841222	0.0926726884539724
7630	0.419665805565806	0.0928984034082788
7640	0.419489741475598	0.0931242371787189
7650	0.419313992507253	0.0933501936351933
7660	0.419138559356583	0.0935762767439519
7670	0.418963442759542	0.0938024905675932
7680	0.418788643492221	0.0940288392650647
7690	0.41861416237085	0.0942553270916627
7700	0.418440000251797	0.0944819583990322
7710	0.418266158031569	0.0947087376351675
7720	0.418092636646812	0.0949356693444112
7730	0.417919436911235	0.0951627577148219
7740	0.417746539050756	0.0953899497752055
7750	0.417573927624532	0.0956172045667965
7760	0.417401600784074	0.0958445188431765
7770	0.417229556643638	0.0960718892394657
7780	0.417057793280231	0.0962993122723228
7790	0.416886308733603	0.0965267843399451
7800	0.416715101006254	0.0967543017220684
7810	0.416544168063429	0.0969818605799671
7820	0.416373507833123	0.0972094569564543
7830	0.416203118206075	0.0974370867758815
7840	0.416032997035772	0.0976647458441387
7850	0.415863142138451	0.0978924298486547
7860	0.415693551293091	0.0981201343583968
7870	0.415524222241423	0.0983478548238706
7880	0.415355152687922	0.0985755865771207
7890	0.41518634029981	0.0988033248317299
7900	0.41501778270706	0.0990310646828199
7910	0.414849477502387	0.0992588011070505
7920	0.414681422241256	0.0994865289626206
7930	0.414513614441879	0.0997142429892673
7940	0.414346051585214	0.0999419378082664
7950	0.414178731114968	0.100169607922432
7960	0.414011650437594	0.100397247716118
7970	0.413844806922291	0.100624851455214
7980	0.413678197901006	0.100852413287152
7990	0.413511820668435	0.1010799272409
8000	0.413345672482018	0.101307387226964
8010	0.413179750561944	0.101534787037391
8020	0.413014052091149	0.101762120345765
8030	0.412848574215315	0.101989380707209
8040	0.412683314042873	0.102216561558385
8050	0.412518268645	0.102443656217492
8060	0.412353435055619	0.102670657884268
8070	0.412188810271403	0.102897559639992
8080	0.412024391251769	0.103124354447478
8090	0.411860174918884	0.103351035151082
8100	0.411696165190159	0.103577615019718
8110	0.411532385942951	0.103804165618756
8120	0.411368839227772	0.104030694744324
8130	0.411205524826589	0.104257203556139
8140	0.411042442562067	0.104483693323168
8150	0.410879592297574	0.104710165423633
8160	0.41071697393718	0.10493662134501
8170	0.410554587425652	0.105163062684027
8180	0.410392432748463	0.105389491146667
8190	0.410230509931783	0.105615908548168
8200	0.410068819042484	0.105842316813019
8210	0.409907360188139	0.106068717974964
8220	0.409746133517022	0.106295114177
8230	0.409585139218109	0.106521507671379
8240	0.409424377521075	0.106747900819605
8250	0.409263848696297	0.106974296092437
8260	0.409103553054852	0.107200696069887
8270	0.408943490948519	0.107427103441221
8280	0.408783662769778	0.107653521004958
8290	0.408624068951808	0.107879951668872
8300	0.408464709968491	0.108106398449988
8310	0.40830558633441	0.108332864474588
8320	0.408146698604846	0.108559352978206
8330	0.407988047375785	0.10878586730563
8340	0.407829633283911	0.1090124109109
8350	0.40767145700661	0.109238987357312
8360	0.407513519261968	0.109465600317415
8370	0.407355820808774	0.109692253573011
8380	0.407198362446515	0.109918951015156
8390	0.407041145015382	0.11014569664416
8400	0.406884169396264	0.110372494569587
8410	0.406727436510752	0.110599349010253
8420	0.40657094732114	0.110826264294229
8430	0.406414702830419	0.111053244858839
8440	0.406258704082285	0.111280295250663
8450	0.406102952161131	0.11150742012553
8460	0.405947447729863	0.111734622884523
8470	0.405792170314279	0.111961844538565
8480	0.405637107304243	0.112189049295952
8490	0.405482257132012	0.112416233942143
8500	0.405327618196721	0.112643395153994
8510	0.405173188864388	0.112870529499759
8520	0.405018967467911	0.113097633439089
8530	0.40486495230707	0.113324703323035
8540	0.404711141648523	0.113551735394046
8550	0.404557533725814	0.113778725785966
8560	0.404404126739362	0.114005670524041
8570	0.404250918856473	0.114232565524913
8580	0.404097908211328	0.114459406596621
8590	0.403945092904993	0.114686189438604
8600	0.403792471005414	0.114912909641699
8610	0.403640040547418	0.115139562688139
8620	0.403487799532711	0.115366143951557
8630	0.403335745929883	0.115592648696984
8640	0.403183877674403	0.115819072080848
8650	0.403032192668622	0.116045409150974
8660	0.40288068878177	0.116271654846589
8670	0.40272936384996	0.116497803998313
8680	0.402578215676184	0.116723851328168
8690	0.402427242030319	0.116949791449573
8700	0.402276440649117	0.117175618867343
8710	0.402125809236216	0.117401327977693
8720	0.401975345462132	0.117626913068237
8730	0.401825046964262	0.117852368317984
8740	0.401674911346887	0.118077687797344
8750	0.401524936181165	0.118302865468122
8760	0.401375119005137	0.118527895183525
8770	0.401225457323725	0.118752770688154
8780	0.401075948608731	0.11897748561801
8790	0.400926590298839	0.119202033500493
8800	0.400777379799613	0.119426407754399
8810	0.400628314483498	0.119650601689923
8820	0.40047939168982	0.119874608508657
8830	0.400330617912537	0.120098449556282
8840	0.400182018266427	0.120322203431483
8850	0.400033594690389	0.120545877459435
8860	0.399885347574701	0.120769474196495
8870	0.399737277358853	0.120992996343579
8880	0.399589384531543	0.121216446746164
8890	0.399441669630676	0.121439828394285
8900	0.399294133243368	0.121663144422539
8910	0.399146776005944	0.121886398110078
8920	0.398999598603935	0.122109592880618
8930	0.398852601772084	0.122332732302433
8940	0.398705786294341	0.122555820088356
8950	0.398559153003865	0.122778860095779
8960	0.398412702783026	0.123001856326656
8970	0.398266436563398	0.123224812927497
8980	0.39812035532577	0.123447734189374
8990	0.397974460100134	0.123670624547919
9000	0.397828751965695	0.123893488583322
9010	0.397683232050865	0.124116331020332
9020	0.397537901533265	0.124339156728259
9030	0.397392761639724	0.124561970720973
9040	0.397247813646283	0.124784778156901
9050	0.397103058878187	0.125007584339032
9060	0.396958498709894	0.125230394714913
9070	0.396814134565069	0.125453214876652
9080	0.396669967916586	0.125676050560914
9090	0.396526000286528	0.125898907648927
9100	0.396382233246186	0.126121792166476
9110	0.396238668416061	0.126344710283905
9120	0.396095307465862	0.126567668316121
9130	0.395952152114508	0.126790672722586
9140	0.395809204130125	0.127013730107325
9150	0.395666465330049	0.127236847218921
9160	0.395523937580825	0.127460030950517
9170	0.395381622798207	0.127683288339815
9180	0.395239522947156	0.127906626569077
9190	0.39509763905268	0.128130049940571
9200	0.394955948647791	0.128353490919434
9210	0.394814441070332	0.128576918060401
9220	0.394673115491738	0.128800329980374
9230	0.394531971054376	0.12902372520147
9240	0.394391006871548	0.129247102151023
9250	0.394250222027488	0.129470459161583
9260	0.394109615577364	0.129693794470916
9270	0.393969186547274	0.129917106222004
9280	0.393828933934253	0.130140392463047
9290	0.393688856706265	0.130363651147458
9300	0.393548953802211	0.13058688013387
9310	0.393409224131921	0.130810077186129
9320	0.393269666576161	0.131033239973298
9330	0.393130279986627	0.131256366069657
9340	0.392991063185951	0.131479452954703
9350	0.392852014967696	0.131702498013146
9360	0.392713134096359	0.131925498534916
9370	0.392574419307369	0.132148451715157
9380	0.392435869307089	0.132371354654229
9390	0.392297482772813	0.132594204357709
9400	0.39215925835277	0.13281699773639
9410	0.392021194666122	0.133039731606282
9420	0.391883290302962	0.13326240268861
9430	0.391745543824318	0.133485007609816
9440	0.391607953762149	0.133707542901557
9450	0.391470518619348	0.133930005000707
9460	0.391333236869742	0.134152390249357
9470	0.391196106958089	0.134374694894814
9480	0.391059127300081	0.134596915089599
9490	0.390922296282343	0.134819046891453
9500	0.390785612262432	0.135041086263329
9510	0.39064907356884	0.135263029073399
9520	0.390512678500989	0.135484871095051
9530	0.390376425329237	0.135706608006889
9540	0.390240312294871	0.135928235392732
9550	0.390104337610116	0.136149748741616
9560	0.389968504886387	0.136371160270648
9570	0.389832825323114	0.136592505708443
9580	0.389697299013911	0.136813786360601
9590	0.389561925608854	0.137035002153436
9600	0.38942670476907	0.137256153042814
9610	0.389291636166736	0.137477239014147
9620	0.389156719485083	0.1376982600824
9630	0.389021954418392	0.137919216292083
9640	0.388887340671998	0.138140107717259
9650	0.388752877962285	0.138360934461539
9660	0.38861856601669	0.138581696658082
9670	0.388484404573701	0.138802394469598
9680	0.38835039338286	0.139023028088344
9690	0.388216532204758	0.139243597736128
9700	0.388082820811038	0.139464103664308
9710	0.387949258984396	0.139684546153789
9720	0.38781584651858	0.139904925515027
9730	0.387682583218387	0.140125242088025
9740	0.387549468899668	0.140345496242338
9750	0.387416503389325	0.140565688377068
9760	0.387283686525313	0.140785818920868
9770	0.387151018156636	0.141005888331939
9780	0.387018498143352	0.141225897098032
9790	0.386886126356569	0.141445845736446
9800	0.386753902678449	0.14166573479403
9810	0.386621827002204	0.141885564847183
9820	0.386489899232097	0.142105336501852
9830	0.386358119283444	0.142325050393534
9840	0.386226487082613	0.142544707187275
9850	0.386095002567023	0.142764307577669
9860	0.385963665685144	0.142983852288861
9870	0.385832476396499	0.143203342074545
9880	0.385701434671662	0.143422777717964
9890	0.385570540492259	0.143642160031909
9900	0.385439793850967	0.143861489858722
9910	0.385309194751516	0.144080768070293
9920	0.385178742790444	0.144299994275174
9930	0.385048431510798	0.144519149364495
9940	0.384918258168209	0.144738225701268
9950	0.384788222057226	0.144957221946683
9960	0.384658322463768	0.145176136730633
9970	0.384528558665122	0.145394968651711
9980	0.384398929929939	0.145613716277208
9990	0.38426943551824	0.145832378143118
10000	0.384140074681413	0.146050952754131
